accession	tier	scientific_name	bioproject	s3_url	zst_sha256	bait	kmer_cov	qcov	identity	contig	contig_len	target_span	strand	cigar	classification	ntm_strict_rule
ERR4301101	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301101/ERR4301101.contigs.fa.zst	fa829a618eb2871f4d52c9a316e2c579e74bcdb9af278d055a3412e7d661ff80	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.7479	1.0	0.9893	ERR4301101_516	5417	4764-5417	+	93=1X149=1X11=1X288=1X48=2X43=1X14=	near-complete analogue	False
ERR4301101	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301101/ERR4301101.contigs.fa.zst	fa829a618eb2871f4d52c9a316e2c579e74bcdb9af278d055a3412e7d661ff80	ECBAIT_10_0178_JUNCTION_02	0.7113	0.898	0.9627	ERR4301101_312	5471	2389-2871	-	442=18I40=	near-complete analogue	False
ERR4301101	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301101/ERR4301101.contigs.fa.zst	fa829a618eb2871f4d52c9a316e2c579e74bcdb9af278d055a3412e7d661ff80	ECBAIT_10_0178_JUNCTION_03	0.7536	0.893	1.0	ERR4301101_27	11460	11107-11455	-	348=	near-complete analogue	False
ERR4301101	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301101/ERR4301101.contigs.fa.zst	fa829a618eb2871f4d52c9a316e2c579e74bcdb9af278d055a3412e7d661ff80	ECBAIT_1_0022_JUNCTION_03	0.8649	1.0	0.996	ERR4301101_424	9198	1987-2487	+	169=1X245=1X84=	near-complete analogue	False
ERR4301102	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301102/ERR4301102.contigs.fa.zst	fceb335ff1b2936f6ba7c1dc8db4eb1e04369f33bbbaa3808bc0010336ff80f9	ECBAIT_0_0046_MEMBER_INTERIOR_01	0.9205	1.0	0.9973	ERR4301102_264	21242	20113-21242	+	662=1X53=1X321=1X90=	near-complete analogue	False
ERR4301102	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301102/ERR4301102.contigs.fa.zst	fceb335ff1b2936f6ba7c1dc8db4eb1e04369f33bbbaa3808bc0010336ff80f9	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.7556	1.0	0.9917	ERR4301102_291	3064	1540-2740	-	53=1X32=1X47=1X420=1X113=1X70=1X75=1X71=1X242=1X6=1X61=	near-complete analogue	False
ERR4301102	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301102/ERR4301102.contigs.fa.zst	fceb335ff1b2936f6ba7c1dc8db4eb1e04369f33bbbaa3808bc0010336ff80f9	ECBAIT_10_0044_INTERIOR_MODULE_01	0.7624	1.0	0.998	ERR4301102_96	5471	1966-2466	+	60=1X439=	near-complete analogue	False
ERR4301102	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301102/ERR4301102.contigs.fa.zst	fceb335ff1b2936f6ba7c1dc8db4eb1e04369f33bbbaa3808bc0010336ff80f9	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.7214	1.0	0.9877	ERR4301102_310	5417	4764-5417	+	243=1X11=1X153=1X83=1X50=1X48=2X43=1X14=	near-complete analogue	False
ERR4301102	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301102/ERR4301102.contigs.fa.zst	fceb335ff1b2936f6ba7c1dc8db4eb1e04369f33bbbaa3808bc0010336ff80f9	ECBAIT_10_0178_JUNCTION_03	0.7629	0.952	0.9838	ERR4301102_28	11542	11107-11542	-	348=2X23=2D22=3X35=	near-complete analogue	False
ERR4301102	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301102/ERR4301102.contigs.fa.zst	fceb335ff1b2936f6ba7c1dc8db4eb1e04369f33bbbaa3808bc0010336ff80f9	ECBAIT_1_0022_JUNCTION_03	0.8649	1.0	0.996	ERR4301102_331	12656	10169-10669	-	84=1X245=1X169=	near-complete analogue	False
ERR4301111	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301111/ERR4301111.contigs.fa.zst	8013b17c1826dabb0fde76268251e1de644f67b2ada2f36b9e05198c7d3514db	ECBAIT_10_0002_MEMBER_INTERIOR_01	1.0	1.0	1.0	ERR4301111_211	7483	5560-6760	-	1200=	near-complete analogue	False
ERR4301111	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301111/ERR4301111.contigs.fa.zst	8013b17c1826dabb0fde76268251e1de644f67b2ada2f36b9e05198c7d3514db	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.865	0.99	0.9949	ERR4301111_438	1619	0-1188	+	60=1X100=1X758=1X79=1X2=1X112=1X71=	near-complete analogue	False
ERR4301112	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301112/ERR4301112.contigs.fa.zst	f6ddb7d9d88b346433276aa612f4efc156d8d5ff7ae0c5de4f7681873ceafa2a	ECBAIT_10_0002_JUNCTION_01	0.7268	1.0	0.99	ERR4301112_0	12731	4907-5408	+	76=1X2=1X2=1X5=1X269=1X142=	near-complete analogue	False
ERR4301112	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301112/ERR4301112.contigs.fa.zst	f6ddb7d9d88b346433276aa612f4efc156d8d5ff7ae0c5de4f7681873ceafa2a	ECBAIT_10_0002_JUNCTION_02	0.7629	0.993	0.99	ERR4301112_0	12731	4906-5407	+	77=1X2=1X2=1X5=1X269=1X141=	near-complete analogue	False
ERR4301112	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301112/ERR4301112.contigs.fa.zst	f6ddb7d9d88b346433276aa612f4efc156d8d5ff7ae0c5de4f7681873ceafa2a	ECBAIT_10_0002_MEMBER_INTERIOR_01	1.0	1.0	1.0	ERR4301112_9	7483	723-1923	+	1200=	near-complete analogue	False
ERR4301112	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301112/ERR4301112.contigs.fa.zst	f6ddb7d9d88b346433276aa612f4efc156d8d5ff7ae0c5de4f7681873ceafa2a	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8547	1.0	0.9942	ERR4301112_19	12182	8889-10089	+	11=1X60=1X100=1X758=1X79=1X2=1X112=1X71=	near-complete analogue	False
ERR4301113	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301113/ERR4301113.contigs.fa.zst	759b6be103e5eefa91ebe055964040323b0ef2b7189326f3d11098ca0bbe0fa8	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8308	1.0	0.9942	ERR4301113_432	1386	74-1274	-	559=1X70=1X43=1X48=1X105=1X297=1X60=1X11=	near-complete analogue	False
ERR4301113	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301113/ERR4301113.contigs.fa.zst	759b6be103e5eefa91ebe055964040323b0ef2b7189326f3d11098ca0bbe0fa8	ECBAIT_10_0172_MEMBER_INTERIOR_01	0.7265	1.0	0.9867	ERR4301113_24	6300	1915-3115	-	325=1X131=1X195=2X108=1X71=1X137=1X2=1X14=1X8=1X41=1X23=1X5=1X5=1X56=1X7=1X56=	near-complete analogue	False
ERR4301116	E2	Escherichia coli	ERP122611	https://s3.amazonaws.com/logan-pub/c/ERR4301116/ERR4301116.contigs.fa.zst	f9e260a914b6878e60cb1ef345ab54562cdc96a87345431a016751f43154bc58	ECBAIT_1_0026_JUNCTION_01	0.8082	0.986	0.8714	ERR4301116_714	3919	1006-1387	+	96=49I285=	junction/synteny supported	False
ERR4304269	E2	Escherichia coli	ERP113893	https://s3.amazonaws.com/logan-pub/c/ERR4304269/ERR4304269.contigs.fa.zst	be0bed547d77e71e288560bec5d97fa0352553e2ba2e0119d2d57b5d274d14bc	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8009	1.0	0.9925	ERR4304269_82	18708	7812-9012	-	71=1X195=1X358=1X3=1X43=1X48=1X105=1X297=1X60=1X11=	module-only homology	False
ERR4314090	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314090/ERR4314090.contigs.fa.zst	71e932ffafbaa1c5d27ef2dd0f38af1e81092f0220a481b3d698a297f7aaae3c	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314090_423	11121	7454-7954	-	500=	near-complete analogue	False
ERR4314090	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314090/ERR4314090.contigs.fa.zst	71e932ffafbaa1c5d27ef2dd0f38af1e81092f0220a481b3d698a297f7aaae3c	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314090_64	19452	8677-9877	-	655=1X115=1X428=	near-complete analogue	False
ERR4314091	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314091/ERR4314091.contigs.fa.zst	e07ee98a33ef39472e5aea1e0ec9e40ca55beb00f6886b468267745aeaf2cb8c	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314091_196	11120	3167-3667	+	500=	near-complete analogue	False
ERR4314091	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314091/ERR4314091.contigs.fa.zst	e07ee98a33ef39472e5aea1e0ec9e40ca55beb00f6886b468267745aeaf2cb8c	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314091_249	19452	8677-9877	-	655=1X115=1X428=	near-complete analogue	False
ERR4314107	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314107/ERR4314107.contigs.fa.zst	f4e8a60e65b4e2b26389decdd3464484befe7f2048227542e020b046d3c26a21	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.9453	0.9517	0.9976	ERR4314107_159	421	0-421	-	128=1X292=	near-complete analogue	False
ERR4314107	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314107/ERR4314107.contigs.fa.zst	f4e8a60e65b4e2b26389decdd3464484befe7f2048227542e020b046d3c26a21	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314107_302	11225	7454-7954	-	500=	near-complete analogue	False
ERR4314107	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314107/ERR4314107.contigs.fa.zst	f4e8a60e65b4e2b26389decdd3464484befe7f2048227542e020b046d3c26a21	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314107_191	31664	9575-10775	+	428=1X115=1X655=	near-complete analogue	False
ERR4314108	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314108/ERR4314108.contigs.fa.zst	397481cb1c4cf369337bd26f01a39e9d2b8c7d9235d51de8b02eb2fd8f86bc7b	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.9453	0.9517	0.9976	ERR4314108_915	421	0-421	+	292=1X128=	near-complete analogue	False
ERR4314108	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314108/ERR4314108.contigs.fa.zst	397481cb1c4cf369337bd26f01a39e9d2b8c7d9235d51de8b02eb2fd8f86bc7b	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314108_53	11807	3271-3771	+	500=	near-complete analogue	False
ERR4314108	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314108/ERR4314108.contigs.fa.zst	397481cb1c4cf369337bd26f01a39e9d2b8c7d9235d51de8b02eb2fd8f86bc7b	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314108_49	31664	9575-10775	+	428=1X115=1X655=	near-complete analogue	False
ERR4314109	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314109/ERR4314109.contigs.fa.zst	bb3ec85a7d40ada344c84bfe739adefa67c498a84d0e69ec63011a0945c872c1	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314109_261	11105	7438-7938	-	500=	near-complete analogue	False
ERR4314109	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314109/ERR4314109.contigs.fa.zst	bb3ec85a7d40ada344c84bfe739adefa67c498a84d0e69ec63011a0945c872c1	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314109_162	20550	9575-10775	+	428=1X115=1X655=	near-complete analogue	False
ERR4314110	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314110/ERR4314110.contigs.fa.zst	d9d60e2a8cee17a673cf55ea356d907fa5d2eb0bf58dc4b5b2b3a6a9f8600c09	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314110_58	11703	8036-8536	-	500=	near-complete analogue	False
ERR4314110	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314110/ERR4314110.contigs.fa.zst	d9d60e2a8cee17a673cf55ea356d907fa5d2eb0bf58dc4b5b2b3a6a9f8600c09	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314110_37	20550	9575-10775	+	428=1X115=1X655=	near-complete analogue	False
ERR4314111	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314111/ERR4314111.contigs.fa.zst	bd4b7e87fa36c307ffc236499331ed2dbcc49ab340a132de86fb04cb0abc7c78	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.7821	1.0	0.9925	ERR4314111_183	7552	5654-6854	-	53=1X32=1X468=1X113=1X70=1X75=1X71=1X242=1X6=1X61=	module-only homology	False
ERR4314112	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314112/ERR4314112.contigs.fa.zst	96d507d19c5ec4b3cea01c83292aec88f6101c443c5a130d76ecd6e1eae08ca5	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.7821	1.0	0.9925	ERR4314112_214	7552	698-1898	+	61=1X6=1X242=1X71=1X75=1X70=1X113=1X468=1X32=1X53=	module-only homology	False
ERR4314115	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314115/ERR4314115.contigs.fa.zst	91249f23e87f0055505a12299177c1a560bffac38388c78cbcf047dfa5609ecf	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314115_40	11836	8036-8536	-	500=	near-complete analogue	False
ERR4314115	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314115/ERR4314115.contigs.fa.zst	91249f23e87f0055505a12299177c1a560bffac38388c78cbcf047dfa5609ecf	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314115_104	16866	11220-12420	-	655=1X115=1X428=	near-complete analogue	False
ERR4314116	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314116/ERR4314116.contigs.fa.zst	78c3c15bc7a279d50103f7d46e1f8a6aa2c5ba9f366ebfc928c4a0a07d11e267	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314116_351	11836	8036-8536	-	500=	near-complete analogue	False
ERR4314116	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314116/ERR4314116.contigs.fa.zst	78c3c15bc7a279d50103f7d46e1f8a6aa2c5ba9f366ebfc928c4a0a07d11e267	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314116_94	16866	11220-12420	-	655=1X115=1X428=	near-complete analogue	False
ERR4314119	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314119/ERR4314119.contigs.fa.zst	ccc07379de615ac01e656d8e2e43b4d18429df2b8c9678baba66ca5f8605ea7d	ECBAIT_0_0052_JUNCTION_03	0.7423	1.0	0.992	ERR4314119_412	21164	10870-11370	-	65=1X24=1X176=1X18=1X213=	near-complete analogue	False
ERR4314119	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314119/ERR4314119.contigs.fa.zst	ccc07379de615ac01e656d8e2e43b4d18429df2b8c9678baba66ca5f8605ea7d	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314119_106	11120	3167-3667	+	500=	near-complete analogue	False
ERR4314119	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314119/ERR4314119.contigs.fa.zst	ccc07379de615ac01e656d8e2e43b4d18429df2b8c9678baba66ca5f8605ea7d	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314119_153	37655	4310-5510	+	428=1X115=1X655=	near-complete analogue	False
ERR4314119	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314119/ERR4314119.contigs.fa.zst	ccc07379de615ac01e656d8e2e43b4d18429df2b8c9678baba66ca5f8605ea7d	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8308	1.0	0.9942	ERR4314119_595	5962	2747-3947	+	11=1X60=1X297=1X105=1X48=1X43=1X70=1X559=	near-complete analogue	False
ERR4314120	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314120/ERR4314120.contigs.fa.zst	3c56f857f415394b1f90c6af23dcc17d3f7312c67cd6265874a931133b0e6166	ECBAIT_0_0052_JUNCTION_03	0.7423	1.0	0.992	ERR4314120_264	21164	10870-11370	-	65=1X24=1X176=1X18=1X213=	near-complete analogue	False
ERR4314120	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314120/ERR4314120.contigs.fa.zst	3c56f857f415394b1f90c6af23dcc17d3f7312c67cd6265874a931133b0e6166	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314120_28	11089	7422-7922	-	500=	near-complete analogue	False
ERR4314120	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314120/ERR4314120.contigs.fa.zst	3c56f857f415394b1f90c6af23dcc17d3f7312c67cd6265874a931133b0e6166	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314120_164	43474	32145-33345	-	655=1X115=1X428=	near-complete analogue	False
ERR4314120	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314120/ERR4314120.contigs.fa.zst	3c56f857f415394b1f90c6af23dcc17d3f7312c67cd6265874a931133b0e6166	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8308	1.0	0.9942	ERR4314120_259	5962	2015-3215	-	559=1X70=1X43=1X48=1X105=1X297=1X60=1X11=	near-complete analogue	False
ERR4314121	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314121/ERR4314121.contigs.fa.zst	c33969f4d96bf3c8f5434ea9e571d66b543bd8fa9aa9657098a46573cd96ee32	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314121_276	11703	3167-3667	+	500=	near-complete analogue	False
ERR4314121	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314121/ERR4314121.contigs.fa.zst	c33969f4d96bf3c8f5434ea9e571d66b543bd8fa9aa9657098a46573cd96ee32	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314121_89	20847	9575-10775	+	428=1X115=1X655=	near-complete analogue	False
ERR4314122	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314122/ERR4314122.contigs.fa.zst	030313ceeec9d5f3019627eb54e96be98ec54f4f82396191831404158477ddc7	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314122_48	11703	8036-8536	-	500=	near-complete analogue	False
ERR4314122	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314122/ERR4314122.contigs.fa.zst	030313ceeec9d5f3019627eb54e96be98ec54f4f82396191831404158477ddc7	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314122_80	20847	10072-11272	-	655=1X115=1X428=	near-complete analogue	False
ERR4314123	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314123/ERR4314123.contigs.fa.zst	43aa67afb1e569adb8e80760bd250ab4f3c760c1fe809d8ffa134c0731af9d74	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314123_60	11105	3167-3667	+	500=	near-complete analogue	False
ERR4314123	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314123/ERR4314123.contigs.fa.zst	43aa67afb1e569adb8e80760bd250ab4f3c760c1fe809d8ffa134c0731af9d74	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314123_73	19491	8716-9916	-	655=1X115=1X428=	near-complete analogue	False
ERR4314124	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314124/ERR4314124.contigs.fa.zst	4efe60c68980d19f808f707afdbefdad86b7fd63db32b955cedb08daaa6e6006	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314124_426	11703	8036-8536	-	500=	near-complete analogue	False
ERR4314124	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314124/ERR4314124.contigs.fa.zst	4efe60c68980d19f808f707afdbefdad86b7fd63db32b955cedb08daaa6e6006	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314124_1	19491	9575-10775	+	428=1X115=1X655=	near-complete analogue	False
ERR4314125	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314125/ERR4314125.contigs.fa.zst	fe640f62f58353d899825893c66002da230f1a4d96185e79898baa29826499cb	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.7308	1.0	0.9883	ERR4314125_22	7554	669-1869	+	68=1X209=1X32=1X71=1X8=1X66=1X70=1X38=1X14=1X2=1X5=1X519=1X32=1X50=1X2=	module-only homology	False
ERR4314126	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314126/ERR4314126.contigs.fa.zst	38ca7c6e9436a2f3793c57d1e0578cd87c730ceff5b54b9a54baba8f26fd8f1e	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.7308	1.0	0.9883	ERR4314126_183	7585	5685-6885	-	2=1X50=1X32=1X519=1X5=1X2=1X14=1X38=1X70=1X66=1X8=1X71=1X32=1X209=1X68=	module-only homology	False
ERR4314127	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314127/ERR4314127.contigs.fa.zst	362d2672f2c38a309ffc933abd12c93802020b300668deab1e89295b1673c8f2	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314127_332	11703	3167-3667	+	500=	near-complete analogue	False
ERR4314127	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314127/ERR4314127.contigs.fa.zst	362d2672f2c38a309ffc933abd12c93802020b300668deab1e89295b1673c8f2	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314127_9	21995	9575-10775	+	428=1X115=1X655=	near-complete analogue	False
ERR4314128	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314128/ERR4314128.contigs.fa.zst	b54a8fc59eab25bfbde4de4cbd77fa4da20c91327b2bd80784c45932fdd17395	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8829	1.0	1.0	ERR4314128_40	11703	3167-3667	+	500=	near-complete analogue	False
ERR4314128	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314128/ERR4314128.contigs.fa.zst	b54a8fc59eab25bfbde4de4cbd77fa4da20c91327b2bd80784c45932fdd17395	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.947	1.0	0.9983	ERR4314128_87	21995	11220-12420	-	655=1X115=1X428=	near-complete analogue	False
ERR4314129	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314129/ERR4314129.contigs.fa.zst	9c6d052d0e9142026bd65e0c5f419e4a41833964fd440d90ef1312527b3506d5	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.7	0.9983	0.9905	ERR4314129_1062	421	0-421	+	59=1X6=1X242=1X71=1X39=	near-complete analogue	False
ERR4314129	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314129/ERR4314129.contigs.fa.zst	9c6d052d0e9142026bd65e0c5f419e4a41833964fd440d90ef1312527b3506d5	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8564	1.0	1.0	ERR4314129_554	10864	7922-8422	-	500=	near-complete analogue	False
ERR4314129	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314129/ERR4314129.contigs.fa.zst	9c6d052d0e9142026bd65e0c5f419e4a41833964fd440d90ef1312527b3506d5	ECBAIT_10_0044_JUNCTION_03	0.9	0.994	1.0	ERR4314129_1046	676	78-456	+	378=	near-complete analogue	False
ERR4314129	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314129/ERR4314129.contigs.fa.zst	9c6d052d0e9142026bd65e0c5f419e4a41833964fd440d90ef1312527b3506d5	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.8308	0.98	1.0	ERR4314129_471	330	0-330	-	330=	near-complete analogue	False
ERR4314130	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314130/ERR4314130.contigs.fa.zst	51b1a158910990e5752f3e1670985e2e8d9b605a12d18c6b4ea5d8040df65c32	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.7	0.9983	0.9905	ERR4314130_515	421	0-421	+	59=1X6=1X242=1X71=1X39=	near-complete analogue	False
ERR4314130	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314130/ERR4314130.contigs.fa.zst	51b1a158910990e5752f3e1670985e2e8d9b605a12d18c6b4ea5d8040df65c32	ECBAIT_10_0044_INTERIOR_MODULE_01	0.8462	1.0	1.0	ERR4314130_101	10507	2442-2942	+	500=	near-complete analogue	False
ERR4314130	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314130/ERR4314130.contigs.fa.zst	51b1a158910990e5752f3e1670985e2e8d9b605a12d18c6b4ea5d8040df65c32	ECBAIT_10_0044_JUNCTION_03	0.9	0.994	1.0	ERR4314130_1360	676	220-598	-	378=	near-complete analogue	False
ERR4314130	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314130/ERR4314130.contigs.fa.zst	51b1a158910990e5752f3e1670985e2e8d9b605a12d18c6b4ea5d8040df65c32	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.8026	1.0	1.0	ERR4314130_1276	330	0-330	+	330=	near-complete analogue	False
ERR4314131	E2	Escherichia coli	ERP122189	https://s3.amazonaws.com/logan-pub/c/ERR4314131/ERR4314131.contigs.fa.zst	667d5a9d172f7645056e50aca6aa8661d4a8aa2b53f079afd7863405c63f7073	ECBAIT_0_0052_JUNCTION_03	0.7423	1.0	0.992	ERR4314131_46	21164	10870-11370	-	65=1X24=1X176=1X18=1X213=	near-complete analogue	False
