prophage_id	clade_id	community	host_accession	phylogroup
GCF_001463195.1_prophage_6	0_0017	0	GCF_001463195.1	B2
GCF_001561755.1_prophage_4	0_0017	0	GCF_001561755.1	B2
GCF_000782195.1_prophage_3	0_0017	0	GCF_000782195.1	B2
GCF_000352565.1_prophage_5	0_0017	0	GCF_000352565.1	B2
GCF_000457065.1_prophage_4	0_0017	0	GCF_000457065.1	B2
GCF_000458895.1_prophage_6	0_0017	0	GCF_000458895.1	B2
GCF_000459275.1_prophage_5	0_0017	0	GCF_000459275.1	B2
GCF_000456465.1_prophage_4	0_0017	0	GCF_000456465.1	B2
GCF_000780315.1_prophage_6	0_0017	0	GCF_000780315.1	D
GCF_000352265.1_prophage_4	0_0017	0	GCF_000352265.1	B2
GCF_000352405.1_prophage_5	0_0017	0	GCF_000352405.1	B2
GCF_000456765.1_prophage_3	0_0017	0	GCF_000456765.1	B2
GCF_000457995.1_prophage_3	0_0017	0	GCF_000457995.1	B2
GCF_000778035.1_prophage_3	0_0017	0	GCF_000778035.1	B2
GCF_001521455.1_prophage_1	0_0017	0	GCF_001521455.1	B2
GCF_000164415.1_prophage_3	0_0017	0	GCF_000164415.1	B2
GCF_000777025.1_prophage_1	0_0017	0	GCF_000777025.1	B2
GCF_000157115.2_prophage_3	0_0017	0	GCF_000157115.2	B2
GCF_000263915.1_prophage_5	0_0017	0	GCF_000263915.1	B1
GCF_000352545.1_prophage_3	0_0017	0	GCF_000352545.1	B2
GCF_000456545.1_prophage_7	0_0017	0	GCF_000456545.1	B2
GCF_000459035.1_prophage_6	0_0017	0	GCF_000459035.1	B2
GCF_000459255.1_prophage_5	0_0017	0	GCF_000459255.1	B2
GCF_000692475.1_prophage_3	0_0017	0	GCF_000692475.1	B2
GCF_001521575.1_prophage_1	0_0017	0	GCF_001521575.1	B2
GCF_000241975.1_prophage_1	0_0017	0	GCF_000241975.1	B2
GCF_000456005.1_prophage_2	0_0017	0	GCF_000456005.1	B2
GCF_000819005.1_prophage_2	0_0017	0	GCF_000819005.1	B1
GCF_000456525.1_prophage_3	0_0017	0	GCF_000456525.1	C
GCF_000776315.1_prophage_2	0_0017	0	GCF_000776315.1	B2
GCF_000778355.1_prophage_1	0_0017	0	GCF_000778355.1	B2
GCF_000779425.1_prophage_2	0_0017	0	GCF_000779425.1	B2
GCF_000704145.1_prophage_1	0_0017	0	GCF_000704145.1	A
GCF_000713695.1_prophage_4	0_0017	0	GCF_000713695.1	A
GCF_000781035.1_prophage_2	0_0017	0	GCF_000781035.1	B2
GCF_000176595.2_prophage_2	0_0017	0	GCF_000176595.2	B2
GCF_000461555.1_prophage_1	0_0017	0	GCF_000461555.1	B2
GCF_000777475.1_prophage_3	0_0017	0	GCF_000777475.1	F
GCF_000147755.1_prophage_3	0_0017	0	GCF_000147755.1	B1
GCF_000184185.1_prophage_6	0_0017	0	GCF_000184185.1	B1
GCF_000258145.1_prophage_6	0_0017	0	GCF_000258145.1	B1
GCF_000781375.1_prophage_1	0_0017	0	GCF_000781375.1	B2
GCF_000194575.1_prophage_10	0_0017	0	GCF_000194575.1	cladeI
GCF_000780215.1_prophage_2	0_0017	0	GCF_000780215.1	B2
GCF_000459835.1_prophage_4	0_0017	0	GCF_000459835.1	B2
GCF_000797875.1_prophage_2	0_0017	0	GCF_000797875.1	B1
GCF_000819365.1_prophage_1	0_0017	0	GCF_000819365.1	B1
GCF_000164495.1_prophage_2	0_0017	0	GCF_000164495.1	B2
GCF_000779715.1_prophage_4	0_0017	0	GCF_000779715.1	B2
GCF_000460655.1_prophage_2	0_0017	0	GCF_000460655.1	B2
GCF_000326185.1_prophage_2	0_0017	0	GCF_000326185.1	B2
GCF_000352785.1_prophage_3	0_0017	0	GCF_000352785.1	B2
GCF_000488755.1_prophage_3	0_0017	0	GCF_000488755.1	B2
GCF_000703505.1_prophage_4	0_0017	0	GCF_000703505.1	A
GCF_000778705.1_prophage_2	0_0017	0	GCF_000778705.1	B2
GCF_001265795.1_prophage_5	0_0017	0	GCF_001265795.1	B2
GCF_000520035.1_prophage_11	0_0017	0	GCF_000520035.1	E
GCF_000671295.1_prophage_11	0_0017	0	GCF_000671295.1	E
GCF_000819225.1_prophage_2	0_0017	0	GCF_000819225.1	B1
GCF_001561175.1_prophage_1	0_0017	0	GCF_001561175.1	B2
GCF_000817425.1_prophage_1	0_0017	0	GCF_000817425.1	D
GCF_000700525.1_prophage_1	0_0017	0	GCF_000700525.1	A
GCF_000700585.1_prophage_1	0_0017	0	GCF_000700585.1	A
GCF_000194415.1_prophage_5	0_0017	0	GCF_000194415.1	B1
GCF_001519365.2_prophage_3	0_0017	0	GCF_001519365.2	B2
GCF_000459595.1_prophage_10	0_0017	0	GCF_000459595.1	B2
GCF_000618405.2_prophage_2	0_0017	0	GCF_000618405.2	A
GCF_000782735.1_prophage_4	0_0017	0	GCF_000782735.1	B2
GCF_000622265.1_prophage_3	0_0017	0	GCF_000622265.1	B1
GCF_000951935.1_prophage_11	0_0017	0	GCF_000951935.1	A
GCF_000762385.1_prophage_6	0_0017	0	GCF_000762385.1	B1
GCF_001520135.1_prophage_1	0_0017	0	GCF_001520135.1	B1
GCF_000091005.1_prophage_15	0_0017	0	GCF_000091005.1	B1
GCF_000462285.2_prophage_2	0_0017	0	GCF_000462285.2	B1
GCF_001285485.1_prophage_3	0_0017	0	GCF_001285485.1	B1
GCF_000176675.2_prophage_4	0_0017	0	GCF_000176675.2	B1
GCF_000235245.1_prophage_6	0_0017	0	GCF_000235245.1	B1
GCF_000456325.1_prophage_2	0_0017	0	GCF_000456325.1	D
GCF_000713315.1_prophage_1	0_0017	0	GCF_000713315.1	B1
GCF_001563715.2_prophage_10	0_0017	0	GCF_001563715.2	B1
GCF_000781455.1_prophage_2	0_0017	0	GCF_000781455.1	E
GCF_001419825.1_prophage_1	0_0017	0	GCF_001419825.1	B1
GCF_000753075.1_prophage_2	0_0017	0	GCF_000753075.1	D
GCF_000778765.1_prophage_3	0_0017	0	GCF_000778765.1	B2
GCF_000778915.1_prophage_4	0_0017	0	GCF_000778915.1	B2
GCF_001268205.1_prophage_6	0_0017	0	GCF_001268205.1	B1
GCF_000776655.1_prophage_2	0_0017	0	GCF_000776655.1	B2
GCF_000355255.2_prophage_4	0_0017	0	GCF_000355255.2	B1
GCF_001030345.1_prophage_8	0_0017	0	GCF_001030345.1	B2
GCF_001413475.1_prophage_4	0_0018	0	GCF_001413475.1	A
GCF_001413485.1_prophage_3	0_0018	0	GCF_001413485.1	A
GCF_001413515.1_prophage_1	0_0018	0	GCF_001413515.1	A
GCF_001413715.1_prophage_3	0_0018	0	GCF_001413715.1	A
GCF_001413735.1_prophage_1	0_0018	0	GCF_001413735.1	A
GCF_001413815.1_prophage_4	0_0018	0	GCF_001413815.1	A
GCF_001413885.1_prophage_6	0_0018	0	GCF_001413885.1	A
GCF_000316865.2_prophage_4	0_0018	0	GCF_000316865.2	E
GCF_001413555.1_prophage_1	0_0018	0	GCF_001413555.1	A
GCF_001413645.1_prophage_5	0_0018	0	GCF_001413645.1	A
GCF_001519405.1_prophage_2	0_0018	0	GCF_001519405.1	B1
GCF_000267425.2_prophage_3	0_0018	0	GCF_000267425.2	E
GCF_001413535.1_prophage_5	0_0018	0	GCF_001413535.1	A
GCF_000356165.2_prophage_3	0_0018	0	GCF_000356165.2	A
GCF_000456245.1_prophage_1	0_0018	0	GCF_000456245.1	C
GCF_000458955.1_prophage_1	0_0018	0	GCF_000458955.1	B1
GCF_000459655.1_prophage_1	0_0018	0	GCF_000459655.1	B1
GCF_000462465.2_prophage_11	0_0018	0	GCF_000462465.2	E
GCF_001413685.1_prophage_3	0_0018	0	GCF_001413685.1	A
GCF_000457305.1_prophage_2	0_0018	0	GCF_000457305.1	A
GCF_000619505.1_prophage_5	0_0018	0	GCF_000619505.1	B1
GCF_000249775.1_prophage_7	0_0018	0	GCF_000249775.1	C
GCF_001467005.1_prophage_2	0_0018	0	GCF_001467005.1	B1
GCF_000249735.1_prophage_7	0_0018	0	GCF_000249735.1	C
GCF_000351625.1_prophage_1	0_0018	0	GCF_000351625.1	D
GCF_000951955.1_prophage_7	0_0018	0	GCF_000951955.1	B1
GCF_001268945.1_prophage_4	0_0018	0	GCF_001268945.1	A
GCF_000397625.1_prophage_1	0_0018	0	GCF_000397625.1	B2
GCF_001280345.1_prophage_10	0_0018	0	GCF_001280345.1	B2
GCF_001413455.1_prophage_2	0_0018	0	GCF_001413455.1	A
GCF_000194495.1_prophage_9	0_0018	0	GCF_000194495.1	B1
GCF_000351405.1_prophage_4	0_0018	0	GCF_000351405.1	D
GCF_000397705.1_prophage_3	0_0018	0	GCF_000397705.1	B2
GCF_000397645.1_prophage_1	0_0018	0	GCF_000397645.1	B2
GCF_000627095.1_prophage_1	0_0018	0	GCF_000627095.1	B1
GCF_000488415.1_prophage_1	0_0018	0	GCF_000488415.1	B1
GCF_000801165.1_prophage_1	0_0018	0	GCF_000801165.1	B1
GCF_000194235.1_prophage_3	0_0018	0	GCF_000194235.1	D
GCF_000812305.1_prophage_3	0_0018	0	GCF_000812305.1	B1
GCF_001413745.1_prophage_6	0_0018	0	GCF_001413745.1	A
GCF_000352305.1_prophage_2	0_0018	0	GCF_000352305.1	B1
GCF_000987545.1_prophage_3	0_0018	0	GCF_000987545.1	C
GCF_000302715.1_prophage_8	0_0018	0	GCF_000302715.1	E
GCF_000351685.1_prophage_2	0_0018	0	GCF_000351685.1	G
GCF_000461335.1_prophage_2	0_0018	0	GCF_000461335.1	B2
GCF_000713615.1_prophage_2	0_0018	0	GCF_000713615.1	B1
GCF_000220005.1_prophage_1	0_0018	0	GCF_000220005.1	A
GCF_000302735.1_prophage_11	0_0018	0	GCF_000302735.1	E
GCF_000326165.1_prophage_3	0_0018	0	GCF_000326165.1	B2
GCF_000353185.1_prophage_2	0_0018	0	GCF_000353185.1	B2
GCF_000776715.1_prophage_2	0_0018	0	GCF_000776715.1	B2
GCF_000776855.1_prophage_2	0_0018	0	GCF_000776855.1	B2
GCF_001285025.1_prophage_2	0_0018	0	GCF_001285025.1	B1
GCF_001285125.1_prophage_4	0_0018	0	GCF_001285125.1	B1
GCF_000025165.1_prophage_2	0_0018	0	GCF_000025165.1	E
GCF_000351685.1_prophage_7	0_0018	0	GCF_000351685.1	G
GCF_000194535.1_prophage_13	0_0018	0	GCF_000194535.1	A
GCF_000351645.1_prophage_1	0_0018	0	GCF_000351645.1	B2
GCF_000225185.2_prophage_5	0_0018	0	GCF_000225185.2	B1
GCF_001413755.1_prophage_4	0_0018	0	GCF_001413755.1	A
GCF_000166595.1_prophage_2	0_0018	0	GCF_000166595.1	A
GCF_000446805.2_prophage_3	0_0018	0	GCF_000446805.2	B1
GCF_000713575.1_prophage_6	0_0018	0	GCF_000713575.1	A
GCF_000326425.1_prophage_1	0_0018	0	GCF_000326425.1	C
GCF_001268665.1_prophage_2	0_0018	0	GCF_001268665.1	D
GCF_000352045.1_prophage_1	0_0018	0	GCF_000352045.1	A
GCF_000713505.1_prophage_5	0_0018	0	GCF_000713505.1	A
GCF_001265465.1_prophage_5	0_0018	0	GCF_001265465.1	A
GCF_001562635.1_prophage_5	0_0018	0	GCF_001562635.1	F
GCF_001562645.1_prophage_6	0_0018	0	GCF_001562645.1	F
GCF_001562655.1_prophage_4	0_0018	0	GCF_001562655.1	F
GCF_001562695.1_prophage_5	0_0018	0	GCF_001562695.1	F
GCF_001562705.1_prophage_6	0_0018	0	GCF_001562705.1	F
GCF_001562715.1_prophage_6	0_0018	0	GCF_001562715.1	F
GCF_001562755.1_prophage_5	0_0018	0	GCF_001562755.1	F
GCF_001562815.1_prophage_5	0_0018	0	GCF_001562815.1	F
GCF_000446965.2_prophage_2	0_0018	0	GCF_000446965.2	B1
GCF_000696545.1_prophage_2	0_0018	0	GCF_000696545.1	B2
GCF_000699365.1_prophage_2	0_0018	0	GCF_000699365.1	B2
GCF_000351165.1_prophage_1	0_0018	0	GCF_000351165.1	A
GCF_000460375.1_prophage_3	0_0018	0	GCF_000460375.1	B2
GCF_000352765.1_prophage_1	0_0018	0	GCF_000352765.1	B2
GCF_001413875.1_prophage_3	0_0018	0	GCF_001413875.1	A
GCF_000357105.1_prophage_7	0_0018	0	GCF_000357105.1	B1
GCF_000357125.1_prophage_1	0_0018	0	GCF_000357125.1	B1
GCF_000357465.2_prophage_1	0_0018	0	GCF_000357465.2	B1
GCF_001561295.1_prophage_1	0_0018	0	GCF_001561295.1	B2
GCF_000408665.1_prophage_4	0_0018	0	GCF_000408665.1	D
GCF_000616075.2_prophage_1	0_0018	0	GCF_000616075.2	E
GCF_001284125.1_prophage_7	0_0018	0	GCF_001284125.1	B1
GCF_000616685.2_prophage_2	0_0018	0	GCF_000616685.2	B1
GCF_000939255.1_prophage_9	0_0018	0	GCF_000939255.1	B2
GCF_000692895.1_prophage_1	0_0018	0	GCF_000692895.1	C
GCF_000267125.1_prophage_1	0_0018	0	GCF_000267125.1	E
GCF_000459055.1_prophage_2	0_0018	0	GCF_000459055.1	C
GCF_000779215.1_prophage_3	0_0018	0	GCF_000779215.1	B2
GCF_000782715.1_prophage_8	0_0018	0	GCF_000782715.1	B2
GCF_000617005.2_prophage_4	0_0018	0	GCF_000617005.2	B1
GCF_000781695.1_prophage_8	0_0018	0	GCF_000781695.1	B2
GCF_001561655.1_prophage_3	0_0018	0	GCF_001561655.1	B2
GCF_000780395.1_prophage_5	0_0019	0	GCF_000780395.1	B2
GCF_000782195.1_prophage_11	0_0019	0	GCF_000782195.1	B2
GCF_001561095.1_prophage_3	0_0019	0	GCF_001561095.1	B2
GCF_001561865.1_prophage_7	0_0019	0	GCF_001561865.1	B2
GCF_000456745.1_prophage_2	0_0019	0	GCF_000456745.1	B2
GCF_000700225.1_prophage_2	0_0019	0	GCF_000700225.1	A
GCF_000458275.1_prophage_1	0_0019	0	GCF_000458275.1	B2
GCF_000355035.2_prophage_2	0_0019	0	GCF_000355035.2	A
GCF_000458995.1_prophage_1	0_0019	0	GCF_000458995.1	B2
GCF_000507605.1_prophage_2	0_0019	0	GCF_000507605.1	B2
GCF_000599805.2_prophage_1	0_0019	0	GCF_000599805.2	A
GCF_000703705.1_prophage_1	0_0019	0	GCF_000703705.1	C
GCF_001265255.1_prophage_5	0_0019	0	GCF_001265255.1	B1
GCF_000776275.1_prophage_2	0_0019	0	GCF_000776275.1	B2
GCF_001057065.1_prophage_2	0_0019	0	GCF_001057065.1	B2
GCF_001265175.1_prophage_1	0_0019	0	GCF_001265175.1	B1
GCF_000358855.2_prophage_4	0_0019	0	GCF_000358855.2	A
GCF_001413565.1_prophage_1	0_0019	0	GCF_001413565.1	A
GCF_000261145.1_prophage_2	0_0019	0	GCF_000261145.1	A
GCF_000447065.2_prophage_4	0_0019	0	GCF_000447065.2	B2
GCF_000778785.1_prophage_1	0_0019	0	GCF_000778785.1	D
GCF_001268865.1_prophage_2	0_0019	0	GCF_001268865.1	B1
GCF_001521135.1_prophage_1	0_0019	0	GCF_001521135.1	B2
GCF_001561205.1_prophage_4	0_0019	0	GCF_001561205.1	B2
GCF_001561895.1_prophage_5	0_0019	0	GCF_001561895.1	B2
GCF_000460695.1_prophage_3	0_0019	0	GCF_000460695.1	B2
GCF_000779875.1_prophage_1	0_0019	0	GCF_000779875.1	B2
GCF_000350905.1_prophage_3	0_0019	0	GCF_000350905.1	B2
GCF_000459275.1_prophage_1	0_0019	0	GCF_000459275.1	B2
GCF_000485715.1_prophage_5	0_0019	0	GCF_000485715.1	B2
GCF_000498795.2_prophage_3	0_0019	0	GCF_000498795.2	B2
GCF_000506465.2_prophage_7	0_0019	0	GCF_000506465.2	B2
GCF_000599785.2_prophage_2	0_0019	0	GCF_000599785.2	B2
GCF_000695505.1_prophage_8	0_0019	0	GCF_000695505.1	B2
GCF_000770285.1_prophage_1	0_0019	0	GCF_000770285.1	B2
GCF_000779745.1_prophage_2	0_0019	0	GCF_000779745.1	B2
GCF_000780615.1_prophage_1	0_0019	0	GCF_000780615.1	B2
GCF_000781505.1_prophage_7	0_0019	0	GCF_000781505.1	B2
GCF_001063395.1_prophage_4	0_0019	0	GCF_001063395.1	B2
GCF_001064885.1_prophage_2	0_0019	0	GCF_001064885.1	B2
GCF_001306605.1_prophage_3	0_0019	0	GCF_001306605.1	B2
GCF_001442595.1_prophage_4	0_0019	0	GCF_001442595.1	B2
GCF_001463195.1_prophage_5	0_0019	0	GCF_001463195.1	B2
GCF_001463455.1_prophage_3	0_0019	0	GCF_001463455.1	B2
GCF_001517685.1_prophage_4	0_0019	0	GCF_001517685.1	B2
GCF_001520615.1_prophage_3	0_0019	0	GCF_001520615.1	B2
GCF_001555495.1_prophage_4	0_0019	0	GCF_001555495.1	B2
GCF_001555635.1_prophage_9	0_0019	0	GCF_001555635.1	B2
GCF_001561025.1_prophage_4	0_0019	0	GCF_001561025.1	B2
GCF_001561035.1_prophage_9	0_0019	0	GCF_001561035.1	B2
GCF_001561115.1_prophage_5	0_0019	0	GCF_001561115.1	B2
GCF_001561175.1_prophage_5	0_0019	0	GCF_001561175.1	B2
GCF_001561215.1_prophage_5	0_0019	0	GCF_001561215.1	B2
GCF_001561255.1_prophage_5	0_0019	0	GCF_001561255.1	B2
GCF_001561275.1_prophage_5	0_0019	0	GCF_001561275.1	B2
GCF_001561415.1_prophage_7	0_0019	0	GCF_001561415.1	B2
GCF_001561435.1_prophage_5	0_0019	0	GCF_001561435.1	B2
GCF_001561495.1_prophage_2	0_0019	0	GCF_001561495.1	B2
GCF_001561515.1_prophage_5	0_0019	0	GCF_001561515.1	B2
GCF_001561595.1_prophage_3	0_0019	0	GCF_001561595.1	B2
GCF_001561605.1_prophage_2	0_0019	0	GCF_001561605.1	B2
GCF_001561685.1_prophage_7	0_0019	0	GCF_001561685.1	B2
GCF_001561755.1_prophage_2	0_0019	0	GCF_001561755.1	B2
GCF_001561765.1_prophage_4	0_0019	0	GCF_001561765.1	B2
GCF_001561785.1_prophage_5	0_0019	0	GCF_001561785.1	B2
GCF_001561815.1_prophage_4	0_0019	0	GCF_001561815.1	B2
GCF_001562385.1_prophage_3	0_0019	0	GCF_001562385.1	B2
GCF_001563395.1_prophage_4	0_0019	0	GCF_001563395.1	B2
GCF_000295775.2_prophage_1	0_0019	0	GCF_000295775.2	B2
GCF_000350025.2_prophage_1	0_0019	0	GCF_000350025.2	A
GCF_000408585.1_prophage_1	0_0019	0	GCF_000408585.1	A
GCF_000494955.1_prophage_1	0_0019	0	GCF_000494955.1	B2
GCF_000781335.1_prophage_4	0_0019	0	GCF_000781335.1	B2
GCF_000352565.1_prophage_2	0_0019	0	GCF_000352565.1	B2
GCF_000488775.1_prophage_6	0_0019	0	GCF_000488775.1	B2
GCF_000776595.1_prophage_3	0_0019	0	GCF_000776595.1	B2
GCF_000778475.1_prophage_4	0_0019	0	GCF_000778475.1	B2
GCF_000780435.1_prophage_2	0_0019	0	GCF_000780435.1	B2
GCF_001283705.1_prophage_3	0_0019	0	GCF_001283705.1	A
GCF_000356025.2_prophage_4	0_0019	0	GCF_000356025.2	A
GCF_000357525.2_prophage_3	0_0019	0	GCF_000357525.2	A
GCF_000357625.2_prophage_3	0_0019	0	GCF_000357625.2	A
GCF_000358775.2_prophage_2	0_0019	0	GCF_000358775.2	A
GCF_000358835.2_prophage_2	0_0019	0	GCF_000358835.2	A
GCF_000488395.1_prophage_4	0_0019	0	GCF_000488395.1	B2
GCF_000488555.1_prophage_3	0_0019	0	GCF_000488555.1	B2
GCF_000488715.1_prophage_3	0_0019	0	GCF_000488715.1	B2
GCF_000681435.1_prophage_4	0_0019	0	GCF_000681435.1	B2
GCF_000699385.1_prophage_2	0_0019	0	GCF_000699385.1	B2
GCF_000700325.1_prophage_5	0_0019	0	GCF_000700325.1	A
GCF_000713105.1_prophage_5	0_0019	0	GCF_000713105.1	A
GCF_000770275.1_prophage_2	0_0019	0	GCF_000770275.1	B2
GCF_000776995.1_prophage_3	0_0019	0	GCF_000776995.1	B2
GCF_001030665.1_prophage_4	0_0019	0	GCF_001030665.1	B2
GCF_001056025.1_prophage_2	0_0019	0	GCF_001056025.1	B2
GCF_001063685.1_prophage_2	0_0019	0	GCF_001063685.1	B2
GCF_001519915.1_prophage_3	0_0019	0	GCF_001519915.1	B2
GCF_001520535.1_prophage_2	0_0019	0	GCF_001520535.1	B2
GCF_001520775.2_prophage_8	0_0019	0	GCF_001520775.2	B2
GCF_001521175.1_prophage_2	0_0019	0	GCF_001521175.1	B2
GCF_001524895.1_prophage_4	0_0020	0	GCF_001524895.1	B2
GCF_001561285.1_prophage_5	0_0020	0	GCF_001561285.1	B2
GCF_001561845.1_prophage_1	0_0020	0	GCF_001561845.1	B2
GCF_000351005.1_prophage_3	0_0020	0	GCF_000351005.1	B2
GCF_000351225.1_prophage_3	0_0020	0	GCF_000351225.1	B2
GCF_000457005.1_prophage_4	0_0020	0	GCF_000457005.1	B2
GCF_000752955.1_prophage_4	0_0020	0	GCF_000752955.1	A
GCF_000194475.2_prophage_3	0_0020	0	GCF_000194475.2	B2
GCF_001283845.1_prophage_3	0_0020	0	GCF_001283845.1	B2
GCF_001284285.1_prophage_3	0_0020	0	GCF_001284285.1	B2
GCF_001284625.1_prophage_2	0_0020	0	GCF_001284625.1	B2
GCF_001286245.1_prophage_6	0_0020	0	GCF_001286245.1	B1
GCF_001463585.1_prophage_5	0_0020	0	GCF_001463585.1	D
GCF_001285805.1_prophage_2	0_0020	0	GCF_001285805.1	A
GCF_000647475.1_prophage_1	0_0020	0	GCF_000647475.1	E
GCF_001267355.1_prophage_1	0_0020	0	GCF_001267355.1	B1
GCF_000352365.1_prophage_1	0_0020	0	GCF_000352365.1	B2
GCF_000777165.1_prophage_1	0_0020	0	GCF_000777165.1	B2
GCF_001284805.1_prophage_7	0_0020	0	GCF_001284805.1	A
GCF_001520555.1_prophage_2	0_0020	0	GCF_001520555.1	B2
GCF_000827105.1_prophage_1	0_0020	0	GCF_000827105.1	E
GCF_000459855.1_prophage_1	0_0020	0	GCF_000459855.1	cladeIII
GCF_001281905.1_prophage_2	0_0020	0	GCF_001281905.1	E
GCF_000781415.1_prophage_1	0_0020	0	GCF_000781415.1	D
GCF_000316465.1_prophage_3	0_0020	0	GCF_000316465.1	E
GCF_001281845.1_prophage_1	0_0020	0	GCF_001281845.1	E
GCF_001277615.1_prophage_4	0_0020	0	GCF_001277615.1	B1
GCF_000194215.1_prophage_4	0_0020	0	GCF_000194215.1	A
GCF_000948765.1_prophage_3	0_0020	0	GCF_000948765.1	E
GCF_001284845.1_prophage_1	0_0020	0	GCF_001284845.1	A
GCF_000461015.1_prophage_1	0_0020	0	GCF_000461015.1	A
GCF_001285385.1_prophage_4	0_0020	0	GCF_001285385.1	B1
GCF_001286645.1_prophage_8	0_0020	0	GCF_001286645.1	B1
GCF_000488595.1_prophage_1	0_0020	0	GCF_000488595.1	B1
GCF_001281685.1_prophage_2	0_0020	0	GCF_001281685.1	E
GCF_001521395.1_prophage_3	0_0020	0	GCF_001521395.1	B2
GCF_000397665.1_prophage_1	0_0020	0	GCF_000397665.1	B2
GCF_000498815.2_prophage_5	0_0020	0	GCF_000498815.2	B2
GCF_001519125.1_prophage_4	0_0020	0	GCF_001519125.1	B2
GCF_001281815.1_prophage_1	0_0020	0	GCF_001281815.1	E
GCF_001467005.1_prophage_5	0_0020	0	GCF_001467005.1	B1
GCF_000304115.2_prophage_4	0_0020	0	GCF_000304115.2	A
GCF_001519335.1_prophage_6	0_0020	0	GCF_001519335.1	B1
GCF_000284495.1_prophage_2	0_0020	0	GCF_000284495.1	B2
GCF_000352125.1_prophage_1	0_0020	0	GCF_000352125.1	B2
GCF_000352145.1_prophage_3	0_0020	0	GCF_000352145.1	B2
GCF_000353085.1_prophage_3	0_0020	0	GCF_000353085.1	B2
GCF_000460195.1_prophage_1	0_0020	0	GCF_000460195.1	B2
GCF_001521435.1_prophage_3	0_0020	0	GCF_001521435.1	B2
GCF_000352205.1_prophage_3	0_0020	0	GCF_000352205.1	B2
GCF_000179795.1_prophage_1	0_0020	0	GCF_000179795.1	B2
GCF_000225205.1_prophage_6	0_0020	0	GCF_000225205.1	E
GCF_000326305.1_prophage_2	0_0020	0	GCF_000326305.1	B2
GCF_000353005.1_prophage_2	0_0020	0	GCF_000353005.1	B2
GCF_001306585.1_prophage_3	0_0020	0	GCF_001306585.1	B2
GCF_000352705.1_prophage_2	0_0020	0	GCF_000352705.1	D
GCF_001283385.1_prophage_1	0_0020	0	GCF_001283385.1	B1
GCF_001283425.1_prophage_2	0_0020	0	GCF_001283425.1	B1
GCF_001283805.1_prophage_2	0_0020	0	GCF_001283805.1	B1
GCF_001284145.1_prophage_6	0_0020	0	GCF_001284145.1	B1
GCF_001284345.1_prophage_1	0_0020	0	GCF_001284345.1	B1
GCF_001285745.1_prophage_1	0_0020	0	GCF_001285745.1	B1
GCF_001286045.1_prophage_1	0_0020	0	GCF_001286045.1	B1
GCF_001285305.1_prophage_1	0_0020	0	GCF_001285305.1	B1
GCF_001285685.1_prophage_4	0_0020	0	GCF_001285685.1	B1
GCF_000167875.2_prophage_1	0_0020	0	GCF_000167875.2	B1
GCF_000350805.1_prophage_3	0_0020	0	GCF_000350805.1	B2
GCF_000242015.1_prophage_1	0_0020	0	GCF_000242015.1	F
GCF_000326725.1_prophage_2	0_0020	0	GCF_000326725.1	B2
GCF_000352965.1_prophage_1	0_0020	0	GCF_000352965.1	G
GCF_000458705.1_prophage_1	0_0020	0	GCF_000458705.1	G
GCF_000351425.1_prophage_2	0_0020	0	GCF_000351425.1	B2
GCF_000408685.1_prophage_3	0_0020	0	GCF_000408685.1	B2
GCF_000456705.1_prophage_1	0_0020	0	GCF_000456705.1	G
GCF_000619345.1_prophage_6	0_0020	0	GCF_000619345.1	A
GCF_000798595.1_prophage_2	0_0020	0	GCF_000798595.1	B1
GCF_000352325.1_prophage_1	0_0020	0	GCF_000352325.1	G
GCF_000458375.1_prophage_1	0_0020	0	GCF_000458375.1	B2
GCF_000460315.1_prophage_1	0_0020	0	GCF_000460315.1	G
GCF_000175735.1_prophage_1	0_0020	0	GCF_000175735.1	E
GCF_000171975.1_prophage_9	0_0020	0	GCF_000171975.1	E
GCF_000461215.1_prophage_4	0_0020	0	GCF_000461215.1	A
GCF_001012175.1_prophage_2	0_0020	0	GCF_001012175.1	B1
GCF_000622815.1_prophage_1	0_0020	0	GCF_000622815.1	B1
GCF_000353065.1_prophage_1	0_0020	0	GCF_000353065.1	B2
GCF_000326705.1_prophage_1	0_0020	0	GCF_000326705.1	B2
GCF_000627255.1_prophage_2	0_0020	0	GCF_000627255.1	C
GCF_001262855.1_prophage_5	0_0020	0	GCF_001262855.1	B1
GCF_001309645.1_prophage_1	0_0020	0	GCF_001309645.1	B1
GCF_001286485.1_prophage_1	0_0020	0	GCF_001286485.1	B2
GCF_000010385.1_prophage_1	0_0020	0	GCF_000010385.1	B1
GCF_000171995.1_prophage_5	0_0020	0	GCF_000171995.1	E
GCF_000459715.1_prophage_1	0_0020	0	GCF_000459715.1	B2
GCF_000713395.1_prophage_2	0_0020	0	GCF_000713395.1	A
GCF_000459195.1_prophage_1	0_0020	0	GCF_000459195.1	B2
GCF_000459695.1_prophage_1	0_0020	0	GCF_000459695.1	B2
GCF_000459775.1_prophage_3	0_0020	0	GCF_000459775.1	B2
GCF_000461715.1_prophage_1	0_0020	0	GCF_000461715.1	B2
GCF_000461875.1_prophage_1	0_0020	0	GCF_000461875.1	B2
GCF_000488155.1_prophage_1	0_0020	0	GCF_000488155.1	B2
GCF_001266405.1_prophage_6	0_0021	0	GCF_001266405.1	B2
GCF_000457515.1_prophage_6	0_0021	0	GCF_000457515.1	B2
