genome	features	bytes	sha256
ntm_anc|ntm_0_0101_ANCESTRAL	285	79533	c0b5d285cf363b31bcd33519f3ef7bd13a951920d51c4168ca75a85fd3aef4bd
ntm_anc|ntm_0_0102_ANCESTRAL	281	78820	a4ee6fdeabb5e04f1d823b60c6dff21ce44c0aed652386283c042c008e1f5879
ntm_anc|ntm_0_0103_ANCESTRAL	316	88709	2cacb0896981f346b569c087329d87e0d22e52124f95595d7eba83e8fda1648e
ntm_anc|ntm_0_0105_ANCESTRAL	60	16752	96d38e898177b5f97c9d554b7114268ba39e67be8389fcdcdae8f0ee767b765d
ntm_anc|ntm_0_0107_ANCESTRAL	219	61229	97b71c24a06eb93af9534e0702942bc970df57af61c7a36fe5f746c82614181b
ntm_anc|ntm_0_0108_ANCESTRAL	111	31119	3eb1271951250f1ef6b8d12f86c8ad2cd7c3d6cec96dfce0381dca64ed01816e
ntm_anc|ntm_0_0109_ANCESTRAL	211	58583	c6bbadd9f3a94bfbbe684791d8e2b5a48b6c91a9a8a667fefd5ffcbd8e696665
ntm_anc|ntm_0_0110_ANCESTRAL	239	67109	c96fda6fe03fc48d3488ebe6527d0c2d989318c58b0fa31e8eb3a474e7e49134
ntm_anc|ntm_0_0111_ANCESTRAL	263	73542	596f69404affd01eb6bd937ccf17644d88ee958b4e846a85ee1cc7296c9e281a
ntm_anc|ntm_0_0112_ANCESTRAL	307	85816	76c5bb6384e188b79296a8a1e719b958bb1a02539ce8bd15ddf5f4708eb9b701
ntm_anc|ntm_0_0113_ANCESTRAL	307	86220	a6c55e6801fa928868598faf052673d52dd826cb8a686d3b9f6a3e3598a6c4e1
ntm_anc|ntm_0_0114_ANCESTRAL	285	80232	ea50b3f6607b8b3e8e638d5b8d267d29f01ce8be526aaf79951342fa2201b28a
ntm_anc|ntm_0_0115_ANCESTRAL	298	83542	a0b31cb3b25b597dd48fc8c5ed5c49085b02137ead17119d543151692751d897
ntm_anc|ntm_0_0117_ANCESTRAL	312	86757	0f207cd11e168952e15a8ac019ef3c522b79a54fe983dbe4291e6423277e4ef6
ntm_anc|ntm_0_0118_ANCESTRAL	76	21346	bc594e92ea6494ce3b1ebcf9065d2f2dc8f47996f4ff87524f8f7df3455581d7
ntm_anc|ntm_0_0119_ANCESTRAL	310	86653	eadcf038082677c212ab660d7c4d3a4658b93ad4dbf230b80480de0f9bfca928
ntm_anc|ntm_0_0120_ANCESTRAL	24	6668	dbf040cf29ef6fc98166595b1d0998c726b98ac8feadfc3ff499932f968d826e
ntm_anc|ntm_0_0121_ANCESTRAL	280	77466	0234a87162d6e67f926162c55935bb672d6ea172539ccc9a1d5261323709a17f
ntm_anc|ntm_0_0122_ANCESTRAL	260	72780	2636cca321594016b75593edf7680073895475ae19ff66b0c9ec89e076f5b63e
ntm_anc|ntm_0_0123_ANCESTRAL	292	81912	885bcbe7a9f94df59c6c688f38d541ac374ac536ede0f17591ae72d6e5b0d663
ntm_anc|ntm_0_0124_ANCESTRAL	287	80586	c307cc3704383725961e2803d2d24965c779db176c4367f37bd0bf84b3ac0b8f
ntm_anc|ntm_0_0125_ANCESTRAL	311	87131	61707758e6b2a6351c0005164cb93f9576cf76035d58784f7591e442ecfc2b56
ntm_anc|ntm_0_0126_ANCESTRAL	232	64956	e144e71abf355e4ac29037451155963fc94f04f001ef994a872e6587a68a823e
ntm_anc|ntm_0_0127_ANCESTRAL	224	62449	acd1b83e4f8cda8f8d7fd4392070ac32a66e2f874027668f11a090a0cf8e19e5
ntm_anc|ntm_0_0128_ANCESTRAL	315	87795	07f235b1460e2a0fd0307ff8583dc83329004333a62e74920ec577dcff1083d8
ntm_anc|ntm_0_0129_ANCESTRAL	290	80838	6900a3e648b0f88e7d170cbb49b119dd33f417f9a4f453a3b0d87b971cb2322d
ntm_anc|ntm_0_0130_ANCESTRAL	270	75806	6d8162fd353d65bdf61f1c0d660209f3833921c6072ec25c33da2ce03479dd33
ntm_anc|ntm_0_0131_ANCESTRAL	81	22673	25c125caa8c6d7311b813134b5b4035b65fdb4ad3ac962b9cec5f8ee8312ff00
ntm_anc|ntm_0_0132_ANCESTRAL	286	80169	8a55af26cf70a30348682405ccb1e3e8d5e2791e94b1397e17e44bb8d1ca17b3
ntm_anc|ntm_0_0133_ANCESTRAL	178	49827	de8f2b3c63a1c9ce460bd7f28d6eacd11e810839254a93bab2bbfcfcec2b2bec
ntm_anc|ntm_0_0134_ANCESTRAL	314	87508	419225e868bc771cfa5e7472702b4c6737df66b95112c45b38f620508f32637a
ntm_anc|ntm_0_0135_ANCESTRAL	308	86398	ddb69e23c97658bf476a127968dddd4615d51c8eede0f8231079390c56f8264d
ntm_anc|ntm_0_0136_ANCESTRAL	77	21494	d3ab7acf72a1c2e8e81db63a01917dd5c2d041669fdba564626ee2c7e2ccdee7
ntm_anc|ntm_0_0137_ANCESTRAL	234	64785	c4e4a52f26c7a253fdf1cd1a30594c42dd0cd3f4019b40560110de632d93a34e
ntm_anc|ntm_0_0138_ANCESTRAL	120	33016	129b7fa1a1582e497d045968ea3537c630b48589c56005efa34d687686d20422
ntm_anc|ntm_0_0139_ANCESTRAL	285	79748	260a7d4cc721db3cf4f49abf1f67debbd8eb2d454a1615b102d2d658dad61691
ntm_anc|ntm_0_0140_ANCESTRAL	300	84245	b84ddaaa29a217603ca6c341f6e508548804ceaf22784eb4cfb52fa9cf4acbc3
ntm_anc|ntm_0_0142_ANCESTRAL	50	14051	d55af644b1cd5ca15ec27f25a1496c0ebd7cafce8697eda2a85a19a69cad294e
ntm_anc|ntm_0_0143_ANCESTRAL	261	73082	dc5b3303425231131f6f30cc4c5c48962f874de784df5efa5aa7be6fefdcbd39
ntm_anc|ntm_0_0144_ANCESTRAL	276	76634	056ec61eaac5b27cc49358a389262e0c2a0dc9fe04c49a1e4a3566e92e671645
ntm_anc|ntm_0_0145_ANCESTRAL	188	52471	aedfd7967ad12814efbef8807ef0b762ec7da3478bd2f63583bd428093bd0857
ntm_anc|ntm_0_0146_ANCESTRAL	275	77152	78662da6df3df7091a29600240b887bb527484f875047bc10d2c3e9af8126ed4
ntm_anc|ntm_0_0147_ANCESTRAL	52	14576	c571a6f11831faace8805582bf38ce60ef35bccd570ea5a989c8097dfa850ff5
ntm_anc|ntm_0_0148_ANCESTRAL	45	12660	9a10f707e4a354355baf3e80355ba9826f7878ed61fd08afd6de71dacd17cbe5
ntm_anc|ntm_0_0149_ANCESTRAL	99	27407	11a25c870f91165c749587f1bc987f63efd669967d29d856696dea6845d9dc6d
ntm_anc|ntm_0_0150_ANCESTRAL	276	77543	6bb55ed41d3ba5333d3530e82aaa94b6436d5744e434cce335c6acec697e44b7
ntm_anc|ntm_0_0151_ANCESTRAL	47	13194	caa44a852e58d7b79be843acb65eb068be4936a23b0b7d0d8ee63c434b3f5af2
ntm_anc|ntm_0_0152_ANCESTRAL	102	28595	4b2cdda230194d66c737db33f1c17420526a09cf8a5a80e76cc2f6e9f1233c52
ntm_anc|ntm_0_0153_ANCESTRAL	35	9801	774c5276b698ec62cac07106a2ed3c0a62fc16a53f3fd3c917b2edee2cab2139
ntm_anc|ntm_0_0154_ANCESTRAL	75	21076	6c815322cb30dd14f917ca674004128fd331d0b1c9210a87f95f3076bc669779
ntm_anc|ntm_0_0155_ANCESTRAL	51	14302	34b57a68c150a7e62cdc4d95069da9d21b7a21bef63ff7fe1677d7e166f6c6d1
ntm_anc|ntm_0_0156_ANCESTRAL	75	21050	8bce0d4f73bd88cb8d09b6ba0120d10a2acc00a511861688d8c5a7aec215be19
ntm_anc|ntm_0_0157_ANCESTRAL	285	80107	1f018afcaf0247c9c93522101e18479202c87cf1838054951eb8983bfd31a5ed
ntm_anc|ntm_0_0158_ANCESTRAL	59	16296	b27f2d893c1389335c2a09f4fc6d0e6d9993bb1a20e11ccfc4d080c9cb9e8d99
ntm_anc|ntm_0_0159_ANCESTRAL	198	55062	ddff12a020be86090e25edfd9de6609967196dfc69208ee50ef8354e288e0f41
ntm_anc|ntm_0_0160_ANCESTRAL	317	88292	e52aa2369febd929f6fb21b69590f0034ceb5900dd7742a40e287ed1de28d74b
ntm_anc|ntm_0_0162_ANCESTRAL	53	14882	1c07d011dfa7d10dd4f73f4c83c856236b1f1e165d68af53c1adee16d3138e4c
ntm_anc|ntm_0_0163_ANCESTRAL	104	29127	5337243a0d297df117cbb6d7b55c62e5687beae9b4db027f93cc6eb85bfb6275
ntm_anc|ntm_0_0165_ANCESTRAL	55	15463	16823fb0c681ea87c818856689bf77375857242247fac610f0b1c9bba143af75
ntm_anc|ntm_0_0167_ANCESTRAL	49	13714	3ee3780fb2a2debfde859d2390847d53bdefbc0f90ce89b64cedc5d6be3bd6db
ntm_anc|ntm_0_0168_ANCESTRAL	20	5625	da2dd353a9118ce0ff2445ed9f73e02fe8547f1afa78750a38023fe2291af79e
ntm_anc|ntm_0_0169_ANCESTRAL	301	84307	d311a1b37bb3d22083f50694e4cec1ff9c97eebacc2bd1436bd74d9d88cc5f3d
ntm_anc|ntm_0_0171_ANCESTRAL	142	39984	06d277f7e37c88baa5b1e5b86f01d9e973680a91191e57e01bb7e1dfe5abbf1d
ntm_anc|ntm_0_0172_ANCESTRAL	281	78886	310c8135f78afc032a70e4599e3e90d15a37dfd41828208fb305fdf26a78c0be
ntm_anc|ntm_0_0173_ANCESTRAL	165	45659	94e91bbeddc85d8780685e6c19951931b96ed7cdf8fce20f24a3df7d7a277f7e
ntm_anc|ntm_0_0174_ANCESTRAL	94	26378	8b2aaa274d6078ee188d4c7d4a4665f46a343738015e3f7ee5c3dc7b150aa7d0
ntm_anc|ntm_0_0175_ANCESTRAL	64	17888	7996d4a2ab8c975b439a790423d0fee9f39d8f045da965db6a38a8420403439c
ntm_anc|ntm_0_0176_ANCESTRAL	274	76777	e233bcf08b187ee0500b68bd6085e53057fbd96a0f67737602241a83fc077986
ntm_anc|ntm_0_0177_ANCESTRAL	68	18814	38b384238c39268f09584d7efb1175bbe5affa96dfe160cd15b225a4265b42dd
ntm_anc|ntm_0_0178_ANCESTRAL	107	29969	0efff21a7be325e9ce93b325c9d1393b23c4a6b59519efd85ff7957b9b292924
ntm_anc|ntm_0_0179_ANCESTRAL	211	58611	f242749caa4a982843a182de69642db0bb86a07e851e8edf1e63d7a92b39ae0e
ntm_anc|ntm_0_0180_ANCESTRAL	89	24736	dccb8328db14ecd799d9fc2f1cd9f886dfe4cb3a05ac7490af319eec87a428c6
ntm_anc|ntm_0_0182_ANCESTRAL	135	37347	41e6c2bb062495d059204e7e471773266488ca8fc8300cc53fd7da3cea8e7e77
ntm_anc|ntm_0_0183_ANCESTRAL	8	2288	0751bed536e961959bb92bcdcf42fcfa6dd16a3d05cb3571044a61880b3d5372
ntm_anc|ntm_0_0184_ANCESTRAL	296	82249	9e69fa20985b791f1ab2c0f1d2751190c8ab79280526943d696ddf02c9b718c0
ntm_anc|ntm_0_0185_ANCESTRAL	141	39436	d217baa1d5af9bd3e450e0ef9878ed5a82cb2a291bf522e4e28fde40910d5ef7
ntm_anc|ntm_0_0186_ANCESTRAL	261	73189	57f65d7cb740e17e558acbb87da16f6b8c7c359a3907d88e8be49a77edb94623
ntm_anc|ntm_0_0187_ANCESTRAL	61	17046	564177507108baf2535bc423db5c3be0e118c6bd4ad74a7a4954428bc5de328d
ntm_anc|ntm_0_0188_ANCESTRAL	201	56418	0cdc4f2e627e5ea4c97bb3f3a0e6a5489036e0354e621c94acf7dc8bbe930688
ntm_anc|ntm_0_0189_ANCESTRAL	138	38565	b6c117ede77a890ea6aa8c213c6328e0f8cd356ebb4820a09e2083bf7b65d800
ntm_anc|ntm_0_0191_ANCESTRAL	23	6451	3db4ccedcc2d806543a632f76a8ede77321fb28f9255bc16712c14ad7c476b3d
ntm_anc|ntm_0_0193_ANCESTRAL	194	54348	2fca71547ade1204d584209d1a4ad21c7a5600e4bd126dfc8a30f90a77878ace
ntm_anc|ntm_0_0194_ANCESTRAL	266	74064	1ba609c45d9c082a23de1c75bbb2cf1a5a2c6e99bf94cf094237aa2f405357e3
ntm_anc|ntm_0_0195_ANCESTRAL	128	35860	1a1784eb6b1b0f0fce648dc021f2d613cafd9608d35dbbe6257d135ba22f3428
ntm_anc|ntm_0_0196_ANCESTRAL	293	81919	721d2a367c192279a935080b0924118225766ac4c7a23dedebd519abcbd5c90d
ntm_anc|ntm_0_0197_ANCESTRAL	127	35114	ce9ac2927c6628866617a3192e6d34896e7f5255a6e30e50a85ef2534f858491
ntm_anc|ntm_0_0198_ANCESTRAL	302	84832	5e9403b5d408dc43e705d14b9ef556e824e9a6cea45abea1a7e1cac7454265ca
ntm_anc|ntm_0_0199_ANCESTRAL	32	8989	696c4a9b73265c4ba3b431cf30a9ebc3a1411dc6aedde6b7c1d3ba7b09790b03
ntm_anc|ntm_0_0200_ANCESTRAL	19	5354	15e2942c8b0ecdababe4790cef9a21328bf7cfade14bc6acc48b89939bc7819c
ntm_anc|ntm_0_0201_ANCESTRAL	49	13683	c9c6e720e3e64165f65850c966b0f3f4c34c75eec5c893942a607475f335fecc
ntm_anc|ntm_0_0203_ANCESTRAL	286	79771	4ec5f5aa6e9331aed0c1c1f613afc32ec9aac74b64d8191e341aafae7dfa35e6
ntm_anc|ntm_0_0204_ANCESTRAL	101	28250	67b27b9539186ce453aab9666289165fc024729db091d212cd9d7594bb78027c
ntm_anc|ntm_0_0205_ANCESTRAL	30	8438	2290ce6b51e14882ee5a7b5e1aed326b0d88635819063165e6f83a814e96c4a8
ntm_anc|ntm_0_0206_ANCESTRAL	248	69514	a706bc4f99251be971996cc9143bef27d04674d6276b29a9c3be1ebb06d73359
ntm_anc|ntm_0_0207_ANCESTRAL	34	9541	b79e06f56f8577b2cd3957f026b2d3d13b86160b8003820728af30d94b0eb9fa
ntm_anc|ntm_0_0208_ANCESTRAL	19	5327	0a71d5e568b1a0015926f4025678c0336105f5ad719f861523440c65aeb39b23
ntm_anc|ntm_0_0210_ANCESTRAL	195	54330	7d2dce72562b60248dd1361cc43cc8518411d2ba65ff3449bb24e2881dfc36ad
ntm_anc|ntm_0_0211_ANCESTRAL	137	38368	18eb7ed22f3916f5455ceda2e9bd0ec6e816a5b5395685ece279416eaece3165
ntm_anc|ntm_0_0212_ANCESTRAL	132	36946	5e4a694fdd896c5452b5ae6290ca0c4cd577845cac21ec5da8e9f0ee9a3bafa1
ntm_anc|ntm_0_0214_ANCESTRAL	60	16780	c749fb5eadca671780fad599e047988919bd6edbbda1aa6ca74381c3b6a6ae14
ntm_anc|ntm_0_0215_ANCESTRAL	169	47590	1480d96610945f47de1da0dfb0ffe8a4401d5d55b7371134b1e5bf8f171a764e
ntm_anc|ntm_0_0216_ANCESTRAL	144	40347	2a262609c8d66f0668a13338cd78cb0a431979b7d929dcce66263df6b7765548
ntm_anc|ntm_0_0217_ANCESTRAL	83	23237	9deb7331512c816765617a857f05f4f62de92e51724fe789d103302579be464a
ntm_anc|ntm_0_0218_ANCESTRAL	59	16556	d30761f516f0bbdaec6ef3f8ff19b368c2c54ec9cffb43585d4c753e5763d337
ntm_anc|ntm_0_0219_ANCESTRAL	218	61203	24e8f34cf27f7815325baffbd0bb7367e4f6add943c6280a527a4d2d5d1ef3da
ntm_anc|ntm_0_0220_ANCESTRAL	118	32764	7bfd0dcf0fbe854650bb4401185d62bed6826461cc74825a4af3eaa3dac8833a
ntm_anc|ntm_0_0221_ANCESTRAL	80	22435	417a590b7a0d8a717d06ccc85646a2d42cdca3cecf18c12b1371a2d043d0f154
ntm_anc|ntm_0_0222_ANCESTRAL	39	10949	a24db7eea84da7e683ec262ee27eef5616b863d1a3cb1f8b4b45a5c56d1d4481
ntm_anc|ntm_0_0223_ANCESTRAL	190	53184	16cf493d852f99c7c95bd2d6f480e57a1d3e19ce033404ba49b0ab545167a3da
ntm_anc|ntm_0_0225_ANCESTRAL	159	44354	a173034ca41c899169a2f5337e887fbe7627f454b43b704ae85d3f77cf916c5a
ntm_anc|ntm_0_0226_ANCESTRAL	169	47318	fc7ce0811b01249b0d564f663e8bb128c424248f1c89ab3e0c379a9e8410c85a
ntm_anc|ntm_0_0227_ANCESTRAL	42	11753	e8acafad4677ade340212481f27141a417ba4113d87b6e78199204a5d1fd21bd
ntm_anc|ntm_0_0229_ANCESTRAL	128	35789	c9a305cc3a0dd7b8e04fe9c95aa8e24cfa872c4b0784f56b411d4f3333db9ded
ntm_anc|ntm_0_0230_ANCESTRAL	53	14866	47c8fa5334cc69ac2ace2bfc9e2d07dee92a026b9f7b634cdd93ac94492866cb
ntm_anc|ntm_0_0231_ANCESTRAL	62	17339	1f81f96583680cbae0db75c98e84d15f446e1ef49a3ae83503c1969780c03fed
ntm_anc|ntm_0_0232_ANCESTRAL	227	62846	00584c19b8d87d27514c257b5faaa694984fdacfa05e1d88ba748761af30fdeb
ntm_anc|ntm_0_0233_ANCESTRAL	212	59128	28716fd0c39582503f26fecbdee1d5993a45a4a38a8d8cb06d40f143c7b56266
ntm_anc|ntm_0_0234_ANCESTRAL	42	11782	7d16779dc61289e77bf908ed9e8f7fcec77737995e6e1ae577a768879e80e671
ntm_anc|ntm_0_0235_ANCESTRAL	42	11783	70e73afb444d8d340b5699c676bfca630d6975d7676b18f2d9393683ca9f52f6
ntm_anc|ntm_0_0236_ANCESTRAL	218	60552	2afdce13497d6d4d0801142f96dcab3303d276bfe4f71d8908ffb9309ee29fb6
ntm_anc|ntm_0_0237_ANCESTRAL	78	21610	32d5af6223569ae5bb41d1e032d345a95be184461cf9cf9fd97c2c2d13826999
ntm_anc|ntm_0_0238_ANCESTRAL	31	8703	3787e0960f774c3e6a4e5b421e1340080368cd13a126a2477fa17e1ca818df18
ntm_anc|ntm_0_0239_ANCESTRAL	106	29731	0e10fc61dfbbc8a9dfdb42ad4687efbfc1dda201fd68e7953a08fce79336acbe
ntm_anc|ntm_0_0240_ANCESTRAL	47	13157	26fdacc1536f3b956ba5795b60febe5f9d2ebba69f4108e1da5239aa0b0f71d6
ntm_anc|ntm_0_0241_ANCESTRAL	37	10376	917facc4d11fb253dfacc006d98b285a5457893a60f4b2a05c7bf2fc1dad35dc
ntm_anc|ntm_0_0242_ANCESTRAL	102	28260	981a5fb444af16568b3f79b6a5c2e6c3f3b40933649662a3f18b4484fdfee7c6
ntm_anc|ntm_0_0243_ANCESTRAL	105	29402	3d2dc5d7888a8439e81b2627f4d12468490c70620b50798edac397f1250c1f9c
ntm_anc|ntm_0_0244_ANCESTRAL	162	45490	c2e58f1f24e8242e5dbc0d0313dfcfb585a3a38c1ac5b7db1499b9f37e8720cb
ntm_anc|ntm_0_0245_ANCESTRAL	43	12021	90771d93ef4c0d274a733fdac11f94bd6a94f8511326c5b9b3864fae29d80cd9
ntm_anc|ntm_0_0246_ANCESTRAL	55	15299	c3ef496c953479286f00ce1b6737b5569f4a895c2076b13bee242cdd48969328
ntm_anc|ntm_0_0247_ANCESTRAL	38	10709	916c46c147a951f631d7a1a7c79e0dddad10f5a3e2d343e55495f9e35510235c
ntm_anc|ntm_0_0248_ANCESTRAL	51	14316	cb8ab606eb51f91df690d32446941626c1f3fb65f3cd5e9bc4b1dd3ab15fcd51
ntm_anc|ntm_0_0250_ANCESTRAL	119	33279	8f50506ce915444893966d21c2c2e217efd8a0238cb859b5f830e618571b33a0
ntm_anc|ntm_0_0251_ANCESTRAL	66	18457	1ec5ef606a4e9fa231b2d0d242723c6889a0b8ef04a7b26de9d6f1d4c99ef387
ntm_anc|ntm_0_0252_ANCESTRAL	59	16537	7618a73d29e47330d8a01d35feb6e3e330446cc1b7514e18b8a8f93c93de8620
ntm_anc|ntm_0_0253_ANCESTRAL	146	40814	89ef2f2302bfab81832f795c81e73adbbfaece2fbcba1dcf4ba6a54432e0510f
ntm_anc|ntm_0_0254_ANCESTRAL	38	10665	cad4d3171750246a206900a6501dcd1ef242463bbbc520a102284598c405486b
ntm_anc|ntm_0_0255_ANCESTRAL	29	8164	5ca1dd4b1441d43bee987951b2defdb6c0c6cf82ff8f24661073864a838167b0
ntm_anc|ntm_0_0257_ANCESTRAL	68	18989	46b0262cb19c01a3af71cc1c7d549656d2ba7305ce13f10e8c06ec3bfbbccdd5
ntm_anc|ntm_0_0258_ANCESTRAL	110	30758	0c2ec9e9636c540c3d041ab54456aaaa28521724b7400ca54c1139b1e90fafe0
ntm_anc|ntm_0_0259_ANCESTRAL	139	38930	2b31519d2495b03d5cdc4b715ed30af6b754747e0572009812ede40f22d6e50f
ntm_anc|ntm_0_0260_ANCESTRAL	190	52814	1ae54b69d6761bb17095d017d8047aff02726683819b370f11ee0c319de30575
ntm_anc|ntm_0_0261_ANCESTRAL	51	14272	e780f2ca4d4ad889a3b18b0a9b813ee88d410885cc04da2a008576c871aa98e7
ntm_anc|ntm_0_0262_ANCESTRAL	308	86347	1187750f51c4df0a96d8cd0d268d0ea0ac3967270df3d791e8c98319b35e10b4
ntm_anc|ntm_0_0263_ANCESTRAL	102	28564	d703e6d528a69f5b5773607344ea30a414695fb9f9612fc0fc0fca24c3e19aa3
ntm_anc|ntm_0_0264_ANCESTRAL	125	34988	8e8be0299cfe4efe39f3baf7598955f2ea51e536425a700b80183798468155c1
ntm_anc|ntm_0_0265_ANCESTRAL	158	44205	7ab87a34f36d7cd7b2e1b64584194db5b46312590c51fc4ff6bacea1aba191fa
ntm_anc|ntm_0_0266_ANCESTRAL	67	18790	64bd022572686a6a1b566dcac102ff5f1336ade5bd274cef85036ca0b7b07655
ntm_anc|ntm_0_0267_ANCESTRAL	126	35225	28f2fd9faa806b0e37ca4473a829acc574ec11a4b45bf2d5d6ceeaafda947e43
ntm_anc|ntm_0_0268_ANCESTRAL	60	17061	f29858da759b34f230546c6c9e67dc94b30c81034afd44d3b1dfeae2bef5d000
ntm_anc|ntm_0_0269_ANCESTRAL	183	51354	572ed93f0bbe505042d31c69a68cc924c0a34d005ea1b4fd6d4f51c7183f84d7
ntm_anc|ntm_0_0275_ANCESTRAL	208	57841	81ff8fd19913be15c31d5c6f984570c5bff6b5d06cb4ceea7a075b1e510486ce
ntm_anc|ntm_0_0276_ANCESTRAL	82	22976	d11baa477b6a2fa74486c9a0c54bb63e1163b9d4a023742b87039e4c22fdd5b3
ntm_anc|ntm_0_0277_ANCESTRAL	29	8178	85aa6606c4743c0c76edfafc363414810c34b4124fb3bc2d40018221533cbf6c
ntm_anc|ntm_0_0278_ANCESTRAL	46	12886	602a8e66652057b57e986b8884997e067682acde0eb7a560714f9bf0fa694140
ntm_anc|ntm_0_0279_ANCESTRAL	31	8666	350526f75be10c9c445ecf5e652e55794befe708e228cd5f56c1e02cf25f3acf
ntm_anc|ntm_0_0280_ANCESTRAL	250	69552	f8855303aa12fb6ebe67d565f267a8999e0a531b70e07b02540cda77cbb5645f
ntm_anc|ntm_0_0282_ANCESTRAL	25	6989	bb8cd3d417c6dcd10c5f6d9864af7f25474e7bc0bf6296f5d6aeb13057bd02ce
ntm_anc|ntm_0_0284_ANCESTRAL	84	23518	52319c049a33e8b18dad57b8f531bc48ba6c6eb603fb730f6f0da449c8c9e6e5
ntm_anc|ntm_0_0285_ANCESTRAL	26	7311	f02607e633f7d38f01f42b270c5fa102fc68abef0a53afa4732283dc407d1395
ntm_anc|ntm_0_0286_ANCESTRAL	23	6465	d182b9f6459d52b10111298fc2026aa573268d83dadf42231cc25085c4bbc8af
ntm_anc|ntm_0_0287_ANCESTRAL	158	43824	aa646f24c98258907b463e637e2d3d9b39b4a93c1a7528d86cc049f5f578a0df
ntm_anc|ntm_0_0288_ANCESTRAL	21	5892	7ea7d0e18278ee6a72957d04737f4eab332b8774fb2d51e168ed7c6285344f68
ntm_anc|ntm_0_0289_ANCESTRAL	140	39177	587405923bcb1a66181b88cc6299dcdbc303e036840f33f4b7e146ae88d367e8
ntm_anc|ntm_0_0290_ANCESTRAL	98	27077	c085436485b9f2df60eac77e8c0d83ac0fd8e4b68bd7e5dada74b64af91c1c3f
ntm_anc|ntm_0_0291_ANCESTRAL	223	62238	c1e0339d6c899d9c418e029a912de880a5b90126d22a6356b538c3e5f3839271
ntm_anc|ntm_0_0292_ANCESTRAL	78	21653	d7d5b59518445ad6c3d2c0e338fdf52770cdd173b938fbbd648657b6d543194e
ntm_anc|ntm_0_0293_ANCESTRAL	162	45069	5e5fa92afecc4bf9884fc5aae2ada33201400a97f5d7fefd3e179cd189ab1116
ntm_anc|ntm_0_0296_ANCESTRAL	183	50779	b0c9f7795ec7aac6df7af8bf7061d0b0d2d32f2c2a3592330cb220f48e1d2d00
ntm_anc|ntm_0_0297_ANCESTRAL	41	11508	580f2b7d47cb09fbc0ed150cb12a438409714efc83ac1a1c64a1ee23c41d1163
ntm_anc|ntm_0_0298_ANCESTRAL	151	42579	7da1c6fea4909e2b43f3de7c86e68baad86604b28983b6421c734b814ba7042f
ntm_anc|ntm_0_0299_ANCESTRAL	45	12600	e0b08ecc0c55848577c03585ad8603b7e6c3247000acae337236a079c5161096
ntm_anc|ntm_0_0300_ANCESTRAL	157	43968	1a24c3c3f1da6bd187aa5b786afcb473ed7cf23b5584c7eb4db6cb435e30d196
ntm_anc|ntm_0_0301_ANCESTRAL	147	40742	0304f91cddd3680d53c612dee41ccea6b391d866d914b2cb4505778908141f0c
ntm_anc|ntm_0_0302_ANCESTRAL	74	20911	830f5d33b4286c75e65a77fe5ddf3bf19c7eea0886398b75be2363c5053b55e6
ntm_anc|ntm_0_0304_ANCESTRAL	64	18110	b87a9ace0eb03740849050391cbc443c1d356a1fc1756008307a8490e5630cf7
ntm_anc|ntm_0_0305_ANCESTRAL	109	30558	6ea937c78b2e9682c1a017d41c66e7edf4e1c25619bce6bf380a1347d1055764
ntm_anc|ntm_0_0306_ANCESTRAL	58	16200	4e899b4e04c7a963c381bf1af414af7880936b915dd8393df786d5fffbe6c827
ntm_anc|ntm_0_0309_ANCESTRAL	140	39366	8f2fb682016e86d27f27b3f4c912b4a1b4cf3fa2954e2c8e8e1fd66e993432bf
ntm_anc|ntm_0_0311_ANCESTRAL	153	42797	3a60d09afb54658e96e140c30a9b74eb277beff098fc280bb08e00615f25b22d
ntm_anc|ntm_0_0313_ANCESTRAL	63	17244	ae22d05d3644223428045744cb1df73b90bb74dab524150267ea9975ac891fac
ntm_anc|ntm_0_0316_ANCESTRAL	50	14021	eb7c2a94fc4d5772aed2993249cb3fcbcd208a6efa030587de725e220c5b3be2
ntm_anc|ntm_0_0317_ANCESTRAL	109	30483	3732db926ee67ec0d0ac98acaca392b915567bf644b77103721be2c8f478bf2b
ntm_anc|ntm_0_0319_ANCESTRAL	56	15722	e12b3c593e94e5d56742f9a0aff97958ebaa6426b4f1bf3fdeef17166006f4b9
ntm_anc|ntm_0_0320_ANCESTRAL	64	17907	5ac73022aa00581ccf53ab08e8ec0ba7692f7270b0916f402dd97141aeb0a6fa
ntm_anc|ntm_0_0321_ANCESTRAL	116	32599	a8c0ca12ffc49cc5ea3603b9b0cbeed525772ddabd704631d3abe48327a038fd
ntm_anc|ntm_0_0322_ANCESTRAL	258	72323	69c07e3f472b87aaaa3b53bedd9ca829613d5139a3e130cfe49a84331e040f1b
ntm_anc|ntm_0_0323_ANCESTRAL	18	5040	ab112935518cb4874b1389a56b1e4efa8cf841c92c87904e95aa590aa642176a
ntm_anc|ntm_0_0324_ANCESTRAL	229	63811	4630cdc5885daa9b210a31feed8a27cecf78d55d2cffe2db9db58c4868398871
ntm_anc|ntm_0_0325_ANCESTRAL	108	29983	3e91b3164ab53abea002dc557293987f63f08b0809fc47e2dec9e587bfc1ac25
ntm_anc|ntm_0_0328_ANCESTRAL	51	14284	d81eae6effdfa5464e3131bc13a1c92dc96ccde33afba569568060743dde2cf4
