genome_id	source	clade_id	length	gc_perc	cds_density	gene_count	truncated_genes	terminase	portal	capsid	tail	integrase	lysis	n_key_proteins	has_head_packaging	has_tail_cat	has_lysis_cat	has_integration_cat	hypothetical	hypothetical_frac	checkv_miuvig	completeness_pct	contamination	viral_genes	host_genes	flag
ntm_ml|ntm_0_0046_ML	ntm_ml	ntm_0_0046_ML	150000	0.62	82.55	285	1	0	1	0	1	1	1	4	1	1	1	1	228	0.8	High-quality	99.19	0.0	65	4	host_genes
ntm_ml|ntm_0_0047_ML	ntm_ml	ntm_0_0047_ML	55727	0.63	82.05	108	2	0	0	1	0	1	1	3	1	0	0	1	92	0.852	Medium-quality	80.19	0.0	8	0	ok
ntm_ml|ntm_0_0048_ML	ntm_ml	ntm_0_0048_ML	149747	0.64	75.54	301	2	0	0	0	1	0	1	2	1	1	1	0	250	0.831	High-quality	100.0	0.0	129	1	missing_core_structural;host_genes
ntm_ml|ntm_0_0049_ML	ntm_ml	ntm_0_0049_ML	149999	0.62	82.73	308	1	0	1	1	1	1	1	5	1	1	1	1	268	0.87	High-quality	99.59	0.0	56	2	host_genes
ntm_ml|ntm_0_0050_ML	ntm_ml	ntm_0_0050_ML	150000	0.61	81.94	324	1	0	0	0	1	1	1	3	0	1	1	1	292	0.901	High-quality	100.0	0.0	38	4	missing_core_structural;host_genes
ntm_ml|ntm_0_0051_ML	ntm_ml	ntm_0_0051_ML	150000	0.64	86.79	282	1	0	1	1	1	1	1	5	1	1	1	1	204	0.723	High-quality	99.45	0.0	108	2	host_genes
ntm_ml|ntm_0_0052_ML	ntm_ml	ntm_0_0052_ML	149982	0.63	85.23	310	2	0	0	0	1	0	1	2	1	1	1	0	257	0.829	High-quality	100.0	0.0	98	0	missing_core_structural
ntm_ml|ntm_0_0053_ML	ntm_ml	ntm_0_0053_ML	150000	0.62	80.08	306	2	0	0	0	0	0	1	1	0	0	1	0	296	0.967	High-quality	96.91	0.0	19	2	missing_core_structural;host_genes
ntm_ml|ntm_0_0054_ML	ntm_ml	ntm_0_0054_ML	150000	0.64	84.13	321	1	1	1	1	1	0	1	5	1	1	1	0	265	0.826	High-quality	99.81	0.0	97	1	host_genes
ntm_ml|ntm_0_0055_ML	ntm_ml	ntm_0_0055_ML	150000	0.64	84.9	299	2	0	1	1	1	1	1	5	1	1	1	1	232	0.776	High-quality	99.53	0.0	95	1	host_genes
ntm_ml|ntm_0_0056_ML	ntm_ml	ntm_0_0056_ML	149999	0.62	81.12	299	2	0	0	0	0	0	1	1	0	0	1	0	287	0.96	High-quality	97.73	0.0	16	3	missing_core_structural;host_genes
ntm_ml|ntm_0_0057_ML	ntm_ml	ntm_0_0057_ML	150000	0.62	84.11	319	2	1	1	0	1	1	1	5	1	1	1	1	279	0.875	High-quality	100.0	0.0	71	2	host_genes
ntm_ml|ntm_0_0058_ML	ntm_ml	ntm_0_0058_ML	95293	0.63	88.4	191	1	1	1	1	1	1	1	6	1	1	1	1	143	0.749	High-quality	98.38	0.0	62	5	host_genes
ntm_ml|ntm_0_0059_ML	ntm_ml	ntm_0_0059_ML	150000	0.64	74.59	293	2	1	0	1	1	1	1	5	1	1	1	1	250	0.853	High-quality	100.0	0.0	86	2	host_genes
ntm_ml|ntm_0_0060_ML	ntm_ml	ntm_0_0060_ML	150000	0.63	85.05	314	1	1	1	1	1	1	1	6	1	1	1	1	232	0.739	High-quality	100.0	0.0	128	0	ok
ntm_ml|ntm_0_0061_ML	ntm_ml	ntm_0_0061_ML	17027	0.61	80.72	32	1	0	0	0	0	1	1	2	0	0	0	1	25	0.781	Low-quality	27.67	0.0	8	3	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0062_ML	ntm_ml	ntm_0_0062_ML	150000	0.63	83.61	304	0	0	0	0	1	0	1	2	1	1	1	0	255	0.839	High-quality	99.97	0.0	87	5	missing_core_structural;host_genes
ntm_ml|ntm_0_0063_ML	ntm_ml	ntm_0_0063_ML	106066	0.63	81.25	211	2	1	1	1	1	0	1	5	1	1	1	0	168	0.796	High-quality	97.62	0.0	70	1	host_genes
ntm_ml|ntm_0_0064_ML	ntm_ml	ntm_0_0064_ML	149866	0.59	79.03	320	2	1	1	0	1	1	1	5	1	1	0	1	292	0.912	High-quality	100.0	0.0	73	1	host_genes
ntm_ml|ntm_0_0065_ML	ntm_ml	ntm_0_0065_ML	150000	0.62	80.77	297	2	0	0	0	0	0	1	1	0	0	0	0	280	0.943	High-quality	99.22	0.0	16	4	missing_core_structural;host_genes
ntm_ml|ntm_0_0066_ML	ntm_ml	ntm_0_0066_ML	77376	0.62	82.07	159	1	0	0	1	1	1	1	4	1	1	1	1	134	0.843	High-quality	95.58	0.0	31	5	host_genes
ntm_ml|ntm_0_0067_ML	ntm_ml	ntm_0_0067_ML	40602	0.64	89.55	56	1	0	1	1	1	0	1	4	1	1	1	0	32	0.571	Medium-quality	71.13	8.54	33	2	contamination;host_genes
ntm_ml|ntm_0_0068_ML	ntm_ml	ntm_0_0068_ML	150000	0.59	75.03	287	2	0	0	1	0	1	1	3	1	0	0	1	267	0.93	High-quality	96.89	0.0	36	1	host_genes
ntm_ml|ntm_0_0069_ML	ntm_ml	ntm_0_0069_ML	149991	0.62	81.37	301	1	0	0	0	0	0	1	1	0	0	0	0	282	0.937	High-quality	99.14	0.0	14	0	missing_core_structural
ntm_ml|ntm_0_0070_ML	ntm_ml	ntm_0_0070_ML	150000	0.62	75.37	290	1	0	0	0	0	0	1	1	0	0	1	0	280	0.966	High-quality	98.33	0.0	6	1	missing_core_structural;host_genes
ntm_ml|ntm_0_0071_ML	ntm_ml	ntm_0_0071_ML	150000	0.62	76.89	306	1	0	0	0	0	0	1	1	0	0	1	0	287	0.938	Medium-quality	85.23	0.0	10	4	missing_core_structural;host_genes
ntm_ml|ntm_0_0072_ML	ntm_ml	ntm_0_0072_ML	150000	0.63	84.4	303	1	1	1	1	1	0	1	5	1	1	1	0	226	0.746	High-quality	99.94	0.0	109	1	host_genes
ntm_ml|ntm_0_0073_ML	ntm_ml	ntm_0_0073_ML	149957	0.64	86.02	306	2	1	1	1	1	1	1	6	1	1	1	1	218	0.712	High-quality	100.0	0.0	150	0	ok
ntm_ml|ntm_0_0074_ML	ntm_ml	ntm_0_0074_ML	149674	0.6	78.0	324	2	0	0	0	0	0	1	1	0	0	0	0	318	0.981	High-quality	97.09	0.0	12	0	missing_core_structural
ntm_ml|ntm_0_0075_ML	ntm_ml	ntm_0_0075_ML	150000	0.62	77.37	293	2	1	0	1	1	1	1	5	1	1	0	1	268	0.915	High-quality	99.68	0.0	39	0	ok
ntm_ml|ntm_0_0076_ML	ntm_ml	ntm_0_0076_ML	149995	0.62	80.36	305	1	0	0	0	1	1	1	3	1	1	0	1	282	0.925	High-quality	100.0	0.0	25	2	missing_core_structural;host_genes
ntm_ml|ntm_0_0077_ML	ntm_ml	ntm_0_0077_ML	149999	0.58	78.71	334	2	1	1	1	1	1	1	6	1	1	1	1	224	0.671	High-quality	100.0	0.0	143	0	ok
ntm_ml|ntm_0_0078_ML	ntm_ml	ntm_0_0078_ML	149942	0.62	80.54	314	1	0	0	0	0	0	1	1	0	0	1	0	306	0.975	High-quality	96.7	0.0	34	6	missing_core_structural;host_genes
ntm_ml|ntm_0_0079_ML	ntm_ml	ntm_0_0079_ML	126433	0.63	84.56	269	2	1	0	0	1	1	1	4	1	1	1	1	220	0.818	High-quality	98.67	0.0	88	0	ok
ntm_ml|ntm_0_0080_ML	ntm_ml	ntm_0_0080_ML	68231	0.64	80.39	134	2	0	1	0	1	1	1	4	1	1	1	1	107	0.799	High-quality	100.0	0.0	60	1	host_genes
ntm_ml|ntm_0_0081_ML	ntm_ml	ntm_0_0081_ML	5798	0.62	93.76	9	1	0	0	0	0	1	1	2	0	0	0	1	4	0.444	Low-quality	10.58	0.0	5	1	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0082_ML	ntm_ml	ntm_0_0082_ML	65597	0.61	78.65	110	1	1	0	0	1	0	1	3	1	1	0	0	105	0.955	Medium-quality	83.01	0.0	4	2	host_genes
ntm_ml|ntm_0_0083_ML	ntm_ml	ntm_0_0083_ML	149998	0.62	81.71	285	1	0	0	0	1	0	1	2	0	1	0	0	267	0.937	High-quality	95.59	0.0	13	3	missing_core_structural;host_genes
ntm_ml|ntm_0_0084_ML	ntm_ml	ntm_0_0084_ML	149998	0.6	79.23	302	1	1	0	0	1	1	1	4	1	1	0	1	227	0.752	High-quality	100.0	0.0	42	7	host_genes
ntm_ml|ntm_0_0085_ML	ntm_ml	ntm_0_0085_ML	56741	0.59	81.27	131	1	0	0	1	1	1	1	4	1	1	0	1	113	0.863	High-quality	92.44	0.0	32	0	ok
ntm_ml|ntm_0_0086_ML	ntm_ml	ntm_0_0086_ML	149809	0.65	85.67	268	1	0	0	0	0	1	1	2	1	0	0	1	221	0.825	High-quality	100.0	0.0	64	0	missing_core_structural
ntm_ml|ntm_0_0087_ML	ntm_ml	ntm_0_0087_ML	149797	0.65	81.51	270	2	0	0	1	0	1	1	3	1	0	0	1	224	0.83	High-quality	94.25	0.0	56	0	ok
ntm_ml|ntm_0_0088_ML	ntm_ml	ntm_0_0088_ML	29125	0.63	86.74	60	2	0	0	1	0	1	1	3	1	0	0	1	54	0.9	Medium-quality	63.24	0.0	3	1	host_genes
ntm_ml|ntm_0_0089_ML	ntm_ml	ntm_0_0089_ML	150000	0.58	79.23	341	1	1	0	1	1	1	1	5	1	1	1	1	264	0.774	High-quality	100.0	0.0	125	0	ok
ntm_ml|ntm_0_0090_ML	ntm_ml	ntm_0_0090_ML	149954	0.62	79.28	281	2	0	0	0	0	1	1	2	1	0	0	1	268	0.954	High-quality	99.59	0.0	11	8	missing_core_structural;host_genes
ntm_ml|ntm_0_0091_ML	ntm_ml	ntm_0_0091_ML	149998	0.61	76.74	322	0	0	0	0	0	1	1	2	0	0	0	1	307	0.953	Medium-quality	80.78	0.0	9	3	missing_core_structural;host_genes
ntm_ml|ntm_0_0092_ML	ntm_ml	ntm_0_0092_ML	14798	0.56	75.27	30	0	0	0	0	1	0	1	2	0	1	0	0	28	0.933	Low-quality	20.05	0.0	1	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0093_ML	ntm_ml	ntm_0_0093_ML	149997	0.62	86.37	312	2	1	1	1	1	0	1	5	1	1	1	0	215	0.689	High-quality	100.0	0.0	111	0	ok
ntm_ml|ntm_0_0094_ML	ntm_ml	ntm_0_0094_ML	149658	0.58	81.05	299	1	1	0	1	1	0	1	4	1	1	0	0	228	0.763	High-quality	100.0	1.63	97	2	contamination;host_genes
ntm_ml|ntm_0_0095_ML	ntm_ml	ntm_0_0095_ML	149729	0.64	83.77	285	2	1	0	1	1	1	1	5	1	1	0	1	249	0.874	High-quality	99.69	0.0	40	6	host_genes
ntm_ml|ntm_0_0096_ML	ntm_ml	ntm_0_0096_ML	35057	0.61	76.24	67	1	0	0	0	0	0	1	1	0	0	1	0	64	0.955	Medium-quality	75.3	0.0	2	2	missing_core_structural;host_genes
ntm_ml|ntm_0_0097_ML	ntm_ml	ntm_0_0097_ML	103875	0.63	82.85	202	2	0	1	1	1	0	1	4	1	1	1	0	163	0.807	High-quality	97.18	0.0	66	0	ok
ntm_ml|ntm_0_0098_ML	ntm_ml	ntm_0_0098_ML	84794	0.58	80.98	178	2	1	1	0	1	1	1	5	1	1	1	1	114	0.64	High-quality	100.0	0.0	78	0	ok
ntm_ml|ntm_0_0099_ML	ntm_ml	ntm_0_0099_ML	16218	0.65	74.1	27	2	1	0	0	0	0	1	2	1	0	0	0	25	0.926	Low-quality	27.55	0.0	3	1	low_completeness;host_genes
ntm_ml|ntm_0_0100_ML	ntm_ml	ntm_0_0100_ML	149709	0.62	79.49	275	2	0	0	0	0	1	1	2	0	0	0	1	252	0.916	High-quality	100.0	0.0	8	4	missing_core_structural;host_genes
ntm_ml|ntm_0_0101_ML	ntm_ml	ntm_0_0101_ML	150000	0.64	78.56	286	1	1	1	1	1	1	1	6	1	1	1	1	228	0.797	High-quality	99.53	0.0	102	0	ok
ntm_ml|ntm_0_0102_ML	ntm_ml	ntm_0_0102_ML	150000	0.63	80.96	279	2	0	0	1	0	1	1	3	1	0	0	1	265	0.95	High-quality	100.0	0.0	9	37	host_genes
ntm_ml|ntm_0_0103_ML	ntm_ml	ntm_0_0103_ML	149891	0.62	82.53	316	1	0	0	0	0	1	1	2	0	0	0	1	295	0.934	Not-determined	NA	0.0	0	0	missing_core_structural
ntm_ml|ntm_0_0104_ML	ntm_ml	ntm_0_0104_ML	30320	0.64	97.14	32	1	0	1	1	1	0	1	4	1	1	1	0	11	0.344	Medium-quality	56.27	0.0	26	0	ok
ntm_ml|ntm_0_0105_ML	ntm_ml	ntm_0_0105_ML	31382	0.6	77.93	59	1	0	0	0	0	0	1	1	0	0	1	0	52	0.881	Low-quality	49.81	0.0	11	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0106_ML	ntm_ml	ntm_0_0106_ML	22676	0.63	95.33	29	1	0	0	0	1	0	1	2	0	1	1	0	16	0.552	Medium-quality	55.77	0.0	12	1	missing_core_structural;host_genes
ntm_ml|ntm_0_0107_ML	ntm_ml	ntm_0_0107_ML	116878	0.6	81.7	220	2	1	1	1	1	1	1	6	1	1	1	1	174	0.791	High-quality	99.08	0.0	55	3	host_genes
ntm_ml|ntm_0_0108_ML	ntm_ml	ntm_0_0108_ML	62067	0.64	79.38	111	1	0	0	0	1	0	1	2	0	1	0	0	99	0.892	Medium-quality	87.28	0.0	14	5	missing_core_structural;host_genes
ntm_ml|ntm_0_0109_ML	ntm_ml	ntm_0_0109_ML	111276	0.65	75.0	211	1	1	1	0	1	1	1	5	1	1	1	1	140	0.664	High-quality	100.0	0.0	97	3	host_genes
ntm_ml|ntm_0_0110_ML	ntm_ml	ntm_0_0110_ML	149938	0.68	74.08	238	1	0	0	0	0	0	1	1	0	0	0	0	228	0.958	High-quality	100.0	0.0	2	4	missing_core_structural;host_genes
ntm_ml|ntm_0_0111_ML	ntm_ml	ntm_0_0111_ML	122399	0.64	84.72	249	2	1	0	1	1	0	1	4	1	1	1	0	206	0.827	High-quality	100.0	0.0	66	0	ok
ntm_ml|ntm_0_0112_ML	ntm_ml	ntm_0_0112_ML	150000	0.66	83.93	308	1	1	1	1	1	0	1	5	1	1	1	0	248	0.805	High-quality	99.47	0.0	103	6	host_genes
ntm_ml|ntm_0_0113_ML	ntm_ml	ntm_0_0113_ML	150000	0.62	81.37	306	0	0	0	0	0	1	1	2	0	0	0	1	288	0.941	High-quality	92.28	0.0	8	4	missing_core_structural;host_genes
ntm_ml|ntm_0_0114_ML	ntm_ml	ntm_0_0114_ML	149624	0.62	81.99	285	2	1	0	0	0	1	1	3	1	0	0	1	232	0.814	High-quality	100.0	0.0	37	1	host_genes
ntm_ml|ntm_0_0115_ML	ntm_ml	ntm_0_0115_ML	150000	0.64	81.1	297	0	0	0	0	0	0	1	1	0	0	1	0	284	0.956	High-quality	98.07	0.0	12	3	missing_core_structural;host_genes
ntm_ml|ntm_0_0116_ML	ntm_ml	ntm_0_0116_ML	13324	0.62	90.35	16	1	0	0	0	0	0	1	1	0	0	1	0	14	0.875	Low-quality	22.0	0.0	2	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0117_ML	ntm_ml	ntm_0_0117_ML	150000	0.65	85.39	305	0	1	1	1	1	1	1	6	1	1	1	1	246	0.807	High-quality	99.85	0.0	110	6	host_genes
ntm_ml|ntm_0_0118_ML	ntm_ml	ntm_0_0118_ML	38165	0.62	84.6	79	1	0	0	1	0	1	1	3	1	0	0	1	67	0.848	Medium-quality	61.21	0.0	7	1	host_genes
ntm_ml|ntm_0_0119_ML	ntm_ml	ntm_0_0119_ML	150000	0.56	77.55	310	1	0	0	1	1	1	1	4	1	1	1	1	228	0.735	High-quality	99.25	0.0	107	3	host_genes
ntm_ml|ntm_0_0120_ML	ntm_ml	ntm_0_0120_ML	10557	0.6	89.17	24	2	0	0	0	1	1	1	3	0	1	0	1	20	0.833	Low-quality	11.83	0.0	4	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0121_ML	ntm_ml	ntm_0_0121_ML	150000	0.65	81.01	281	1	1	0	1	1	0	1	4	1	1	1	0	198	0.705	High-quality	99.83	0.0	119	0	ok
ntm_ml|ntm_0_0122_ML	ntm_ml	ntm_0_0122_ML	149934	0.65	81.07	260	2	0	0	0	0	1	1	2	0	0	0	1	240	0.923	High-quality	98.89	0.0	16	0	missing_core_structural
ntm_ml|ntm_0_0123_ML	ntm_ml	ntm_0_0123_ML	149993	0.62	81.93	292	2	0	0	0	0	0	1	1	1	0	0	0	278	0.952	High-quality	96.43	0.0	6	1	missing_core_structural;host_genes
ntm_ml|ntm_0_0124_ML	ntm_ml	ntm_0_0124_ML	149999	0.67	79.53	288	2	1	0	0	0	0	1	2	1	0	0	0	245	0.851	High-quality	100.0	0.0	46	1	host_genes
ntm_ml|ntm_0_0125_ML	ntm_ml	ntm_0_0125_ML	149755	0.66	78.98	311	0	0	0	1	1	1	1	4	1	1	0	1	253	0.814	High-quality	99.66	0.0	19	0	ok
ntm_ml|ntm_0_0126_ML	ntm_ml	ntm_0_0126_ML	118861	0.62	81.04	233	2	0	0	0	0	1	1	2	0	0	0	1	209	0.897	High-quality	100.0	0.0	7	1	missing_core_structural;host_genes
ntm_ml|ntm_0_0127_ML	ntm_ml	ntm_0_0127_ML	103520	0.59	77.59	224	2	1	0	1	1	1	1	5	1	1	1	1	170	0.759	High-quality	100.0	0.0	74	0	ok
ntm_ml|ntm_0_0128_ML	ntm_ml	ntm_0_0128_ML	149994	0.61	85.61	315	2	1	1	0	1	1	1	5	1	1	1	1	228	0.724	High-quality	99.51	0.0	96	0	ok
ntm_ml|ntm_0_0129_ML	ntm_ml	ntm_0_0129_ML	150000	0.67	78.02	287	1	1	1	1	1	0	1	5	1	1	1	0	220	0.767	High-quality	100.0	0.0	109	1	host_genes
ntm_ml|ntm_0_0130_ML	ntm_ml	ntm_0_0130_ML	149974	0.65	75.96	270	1	1	1	1	1	1	1	6	1	1	1	1	201	0.744	High-quality	99.31	0.0	93	9	host_genes
ntm_ml|ntm_0_0131_ML	ntm_ml	ntm_0_0131_ML	41299	0.62	78.24	80	1	1	0	0	1	0	1	3	1	1	1	0	68	0.85	Medium-quality	66.67	0.0	14	0	ok
ntm_ml|ntm_0_0132_ML	ntm_ml	ntm_0_0132_ML	149879	0.65	83.22	288	2	0	0	0	1	1	1	3	0	1	1	1	247	0.858	High-quality	98.81	0.0	37	4	missing_core_structural;host_genes
ntm_ml|ntm_0_0133_ML	ntm_ml	ntm_0_0133_ML	97060	0.63	84.09	178	2	0	0	0	0	1	1	2	0	0	0	1	157	0.882	High-quality	90.84	0.0	5	3	missing_core_structural;host_genes
ntm_ml|ntm_0_0134_ML	ntm_ml	ntm_0_0134_ML	150000	0.64	85.96	314	2	1	1	1	1	1	1	6	1	1	1	1	235	0.748	High-quality	99.66	0.0	122	1	host_genes
ntm_ml|ntm_0_0135_ML	ntm_ml	ntm_0_0135_ML	149971	0.6	83.45	308	1	0	0	0	0	1	1	2	0	0	0	1	300	0.974	High-quality	93.78	0.0	5	1	missing_core_structural;host_genes
ntm_ml|ntm_0_0136_ML	ntm_ml	ntm_0_0136_ML	38965	0.65	85.95	77	2	0	0	1	1	1	1	4	1	0	0	1	68	0.883	Medium-quality	58.68	0.0	13	4	host_genes
ntm_ml|ntm_0_0137_ML	ntm_ml	ntm_0_0137_ML	150000	0.69	70.09	233	2	1	1	0	1	1	1	5	1	1	1	1	163	0.7	High-quality	99.97	0.0	122	3	host_genes
ntm_ml|ntm_0_0138_ML	ntm_ml	ntm_0_0138_ML	72217	0.65	81.56	119	1	1	0	0	1	0	1	3	1	1	1	0	81	0.681	High-quality	93.32	0.0	61	0	ok
ntm_ml|ntm_0_0139_ML	ntm_ml	ntm_0_0139_ML	149981	0.61	81.08	284	1	1	1	1	1	1	1	6	1	1	1	1	258	0.908	High-quality	99.75	0.0	84	2	host_genes
ntm_ml|ntm_0_0140_ML	ntm_ml	ntm_0_0140_ML	149899	0.61	80.41	300	1	0	0	0	0	1	1	2	0	0	0	1	274	0.913	High-quality	91.2	0.0	14	1	missing_core_structural;host_genes
ntm_ml|ntm_0_0141_ML	ntm_ml	ntm_0_0141_ML	27036	0.7	95.51	37	1	0	0	0	1	1	1	3	0	1	1	1	18	0.486	Medium-quality	52.15	0.0	24	0	missing_core_structural
ntm_ml|ntm_0_0142_ML	ntm_ml	ntm_0_0142_ML	23352	0.63	83.97	50	2	0	0	0	1	0	1	2	1	1	0	0	44	0.88	Low-quality	25.59	0.0	5	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0143_ML	ntm_ml	ntm_0_0143_ML	149985	0.63	81.22	261	1	1	1	1	0	1	1	5	1	0	0	1	236	0.904	High-quality	100.0	8.53	46	34	contamination;host_genes
ntm_ml|ntm_0_0144_ML	ntm_ml	ntm_0_0144_ML	149379	0.64	84.82	279	1	1	1	1	1	1	1	6	1	1	1	1	188	0.674	High-quality	99.94	0.0	103	1	host_genes
ntm_ml|ntm_0_0145_ML	ntm_ml	ntm_0_0145_ML	95183	0.63	83.83	182	2	1	1	1	1	0	1	5	1	1	1	0	147	0.808	High-quality	97.75	0.0	58	5	host_genes
ntm_ml|ntm_0_0146_ML	ntm_ml	ntm_0_0146_ML	147977	0.63	82.06	276	1	0	0	0	0	1	1	2	0	0	0	1	256	0.928	High-quality	96.8	0.0	4	2	missing_core_structural;host_genes
ntm_ml|ntm_0_0147_ML	ntm_ml	ntm_0_0147_ML	27703	0.64	83.49	52	2	0	0	0	0	0	1	1	0	0	0	0	49	0.942	Not-determined	NA	0.0	0	1	missing_core_structural;host_genes
ntm_ml|ntm_0_0148_ML	ntm_ml	ntm_0_0148_ML	23298	0.62	79.53	45	1	1	0	0	0	0	1	2	1	0	0	0	37	0.822	Low-quality	36.15	0.0	7	0	low_completeness
ntm_ml|ntm_0_0149_ML	ntm_ml	ntm_0_0149_ML	55704	0.58	79.78	101	1	1	0	1	1	1	1	5	1	1	1	1	70	0.693	Medium-quality	73.62	0.0	41	0	ok
ntm_ml|ntm_0_0150_ML	ntm_ml	ntm_0_0150_ML	149996	0.66	74.02	263	1	0	0	0	0	1	1	2	0	0	0	1	253	0.962	High-quality	97.57	0.0	5	5	missing_core_structural;host_genes
ntm_ml|ntm_0_0151_ML	ntm_ml	ntm_0_0151_ML	24660	0.64	85.39	47	2	0	0	0	1	1	1	3	0	1	0	1	40	0.851	Low-quality	29.56	11.44	6	5	missing_core_structural;low_completeness;contamination;host_genes
ntm_ml|ntm_0_0152_ML	ntm_ml	ntm_0_0152_ML	56403	0.62	80.24	102	2	0	0	1	1	1	1	4	1	1	0	1	91	0.892	Medium-quality	85.72	0.0	13	2	host_genes
ntm_ml|ntm_0_0153_ML	ntm_ml	ntm_0_0153_ML	18748	0.61	76.41	35	1	1	0	1	1	1	1	5	1	0	0	1	28	0.8	Low-quality	25.68	0.0	10	1	low_completeness;host_genes
ntm_ml|ntm_0_0154_ML	ntm_ml	ntm_0_0154_ML	29939	0.59	87.52	75	1	0	0	0	0	0	1	1	0	0	0	0	49	0.653	Low-quality	39.55	0.0	18	1	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0155_ML	ntm_ml	ntm_0_0155_ML	26604	0.65	81.53	50	1	0	0	0	0	0	1	1	0	0	0	0	48	0.96	Low-quality	44.56	0.0	5	2	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0156_ML	ntm_ml	ntm_0_0156_ML	44642	0.67	80.5	76	1	1	0	0	0	0	1	2	1	0	0	0	67	0.882	Medium-quality	71.78	0.0	8	1	host_genes
ntm_ml|ntm_0_0157_ML	ntm_ml	ntm_0_0157_ML	149989	0.64	80.16	285	2	0	0	0	0	1	1	2	0	0	0	1	267	0.937	High-quality	100.0	0.0	12	7	missing_core_structural;host_genes
ntm_ml|ntm_0_0158_ML	ntm_ml	ntm_0_0158_ML	27017	0.63	86.69	59	1	0	0	1	1	0	1	3	1	1	0	0	45	0.763	Low-quality	35.48	0.0	25	0	low_completeness
ntm_ml|ntm_0_0159_ML	ntm_ml	ntm_0_0159_ML	108176	0.64	77.82	200	2	1	1	1	1	0	1	5	1	1	1	0	142	0.71	High-quality	98.47	0.0	80	0	ok
ntm_ml|ntm_0_0160_ML	ntm_ml	ntm_0_0160_ML	150000	0.64	85.41	323	2	1	1	1	1	1	1	6	1	1	1	1	265	0.82	High-quality	99.87	0.0	113	1	host_genes
ntm_ml|ntm_0_0161_ML	ntm_ml	ntm_0_0161_ML	11994	0.6	86.58	17	2	0	0	1	1	1	1	4	1	0	0	1	13	0.765	Low-quality	14.9	0.0	5	1	low_completeness;host_genes
ntm_ml|ntm_0_0162_ML	ntm_ml	ntm_0_0162_ML	29049	0.64	78.23	53	2	0	0	0	0	1	1	2	0	0	0	1	49	0.925	Low-quality	19.43	0.0	4	1	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0163_ML	ntm_ml	ntm_0_0163_ML	58026	0.65	76.88	105	1	0	0	0	0	1	1	2	0	0	0	1	95	0.905	Medium-quality	89.65	0.0	7	6	missing_core_structural;host_genes
ntm_ml|ntm_0_0164_ML	ntm_ml	ntm_0_0164_ML	30763	0.65	82.51	38	2	1	1	1	0	0	1	4	1	0	0	0	33	0.868	Low-quality	45.07	0.0	8	2	low_completeness;host_genes
ntm_ml|ntm_0_0165_ML	ntm_ml	ntm_0_0165_ML	30354	0.65	83.82	56	2	1	1	0	0	1	1	4	1	0	0	1	47	0.839	Low-quality	42.77	0.0	11	0	low_completeness
ntm_ml|ntm_0_0166_ML	ntm_ml	ntm_0_0166_ML	6532	0.57	85.12	8	1	0	1	0	0	0	1	2	1	0	0	0	6	0.75	Low-quality	10.73	0.0	5	0	low_completeness
ntm_ml|ntm_0_0167_ML	ntm_ml	ntm_0_0167_ML	27946	0.67	80.07	49	2	1	1	0	0	1	1	4	1	0	0	1	43	0.878	Low-quality	42.86	0.0	11	1	low_completeness;host_genes
ntm_ml|ntm_0_0168_ML	ntm_ml	ntm_0_0168_ML	10044	0.58	86.21	20	2	0	0	1	0	1	1	3	1	0	0	1	15	0.75	Low-quality	13.03	0.0	3	0	low_completeness
ntm_ml|ntm_0_0169_ML	ntm_ml	ntm_0_0169_ML	149956	0.63	79.7	302	2	0	0	0	1	1	1	3	1	1	1	1	265	0.877	High-quality	99.16	0.0	35	3	missing_core_structural;host_genes
ntm_ml|ntm_0_0170_ML	ntm_ml	ntm_0_0170_ML	11199	0.64	94.57	17	1	1	1	0	0	1	1	4	1	0	0	1	12	0.706	Low-quality	14.24	0.0	4	0	low_completeness
ntm_ml|ntm_0_0171_ML	ntm_ml	ntm_0_0171_ML	78059	0.64	83.77	140	1	0	0	0	0	1	1	2	0	0	0	1	125	0.893	Medium-quality	72.89	0.0	7	2	missing_core_structural;host_genes
ntm_ml|ntm_0_0172_ML	ntm_ml	ntm_0_0172_ML	149993	0.65	77.23	282	2	0	0	0	0	1	1	2	0	0	0	1	270	0.957	Medium-quality	66.23	0.0	1	2	missing_core_structural;host_genes
ntm_ml|ntm_0_0173_ML	ntm_ml	ntm_0_0173_ML	78029	0.63	85.04	165	1	1	0	0	1	1	1	4	1	1	1	1	116	0.703	High-quality	94.08	0.0	74	2	host_genes
ntm_ml|ntm_0_0174_ML	ntm_ml	ntm_0_0174_ML	57144	0.66	81.98	95	1	1	0	1	1	1	1	5	1	0	0	1	82	0.863	Medium-quality	87.71	0.0	16	1	host_genes
