cohort_order	rung_n	assembly_id	exact_assembly_accession_version	input_line_number	input_occurrence_id	resolution_status	assembly_status	selection_stratum	stage_b_order	random_key	inclusion_probability	inference_weight	engineering_control_membership	collection_row_sha256	row_sha256
185	500	asm-v1-251de39be7e1c44540c9e3da	GCF_003367575.1	11428	occ-v1-487b1827574a547e2e390300	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01c873f261d1a9454b746e771440f6f9ea5fc271207213d44dfb3204a15aaeeb	490/25353	25353/490	.	ac0f739de8f558dacf1d3229db68268700641504c47ed75689418f02546a8796	bb5c6579e72eb2b6636cc00bbde5f54a8e66a803aaa28b612aa712109b374bf1
186	500	asm-v1-2e65102e92a297031a2b0cf7	GCF_009880525.1	16803	occ-v1-1654eff5b0106cfea4f98122	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01c8a1e04dff69e8e4617513fe84631d7a4ff566e96b7cca809d6ad4a36f3a4f	490/25353	25353/490	.	02f524d7e4a4c9796456a29c81d9d02bf886990a5eed11d5d3a9378a51037f49	d0384c4489cc35627258e0978f91b40c8c8f54ee67b7ac2d7823374ccddf7518
187	500	asm-v1-ea4bee677ba1d5d62e3305c9	GCF_000752535.1	2173	occ-v1-e9bc1279c619f0c5b9b5eb35	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01cedab478edf86db5696e8d5ada9c014769e8b9bdaf8539fe562183bbc9ec50	490/25353	25353/490	.	3e4933033b4e37cc412bc0b171728c8a332abb925dd9547ff81679155fcb46fb	72ee7ee411dad18255d991d4022f38f45129e014f54ec130a3b36d000d5bc1b3
188	500	asm-v1-227c65ff97217d46d0fb82f9	GCF_011045875.1	17179	occ-v1-7812ee5888fd85a651d99f75	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01cefb130acd338c8c5c2a83403c62879733cc7284f78dc63429f159aa5c8dbc	490/25353	25353/490	.	8e40182d498860c7194068c1da38c898f8048c7a60b815d3b158bf53c7c73061	a9db46616b07184529c7cae7d9c16862fe78d8e75300aaba3b44c0fcd335ec6a
189	500	asm-v1-0aabc5465be171c5c89e39af	GCF_000442065.2	1002	occ-v1-86d941460840d8ac864161be	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01cfbd01e4bdeae13f51d6ad232be5a4fc25174f7aa8399fdc12c0ae2c9f42fc	490/25353	25353/490	.	a0f5632d392ae4fac5e5cac5d3e31f455ab1614ed782f82425ac7eaa46c10329	63a48fc7923988eaed0b40489048070222524e4404fab29a4250a3f8fdec645c
190	500	asm-v1-86c6da29c0e6a3cf2268ff28	GCF_003686895.1	11707	occ-v1-7d211b8cb9aeab906aeb315e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01d34de37703eac532c475d652a1362a4b4816b3632938cd592b852a548668b9	490/25353	25353/490	.	2d798c300019019981aac8befcf5ab36270909fc73b720140bb793e57d94138b	9ae8e57601eeea8b562f497ddb06a0ecf2fee50772e9952c5d784a97deca6e91
191	500	asm-v1-11b8c4a57bf5d44058fd6440	GCF_010820865.1	17065	occ-v1-5a13e9b9c3aeb2bff7fa87bb	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01d56bb3438e981846952cad4d3e95116fb8db286e90fe4f42bb410998e21563	490/25353	25353/490	.	35261e776a239a730cd8cb448a563750efe317c9f878cf574444dd46bcbf4e77	8891dfa6a607d0fb73ace3b9a413d5cabbe501012748472685e67a4fbc8e5a2c
192	500	asm-v1-48824786b3fbe77253cb7c00	GCF_003322845.1	10976	occ-v1-ebffc4504763d852f5379e0c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01d7a4af678bd9c4757e62f588832e1b8c7c7ad97f225c3b2e1a8dc9248eddb7	490/25353	25353/490	.	7af78a410c7e2acdc74857a33780035fc03c1a128238a915f08ee9137a01d78c	8466243a4522db02d0fb88650b10586382d086c62b6839e668fc60007a9fc1b1
193	500	asm-v1-ae7305ab4241714005ede296	GCF_900499545.1	24985	occ-v1-f3b48f097b68690461aed082	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01da47301e95924b09a7a8dba9c807f12b51b974f06374a64f4e30d2a192418c	490/25353	25353/490	.	92584b2c60fe0c27fca8fc2dc3e74435969d63fa9d6847956360fb4f7ea47526	7432ffd85904804363ee8e1289af9ecd66417b0a6ac612c08975ed0818831ef5
194	500	asm-v1-acfac73f6f18d0a18daba2e3	GCF_003328195.1	11014	occ-v1-39957e172f5d24c490ec0da4	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01da5e98269a31490abef5d873791bc371cf09ed83400ed50647a637e001a31e	490/25353	25353/490	.	4fce349fbede60076f2a17df8c27712120d72e58567606813afa50109b70f8f9	53b464aefb37a5e8c48f409bf11ac0e32c64d72739e109e23c614d9dd30a84ee
195	500	asm-v1-932a752d0845586a1e984fd9	GCF_002770195.1	8956	occ-v1-26675e65c562cba692247d7d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01dad4febb2329f94aa8801b1310d06235f580b0ec5c94317a2bfb79e9a7e843	490/25353	25353/490	.	81873910cd7130fb147d454ef80882d793cd52c6da3605acb2b3f67accb56780	d848e1c229384e974c408123061c4c5ce460ed13d22b0ec3f56ad9be32888e8c
196	500	asm-v1-9542c6dd974a38a34bb4d4e6	GCF_002016465.1	5086	occ-v1-a269972a2dfe86ed3a80fa36	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01dbbd52c0455ab6ae897843604012848a4dbe29ee2f8e7323262b4d85bf1916	490/25353	25353/490	.	66c0e3bc0da1330271021a947d6c51c8e45939e3c1345c680ef3199c5f552f4d	8663988f59f879b2f0c111fbdfeb37c0aa721a42b778733691aa8f495c2cbd2e
197	500	asm-v1-a99c50eaabc68b451ea0e9e0	GCF_002941745.1	9345	occ-v1-40db5edeb002223a7bc9a6d9	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01dc14217c03fb82f6dcd56cf4aac690172669fc0055cb13e74961e1e148cc32	490/25353	25353/490	.	33b5d35c8112c5816a842e37ae12ef08d2df8e02f4e7eb455edc23f53f4ba906	d5814a7869e40ea34b34a3ab2efc3cc0103d1a3e7458f944c0d406de54bd3392
198	500	asm-v1-2b95a7e9b3579b1fd79292d7	GCF_002190145.1	5627	occ-v1-b5215c40e26222cb5d3ed598	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01dd0aedc2c86a0a84ac29a9f889c9a12bed9a2e0c35fa0d5d7adef658652c50	490/25353	25353/490	.	d45c403113a0eb6be01765aef844378784e9610984a571407bb76fc8f94c3d04	2030aa6d424ff6ec7e1c83c9806e224a5dbd2c59af14c5ebf5f48db14de5dc40
199	500	asm-v1-b840ad14ed80de1c0eb43e49	GCF_003301195.1	10530	occ-v1-c35563b09f1d726de40c9f20	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01e12150311671ed19d284a420df30ab7cfb7b2d46759db498642e0430f4ff59	490/25353	25353/490	.	a59e29fda47839097937d77b596d37f8c5f96652cf51931f08de04b4d2af1a84	10464ba81bfabd03350491a6a341505c43e79435499c15bd453fbdb4f77e1bf4
200	500	asm-v1-e7da4bfdf25794a3ad901670	GCF_017163155.1	20699	occ-v1-6fe204fff12a872a5af20af2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01e2ef5f8028e291f9bc091c2a56cc00719a035fd6261d04a324cc7a5e712a7f	490/25353	25353/490	.	a7ad2fac87d11ab4655ad0e4ae58e416ceab75a604e6ea7b32e1af614a002d82	f3a5db460af2476ad20473f6a8a1eb7d20dcf51f420d27e9a905ad7cab7595e2
201	500	asm-v1-c43684c9dbdb5a5e26cba308	GCF_003145395.1	10033	occ-v1-424ec5a906fee9cf05444471	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01e3736f8ced038474f3e3ee307d8353cec77ef54e19e4cc7c82a7a04f496105	490/25353	25353/490	.	c9aa89b6f220daac0f7f1c8b6e3384769d920acd0c319eefe0e0313076f04b0e	d19815fc3a8ad3c232bd3f4e828879a6893b18d84e916225911eec3307246027
202	500	asm-v1-34d0671f7c40e156a9d1f1ca	GCF_003300725.1	10512	occ-v1-a0cf1a9b54cf3e12c16c3619	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01e852e2e9f17b581fcd365ab2d08be7346c81c2d78319042002822339fe468e	490/25353	25353/490	.	5d7ed2e5f72a9ad93eabf7bd281ad334997b786bcf512bf45ba2df30efe9b249	321b5f1ae69cc905da4dc6a2ccf20061a474f4d509dac7f6e78e78b514a401dd
203	500	asm-v1-b9d064afc50c71795e451717	GCF_001650275.1	4279	occ-v1-078bdd6a24ebffdbdefa5771	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01ec0fa3190c333c32d01e2979b39b504777bdf5a75ae6af7c24d4780a417a6a	490/25353	25353/490	.	da37f306fddd856a6f6c81e4c8a3cb316255e54d54911666b10b64d6ad9cd294	f16e7ae235d2dcbc2e9371026b1717d01e8efc3fa8028196fbb2df6abe9f51ca
204	500	asm-v1-2ade9e30895b6899f2395a42	GCF_014494815.1	18710	occ-v1-3cd22595eaf7527791818010	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01ef2917d99f3299a154f78e800f5ed871f9757df5fd748b07f63b6620d4161c	490/25353	25353/490	.	681dc6ea808ec4ba427e355d135df887437663265fcfbafa4a99a8bf999f4946	c1c4546f442ec9009ee729ed9bceb13b63f83ef056418fef346da02ad021ad1f
205	500	asm-v1-487cefffd27b4f2fa0a3d6ad	GCF_002535515.1	8314	occ-v1-0883be6e35cafda4d24bd928	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01f26ec46ad50d2341a44d3445352361058a53cf8003e309ae20856157ceeeb3	490/25353	25353/490	.	18bf665aa20ae77733d47b58adccf52acfa0471baf0f6b1c5e6bba79c4641254	763a78178e40ae7b2a239b9dea166e88c908ecd9ff0baa93c8f1b18005df2353
206	500	asm-v1-1087ba8246184de84baf972d	GCF_000798075.1	2555	occ-v1-082da47409dbd7fa5aba118b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01f7c06a31dcd177820fa6534cdfc46cb498c469bc1271a335b9feb31e1be18f	490/25353	25353/490	.	15313a8fec974a907e4105b39b381f9a460431a2760408a81c67829327acac15	aca89fe8a627811e05d5b9176503f80cce63aa20f2bf63df4b76a04137294ffe
207	500	asm-v1-469917b627b97794c94884a7	GCF_002232295.1	6230	occ-v1-b48538026db50752d8f6f57d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01fadbcaa21aa63ba3de3b7e8b37c634812690c7be33f420d69d7933206b3f9f	490/25353	25353/490	.	d1b908826fa41459593310a46c921a24a190bc8ce0e954116b9cefac9279dc24	cee034fcff75249effdb45958365ed3ecdaf90e3f9c3fd31f8b154dbfd9d5c0d
208	500	asm-v1-0f589d0ad3399b913d7301ff	GCF_004569745.1	13007	occ-v1-d02ad823d9b597b41da56b2a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01fd59d8231140a35c4acd08d4f4c53f2b2d96e16a8e1ef63a6b4c8a31c32c58	490/25353	25353/490	.	ef5ac9ec17bfbc48027f406c1787530b7a494a69ececb3f033a264ad602c02f2	5b30fe2faa8a6474a47f20f9cb116aec19191f09d521c31d9e7a9cc5c564a6c3
209	500	asm-v1-98aa3254a5f904b54ecde55b	GCF_000418675.1	995	occ-v1-c1fcefb6e883c98e47f96e27	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01fd7a2ada78bd38a6e0ba92f4ef1dc377a0711e2318e4a45dfb3906e80f4946	490/25353	25353/490	.	4363b3c7b4d72127c0f9396aaa263c9b81a9b3f17eabae562a7081ec93d156a4	3efd64ea8d9ffc754686f7869ef4bc2c98987b70f2e172e073bd82b951011831
210	500	asm-v1-b395fefb26507a3867cdc025	GCF_006232215.1	14959	occ-v1-0a628e0defaf600cd0964a0a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01ffb61b23dd785fa55eaa5c2e4ab8669f137160667da4c40a8ce9482cf949a7	490/25353	25353/490	.	6e1d1b1ef0b958d38a877b99b303f09f4dc4029ab8632340134d5f45fe1ed1c9	15d042d1050d6b33cc62db92bbda154ec47494a9c7e970f0e4b3bca67677fd1c
211	500	asm-v1-1b5c11f5e878ed54a8ff1c94	GCF_006238305.1	15240	occ-v1-5a1ef218d4ab06600dab931e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0200fa627ff616cdaee2d1ab2d538924c03fc82226366b918c4c8c5d353ad10d	490/25353	25353/490	.	732613fe2b646d088cbf8f92e7ee825c4264be902f0ded92f3487297694abffa	9016206f3e1395099549b66e1cc36aa20bae1a12bc93113c0f847131b4896f56
212	500	asm-v1-adebdca2d15598736d402d59	GCF_000492235.1	1481	occ-v1-6aa16478ece8efe2a1651453	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02017d2c765011e58cbc3a05048b12c6e0798f79fb4ba5df426b632a6a216ed6	490/25353	25353/490	.	8b5140604d71171a5aaa568ca76c10206c042dd3ae20fcba09d40c6dd141a6ce	d80322350295a370982ef1411deb9a8ee112221d573b101b2114e4ecc210799d
213	500	asm-v1-90acba1100ca68f6ef5b6ad4	GCF_003981055.1	12097	occ-v1-18c127b46a8f01ca8ee0449f	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02027d6552115da73db1d5a0a20880a0af6970a811abb7623a189b90728c19a4	490/25353	25353/490	.	47471bd26ccfcf6ecad82f285c9fee3cc9dda68fe82951238de636facd62fda7	722fca8d4f7daf81162f08aa89eaf0493b18cf0252269a2e23f78e641b36a3fc
214	500	asm-v1-2471af85075afccac0f2d72c	GCF_005395665.1	14508	occ-v1-35dba0c75cd1ab4e3cc38a13	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	020473ceebd76d7929498e6553ebf59d745d0818212fe20acccaa9e7f2a2d7b2	490/25353	25353/490	.	9f3b63a00f3f24f2715ad765453bfccc67f8ef3d34913c3e14f3bcb2d3667a69	13acdb31299fce680ab331600d3621ae795a7f75967ac8a87c1d5f65747ca3bb
215	500	asm-v1-5e76c4a1f13a39d05d1e564d	GCF_015163255.1	19314	occ-v1-60a8216289aaa5191ba6c0e8	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0206854fab86dea1ffa036e865e53ca9ec789e6bb9803792429f3b582d8179ae	490/25353	25353/490	.	2047c7fa40058237db83675f4732b50f97f12942ee6011387e2267637a86ab15	1aa55a89da5b79616f1fa1e1d57b621cd0433d2a95933e8ad71533036c66c712
216	500	asm-v1-8c48396916a6bcce041bacb3	GCF_000357005.2	801	occ-v1-d99c15da9f6387df7285c6ca	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0207c3c9da426c09b99a351ec9bf3e50909f4e98be2682c2061f68a845b4e5f7	490/25353	25353/490	.	0578ac21f18dcab7d2d22ee69273dd671ee996849b715bed284a430366341c6e	26de3f2b10c2bde344d65264bc1b4626ba8b1aec9f146ad088a944b874c2a83d
217	500	asm-v1-9e376289712aa9224cd79fb9	GCF_006349805.1	15304	occ-v1-3fc74838fc06f6957e943b75	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	020a7721c3c291cac22ffabc0415f4adb96d9aa2e23aa1d18e6009687256503f	490/25353	25353/490	.	12760dab824426ad939ea30c970d65ebedaa42afbdbf806742563fb13141cb77	7ad287f1e3030388576a4c84635e9009a2735c5e93a665ac6c2d4076ca5a8ff2
218	500	asm-v1-c14fa6f47d5e10d3086ba4cb	GCF_013369795.1	17945	occ-v1-988f5e96549d89fb80e384d8	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02120cbd3ed664e5dd361ea63be749f87b29c5e61f8f93e923dd6cede104532d	490/25353	25353/490	.	9cf99cca177d777026ba7ee520b2736a7907040d24202fab6b21ed7adf748197	da03b4ada9af01fd568b07b8c02890c9214973f0759d2eee97e5d6ad4555eee6
219	500	asm-v1-4b514eabdef5be1146b365d2	GCF_004661505.1	13026	occ-v1-855c6268a7125fd588c38115	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02122512cb0d110e75438a8086960b08cdb0899ae626331953b00aac6dc8ec6f	490/25353	25353/490	.	732096bea0f0d065d863c5ea7362be35df9c46ea295f808cb2bbbce6c72c080b	e85aacbf5c278cc10ea8c91e8ac8cff100356452b452dca34a839f2c3c1c65cb
220	500	asm-v1-5540b4d951213758baba1bf7	GCF_002465635.1	7098	occ-v1-8a67d0059b33f38cd60e7b98	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0214ac971e4e1c973574da3b3564583d85b758768daa57e473c560bf16e6e8c8	490/25353	25353/490	.	5a919194e6f85148a03ee5bc46cc29d2cabef1dcb408adefcf1192de3bd49606	2c63e31b3b9d4e76587d24c45e20a223e00831ad78e580ea0d21bda10010686f
221	500	asm-v1-8997c58fbb60b536268b3049	GCF_016889485.1	20462	occ-v1-df19c3eec12e0b5f296734fc	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0218f6b0bcf1e3c7451d958973110f94ae04338766b2815fb572b6857ab0e7fa	490/25353	25353/490	.	b170f5dff7421c0cc9f83c7642315fe8128c7d88772301a43cb577eae4b51e3f	b6dacd3d681e667c305fd24824bb72f80cde017c86d428e134660368d678b87c
222	500	asm-v1-f2a7f6f4b54fc711fad82f46	GCF_006236075.1	15131	occ-v1-ff4d948199b5cb206f53f8c5	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	021942cd2bc636f86652ec33b2e9ca074610b1ce365bb748958017cb89aa8620	490/25353	25353/490	.	8b78a6293b8d74f5691e2db9fe23f704c8f7c84a26a965b47c1be1bf3ee09072	75b17be769ac28d80ef19e561e5fe65762fe06b4eb4704e41c27454a974579f7
223	500	asm-v1-bd027f5882869e232004133b	GCF_015160015.1	19268	occ-v1-fcc07744238836a87d5aaa7c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	021a4f94cdb1f9019aa3bbc07000d167da3c935dd67be980ac6772e69acbe54f	490/25353	25353/490	.	f2f86d037931ad016a9d32e6811cba79b3ab7fc007e2499c2651719304b15545	a509df32cc63aac92c03b3a966cc37802d959b295f225a0469834741900ecb8e
224	500	asm-v1-fc463dcc32b702691badb65a	GCF_001679985.1	4357	occ-v1-d26d1057fb6e2d053dc21918	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	021ad99c8d4edeb6d161ede1e75e03ac979bad809976de6e22b7bac768aeabad	490/25353	25353/490	.	8eed57c602725f0222611506c1203d9bf99968c371c713e3ae283d008b3d6d87	871a45d8812508fdf7dfee06cefe414c4c057c11eaff0985010553eaf0f2175f
225	500	asm-v1-785f476bb99126a1fb2e85d7	GCF_003830805.1	11861	occ-v1-8f2a573845a2a97e15d7704b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	021d09a4e30d01f377997a8c561479b8207cecb66868ed5796b630b4b80c4242	490/25353	25353/490	.	c3d77721e6e2dd0bb2a29dff242c48bb5ce4b25084b4e76262ed43ab65cb0b1b	e28dee3fc480b04b51cbfc64ff2365d3613848f4d2456a7e10d0f90fa4905836
226	500	asm-v1-918cbf37faf9a5e48b7b1254	GCF_020422075.1	23029	occ-v1-9f7c9c562c38db86cf3bc419	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0220cf7d57b43addf27041c12b49731d55c0a5dbf25d9b80575c232483fe1c64	490/25353	25353/490	.	bc60ef965f685aa6ada0a07cc8f6133e4a4c74e354d0ffecc6d835cf34d6b8d7	28f4ced03ef20c0ed9aae2932bc1818e38faddd50dfc41529f50f7106e337462
227	500	asm-v1-83b56d79dac7c3acefc206ec	GCF_900196545.1	24255	occ-v1-992e54a89f458a08640f9204	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02232a36578451a45d3474d2d1a446ca6f2ac7568a995ee561ae6af75556bf33	490/25353	25353/490	.	4575ecc27ecb14c703a33f828859d47131d543b4cbe1711029b1afd8e06a26f3	e433915c4344063222d3754726bb5698cc8464f2495836b5ddfaca12df622835
228	500	asm-v1-aef61d5b7b7e4899afad402e	GCF_017594025.1	20916	occ-v1-af832be917871dff8609b136	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02299f88423214575e8c55bc5235f7015c13cc068861ce689203e862a8130732	490/25353	25353/490	.	8a390306d6366759fd74deaca6a79b1dca5ed8ef0783c021bde0f3a79306996f	193f09eefc797739a45d1d35e1ef0e8141ea46f4aba8d9c84363f8ebff90a506
229	500	asm-v1-6da6858d69b9477a0b54990e	GCF_905219285.1	25754	occ-v1-bdd48d50946181ccc2547921	EXACT_VERSION_VALID_METADATA_UNAVAILABLE	METADATA_UNAVAILABLE	main_phage_blind_srs	.	0229f6622eb17f9f8e5d038ec82fb4ad02e33332581697c06cf3837e3620e7ef	490/25353	25353/490	.	0e652d5aa59b9def63b7117eba53c4f2d16e04775d837ebb0a73f2ac7edff270	fa44d590fc4ab9160c0ad9cff379e60c4b1ef62f4cd244ceac6caff725484da8
230	500	asm-v1-00eac9e94937816c22038819	GCF_000304075.2	418	occ-v1-0837c2a261fe9a3ee4ef1f3d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	022a4d8ee8972f3cbdb918cd9a8c57d0cc5f6d0047697d223128bdfc1d316c2c	490/25353	25353/490	.	ed90fa48ef815463159ef7dff57b941d0796644dca0122d47b2dc5f365b8a8d1	c1a372845a404c2d109101315b2658340dc751bf2f56bb4b8d22a995f6cfca31
231	500	asm-v1-ce199643b3194febab988878	GCF_005399365.1	14675	occ-v1-04c1499cde881614eaa894ea	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	022b203bb84899cff572dbf0c6c04afccfeda3a2eb25d5c19d0e010b870e24ae	490/25353	25353/490	.	8505faed946d1e4f832a5cb04419b5332dc08b5d27b0285d0e4c6a7431741680	aa67fe72f05b58cc5db79e5cc3d463fc6b0c3b465f1aaa4a5bbf1c48f2609c8d
232	500	asm-v1-841c375a803c197a12a8f03d	GCF_004767025.1	13097	occ-v1-b6bb15da12aacc319bb93f12	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	022c7b9ee87b48653ec4423b16f65013688b01d3f6839032345d11b6070e730e	490/25353	25353/490	.	96b1c776e51df4e0eae720e955a7172e26a5484587efee9e3195945fa6f934b0	f5b1e6e99481b249fcd14141a87fa465ddd766e81c425d4a2c8d85040257e3c9
233	500	asm-v1-61db54ba4e39c8f285245707	GCF_019800285.1	22412	occ-v1-fba01800b924b77e8eee9cb2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	023117ce0beb984da990470138f33017638849a8f0b37c36a15529617390268d	490/25353	25353/490	.	40c4d45655a005d250439ca6412466ef5b8ba7f58a508449634c2772bbe8c16f	2ca89a82c9ad3763ce5e98fa6390307b3a80b30c1b231b59147f5db20e97dd2e
234	500	asm-v1-daff540eed20faf035ab67de	GCF_002973095.1	9553	occ-v1-b5a35381af47b2dd7dad8920	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02367e1e8a66492c8849926812776a6c6fbc31731359ad6888beffbffc812a77	490/25353	25353/490	.	8dca65edfa48a7bad6388e83204cf416f45cbc42b793f29f4c96271a0dd1bf01	3195733a8158014ef162c3eb3975dda06f4e59a744707cc38f0de971ef697674
235	500	asm-v1-6321be3cb6ddc12340c51230	GCF_002916665.1	9211	occ-v1-655b0bf5e4c1db5477632429	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0239f95da37bffafef0e57944a00587c67cae86b9eef96f37bd3565cb8794cad	490/25353	25353/490	.	fe8b86f7414fa74c1f54edb76e8ed1a63cba16d7fd1fb9b967aa3b574583e8cc	f0d7eadebc12a3facd466f66508ab6e2b7b5758421d4b8592191ad8c3f7054a9
236	500	asm-v1-3fc6bceeacc02a88735246cc	GCF_021108615.1	23585	occ-v1-401b978b2989f2c3a877859e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	023de0b431c81741334e75aad338e91f154b2adc1fcf9d7e6f88649ce0afce86	490/25353	25353/490	.	50ef3f0b010c3b960fde90bdf4dd25928f64262e1161acb350f8ed0f8203fa9a	72cb7217d23a40a2cbb3787966f73b068d371e6b1f90764fd86b74e4cb5c81cd
237	500	asm-v1-1b37e39248808415785eea31	GCF_011045235.1	17174	occ-v1-dc133410d1083670926b07c1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02435c508380253e1149b5ff9f2067593036966f9056beecb6ea36e18f2a0476	490/25353	25353/490	.	9fc3e7a09dc4561e22ef6449199d16b9fae1268707fcf10db99a437328032024	8877caaf943b4e903e0f247b433ae498d11c5e3d77e527111996a382d3783098
238	500	asm-v1-913fdb86e3099e72eeb62d05	GCF_019841145.1	22468	occ-v1-16d4da6f1de015f5b4ef7329	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	024443ca743534a416386a775b5b931d3e8e39a41d764284fb1d60586b70cb69	490/25353	25353/490	.	1c34faceece6278478f9220c1be86d0144670a0e14cbdf046481842c88cd3ab1	83ed4b67ebe9634a1e76aac2329461aa8f6ba833d90f3b3112b91fb3a68ad755
239	500	asm-v1-3cffdd1f3de98796b9642a95	GCF_002769655.1	8929	occ-v1-b380e01f640e08013b45e53d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02447c280d663bc6a5cab0517d57059b986b8ec553799f4ffb7c439027f7f735	490/25353	25353/490	.	a80cc5c7bd461e1aca5d3a9a31f38a1ce67ae6c75df5e60e83b7d4f16acc6ec5	3058d3050f075dea0659ebd10ddbb74965d3cdf74ec269fb9779170ef09a9760
240	500	asm-v1-2d1440e268020c876299457a	GCF_014855895.1	18906	occ-v1-a278ce3b166533aa75a6b515	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	024ed1f4faffeac84bdd22a4a383aceb8c55cf1328fe6214e5e916f364954254	490/25353	25353/490	.	4b1d49625f0dcf95bcb28fb2ea28f72d63fc7c4154ff3352dd5f0dc1af080b88	ef482ad99b7651cbda757f14117f204c2d523105d94eae0f3882f25ba9ef7211
241	500	asm-v1-840dd8decda2b1d411157d40	GCF_006350385.1	15332	occ-v1-b6ebfaa1bcd47463b8c4d0db	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0252b196389e157a47f8eae838820b03e8232d619a71933226c97f159bd1fdb9	490/25353	25353/490	.	a6e8917bac06a69a5c2e2bd6490ea4b70ad89f5725a8933c48d4da18cfae64e4	d4b18259d7821361236cb38c81466c09f8d4cd3625300cc130a7d51da015d85d
242	500	asm-v1-aaba6e48e97c5b702c1a7345	GCF_009627495.1	16156	occ-v1-a912a581ac29a9a164f403c6	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02581548ed6bacac6bb248fa57b1f810841bb19f118648f4f3957e6150614719	490/25353	25353/490	.	4c22f055d8630b27f4b3bf1db157363e044f9686e3fb75d14ef071100f9f4a56	7fbbd1ed9dba59eda537301728e1356ecc95cd5254d5418a7e11f51fa8e6dd99
243	500	asm-v1-b9c8f681f0af8d6b4cbfe0e0	GCF_003829865.1	11834	occ-v1-4e7868af2a991e58f0da0e5a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	025b04099461849bcd9991f6f60e92b6d7ea1378488b19482d69af28380a96c8	490/25353	25353/490	.	375b7f8c420d40443ab1b97954909d2a84746adc2ec49cbd94161581d2fe5a68	36080eb5bded4e91d3f506dd2b391f5148add9bd7b63966b1d3686d715b0b817
