clade_id	community	n_members	n_partitions	length_bp	status	n_genomes	source_genomes
2_0002	2	100	1788	80950	ml	100	GCF_000014845.1,GCF_000025745.1,GCF_000163175.1,GCF_000166595.1,GCF_000172035.1,GCF_000176595.2,GCF_000178695.1,GCF_000178755.1,GCF_000190815.1,GCF_000191015.1,GCF_000194235.1,GCF_000249955.1,GCF_000285375.1,GCF_000304135.2,GCF_000326565.1,GCF_000326805.1,GCF_000326845.1,GCF_000335255.2,GCF_000335435.2,GCF_000335455.2,GCF_000351025.1,GCF_000351165.1,GCF_000351185.1,GCF_000352305.1,GCF_000352605.1,GCF_000352625.1,GCF_000353145.1,GCF_000355115.2,GCF_000355155.2,GCF_000355315.2,GCF_000356005.2,GCF_000356985.2,GCF_000357005.2,GCF_000357045.2,GCF_000357125.1,GCF_000357225.2,GCF_000357245.1,GCF_000357265.2,GCF_000357465.2,GCF_000357485.2,GCF_000357525.2,GCF_000358775.2,GCF_000358835.2,GCF_000358855.2,GCF_000407685.1,GCF_000408025.1,GCF_000408365.1,GCF_000408465.1,GCF_000446265.2,GCF_000446585.2,GCF_000446725.2,GCF_000446925.2,GCF_000456365.1,GCF_000456665.1,GCF_000456725.1,GCF_000457655.1,GCF_000457835.1,GCF_000459435.1,GCF_000459575.1,GCF_000460375.1,GCF_000460495.1,GCF_000460555.1,GCF_000461195.1,GCF_000462265.2,GCF_000462605.2,GCF_000471585.1,GCF_000647515.1,GCF_000703805.1,GCF_000703825.1,GCF_000704445.1,GCF_000713105.1,GCF_000713505.1,GCF_000713575.1,GCF_000714135.1,GCF_000714185.1,GCF_000752755.1,GCF_000778585.1,GCF_000779295.1,GCF_000781215.1,GCF_000781735.1,GCF_000782795.1,GCF_000797895.1,GCF_000948605.1,GCF_000954035.1,GCF_001014795.2,GCF_001021615.1,GCF_001191215.1,GCF_001262855.1,GCF_001269165.1,GCF_001269265.1,GCF_001269325.1,GCF_001283605.2,GCF_001285025.1,GCF_001285105.1,GCF_001285125.1,GCF_001285825.1,GCF_001420935.1,GCF_001440655.1,GCF_001440665.1,GCF_001445675.1
2_0003	2	100	2360	132345	ml	100	GCF_000019385.1,GCF_000184185.1,GCF_000190895.1,GCF_000194255.1,GCF_000194555.1,GCF_000194665.1,GCF_000212715.2,GCF_000250115.1,GCF_000250495.1,GCF_000250515.1,GCF_000250535.1,GCF_000258025.1,GCF_000258145.1,GCF_000285375.1,GCF_000304095.2,GCF_000326485.1,GCF_000350645.1,GCF_000351525.1,GCF_000351725.1,GCF_000351845.1,GCF_000353165.1,GCF_000357645.1,GCF_000358185.2,GCF_000358395.2,GCF_000387785.2,GCF_000407805.1,GCF_000408565.1,GCF_000410675.2,GCF_000446645.2,GCF_000446865.2,GCF_000447005.2,GCF_000457025.1,GCF_000457305.1,GCF_000457455.1,GCF_000458555.1,GCF_000458685.1,GCF_000458825.1,GCF_000458955.1,GCF_000459015.1,GCF_000460195.1,GCF_000460655.1,GCF_000460835.1,GCF_000461615.1,GCF_000461695.1,GCF_000564835.2,GCF_000616285.1,GCF_000617365.2,GCF_000618005.3,GCF_000627195.1,GCF_000633655.1,GCF_000696835.1,GCF_000700545.1,GCF_000704225.1,GCF_000713695.1,GCF_000752575.1,GCF_000753115.1,GCF_000753135.1,GCF_000776915.1,GCF_000777095.1,GCF_000778215.1,GCF_000778395.1,GCF_000780215.1,GCF_000780695.1,GCF_000797655.1,GCF_000798115.1,GCF_000946475.1,GCF_000946855.1,GCF_001010165.1,GCF_001012025.1,GCF_001012475.1,GCF_001030345.1,GCF_001030445.1,GCF_001030585.1,GCF_001077865.1,GCF_001265795.1,GCF_001265885.1,GCF_001266405.1,GCF_001277675.1,GCF_001277755.1,GCF_001280345.1,GCF_001283465.1,GCF_001283905.1,GCF_001284225.1,GCF_001284625.1,GCF_001284645.1,GCF_001284745.1,GCF_001284925.1,GCF_001284965.1,GCF_001285005.1,GCF_001285185.1,GCF_001285445.1,GCF_001285725.1,GCF_001285885.1,GCF_001286685.1,GCF_001447405.1,GCF_001519645.1,GCF_001520875.1,GCF_001521015.1,GCF_001521315.1,GCF_001561835.1
2_0004	2	100	2084	121580	ml	100	GCF_000026285.1,GCF_000190895.1,GCF_000193975.1,GCF_000233675.1,GCF_000261405.1,GCF_000264215.1,GCF_000264235.1,GCF_000326485.1,GCF_000326505.1,GCF_000326645.1,GCF_000350665.1,GCF_000350925.1,GCF_000351785.1,GCF_000352245.1,GCF_000352485.1,GCF_000352585.1,GCF_000352885.1,GCF_000353165.1,GCF_000354335.2,GCF_000403965.1,GCF_000407705.1,GCF_000407885.1,GCF_000418615.2,GCF_000418635.1,GCF_000418655.1,GCF_000418675.1,GCF_000418695.2,GCF_000418775.1,GCF_000418795.1,GCF_000456085.1,GCF_000457025.1,GCF_000457165.1,GCF_000457455.1,GCF_000457975.1,GCF_000458055.1,GCF_000458175.1,GCF_000458555.1,GCF_000458685.1,GCF_000458915.1,GCF_000459075.1,GCF_000459115.1,GCF_000459375.1,GCF_000460395.1,GCF_000460475.1,GCF_000460795.1,GCF_000461495.1,GCF_000461675.1,GCF_000461775.1,GCF_000465155.1,GCF_000493595.2,GCF_000498835.2,GCF_000498875.2,GCF_000507665.1,GCF_000522325.1,GCF_000622265.1,GCF_000690815.1,GCF_000692795.1,GCF_000711485.1,GCF_000713115.1,GCF_000713865.1,GCF_000752755.1,GCF_000768465.1,GCF_000776775.1,GCF_000778465.1,GCF_000779915.1,GCF_000780315.1,GCF_000780695.1,GCF_000797585.1,GCF_000798175.1,GCF_000798555.1,GCF_000819325.1,GCF_000819645.1,GCF_000831565.1,GCF_001021595.1,GCF_001030305.1,GCF_001030365.1,GCF_001030515.1,GCF_001057385.1,GCF_001245225.1,GCF_001266375.1,GCF_001266435.1,GCF_001268185.1,GCF_001268365.1,GCF_001268785.1,GCF_001268865.1,GCF_001277535.1,GCF_001277635.1,GCF_001280345.1,GCF_001283245.1,GCF_001283265.1,GCF_001284185.1,GCF_001286325.1,GCF_001286605.1,GCF_001419865.1,GCF_001420135.1,GCF_001462925.1,GCF_001513635.1,GCF_001521075.1,GCF_001563395.1,GCF_001563415.1
2_0005	2	100	2088	75379	ml	100	GCF_000184185.1,GCF_000188855.1,GCF_000234315.1,GCF_000258025.1,GCF_000258145.1,GCF_000263895.1,GCF_000326145.1,GCF_000326545.1,GCF_000350905.1,GCF_000350945.1,GCF_000351145.1,GCF_000351325.1,GCF_000351725.1,GCF_000351745.1,GCF_000352645.1,GCF_000352765.1,GCF_000352825.1,GCF_000355435.2,GCF_000387865.2,GCF_000408265.1,GCF_000408825.1,GCF_000446195.2,GCF_000446305.2,GCF_000446645.2,GCF_000446685.2,GCF_000456945.1,GCF_000458275.1,GCF_000458455.1,GCF_000459635.1,GCF_000459895.1,GCF_000459915.1,GCF_000461075.1,GCF_000461095.1,GCF_000461615.1,GCF_000468515.1,GCF_000473725.2,GCF_000494955.1,GCF_000495015.1,GCF_000520055.1,GCF_000599825.1,GCF_000601195.1,GCF_000615085.1,GCF_000615145.1,GCF_000615175.1,GCF_000615225.2,GCF_000615265.1,GCF_000615305.1,GCF_000615345.1,GCF_000615385.1,GCF_000615415.2,GCF_000616665.2,GCF_000617745.1,GCF_000619185.1,GCF_000662395.1,GCF_000690965.1,GCF_000692715.1,GCF_000692735.1,GCF_000692875.1,GCF_000695155.1,GCF_000695175.1,GCF_000703645.1,GCF_000704705.1,GCF_000704725.1,GCF_000708145.1,GCF_000708165.1,GCF_000713685.1,GCF_000714995.1,GCF_000731355.1,GCF_000752635.1,GCF_000782815.1,GCF_000797595.1,GCF_000812305.1,GCF_000819265.1,GCF_000981065.1,GCF_001030325.1,GCF_001191195.1,GCF_001262785.1,GCF_001262795.1,GCF_001265735.1,GCF_001268445.1,GCF_001283525.1,GCF_001283545.1,GCF_001284065.1,GCF_001284225.1,GCF_001286185.1,GCF_001286265.1,GCF_001286305.1,GCF_001286365.1,GCF_001309685.1,GCF_001419845.1,GCF_001420075.1,GCF_001513635.1,GCF_001521275.1,GCF_001550005.1,GCF_001561275.1,GCF_001561515.1,GCF_001561595.1,GCF_001561655.1,GCF_001561765.1,GCF_001561815.1
2_0006	2	100	1934	61848	ml	100	GCF_000014845.1,GCF_000019645.1,GCF_000167915.2,GCF_000194645.1,GCF_000225045.1,GCF_000250335.1,GCF_000250375.1,GCF_000258635.1,GCF_000259425.1,GCF_000264095.1,GCF_000267285.2,GCF_000326245.1,GCF_000326745.1,GCF_000350045.2,GCF_000350685.1,GCF_000350885.1,GCF_000351065.1,GCF_000351685.1,GCF_000354875.1,GCF_000354895.2,GCF_000356665.2,GCF_000357145.2,GCF_000357685.2,GCF_000364305.1,GCF_000398885.1,GCF_000407825.1,GCF_000407865.1,GCF_000408705.1,GCF_000447005.2,GCF_000456225.1,GCF_000457145.1,GCF_000457895.1,GCF_000458075.1,GCF_000458195.1,GCF_000459455.1,GCF_000460235.1,GCF_000488135.1,GCF_000511445.1,GCF_000511465.1,GCF_000511485.1,GCF_000511505.1,GCF_000520035.1,GCF_000617345.1,GCF_000618405.2,GCF_000627255.1,GCF_000671295.1,GCF_000700345.1,GCF_000700465.1,GCF_000700665.1,GCF_000713905.1,GCF_000714065.1,GCF_000714265.1,GCF_000714335.1,GCF_000753275.1,GCF_000765435.1,GCF_000777285.1,GCF_000777625.1,GCF_000778545.1,GCF_000778725.1,GCF_000778785.1,GCF_000779335.1,GCF_000780835.1,GCF_000781195.1,GCF_000782555.1,GCF_000782595.1,GCF_000797605.1,GCF_000798595.1,GCF_000819005.1,GCF_000937095.2,GCF_000948785.1,GCF_000965565.1,GCF_000965655.1,GCF_001012075.1,GCF_001057065.1,GCF_001057225.1,GCF_001058935.1,GCF_001059155.1,GCF_001182815.1,GCF_001191125.1,GCF_001191185.1,GCF_001191525.1,GCF_001265755.1,GCF_001265795.1,GCF_001265875.1,GCF_001265885.1,GCF_001266015.1,GCF_001266095.1,GCF_001266405.1,GCF_001268205.1,GCF_001268605.1,GCF_001284085.1,GCF_001306605.1,GCF_001306685.1,GCF_001441345.1,GCF_001484355.1,GCF_001519355.1,GCF_001520315.1,GCF_001561175.1,GCF_001561435.1,GCF_001561505.1
2_0007	2	100	2234	123564	ml	100	GCF_000164575.1,GCF_000166555.1,GCF_000215185.1,GCF_000219515.2,GCF_000225025.1,GCF_000234255.2,GCF_000250075.1,GCF_000250135.1,GCF_000250355.1,GCF_000250475.1,GCF_000264195.1,GCF_000307205.1,GCF_000326265.1,GCF_000326885.1,GCF_000332755.1,GCF_000351085.1,GCF_000351445.1,GCF_000351545.1,GCF_000351965.1,GCF_000352065.1,GCF_000352465.1,GCF_000408065.1,GCF_000408205.1,GCF_000408545.1,GCF_000408785.1,GCF_000446385.2,GCF_000456565.1,GCF_000456625.1,GCF_000457185.1,GCF_000457535.1,GCF_000457615.1,GCF_000457775.1,GCF_000458255.1,GCF_000458295.1,GCF_000459095.1,GCF_000459155.1,GCF_000459315.1,GCF_000460855.1,GCF_000485675.1,GCF_000488295.1,GCF_000488635.1,GCF_000488655.1,GCF_000488795.1,GCF_000496995.1,GCF_000498235.1,GCF_000503535.1,GCF_000507645.1,GCF_000522365.1,GCF_000522385.1,GCF_000617225.1,GCF_000619065.2,GCF_000622285.1,GCF_000692555.1,GCF_000692675.1,GCF_000692695.1,GCF_000703265.1,GCF_000704225.1,GCF_000749565.1,GCF_000777975.1,GCF_000778015.1,GCF_000779515.1,GCF_000780035.1,GCF_000780475.1,GCF_000781435.1,GCF_000781855.1,GCF_000781875.1,GCF_000781895.1,GCF_000782635.1,GCF_000782655.1,GCF_000797995.1,GCF_000798215.1,GCF_000806275.1,GCF_000818965.1,GCF_001012615.1,GCF_001021635.2,GCF_001182805.1,GCF_001186315.1,GCF_001264215.1,GCF_001266255.1,GCF_001266305.1,GCF_001268945.1,GCF_001269185.1,GCF_001280325.1,GCF_001283765.1,GCF_001284145.1,GCF_001285405.1,GCF_001285425.1,GCF_001285985.1,GCF_001309555.1,GCF_001420955.1,GCF_001484305.1,GCF_001513615.1,GCF_001520695.2,GCF_001542545.1,GCF_001561045.1,GCF_001561135.1,GCF_001561375.1,GCF_001561445.1,GCF_001566615.1,GCF_001566635.1
2_0008	2	100	1499	97120	ml	99	GCF_000017745.1,GCF_000017985.1,GCF_000164315.1,GCF_000164455.1,GCF_000164495.1,GCF_000172035.1,GCF_000190855.1,GCF_000194645.1,GCF_000242035.1,GCF_000249335.1,GCF_000267045.1,GCF_000267265.2,GCF_000303475.2,GCF_000303535.2,GCF_000303815.2,GCF_000308975.1,GCF_000316545.2,GCF_000351965.1,GCF_000355235.2,GCF_000356345.2,GCF_000358595.2,GCF_000358635.2,GCF_000387825.2,GCF_000407985.1,GCF_000408005.1,GCF_000447065.2,GCF_000456385.1,GCF_000456985.1,GCF_000458845.1,GCF_000459155.1,GCF_000459235.1,GCF_000459335.1,GCF_000462105.2,GCF_000471485.1,GCF_000492235.1,GCF_000494935.1,GCF_000506465.2,GCF_000511565.1,GCF_000618005.3,GCF_000627135.1,GCF_000647475.1,GCF_000700105.1,GCF_000700185.1,GCF_000700205.1,GCF_000711525.1,GCF_000711555.1,GCF_000713025.1,GCF_000713035.1,GCF_000713045.1,GCF_000713185.1,GCF_000713425.1,GCF_000713775.1,GCF_000714105.1,GCF_000714145.1,GCF_000714225.1,GCF_000714345.1,GCF_000714375.1,GCF_000714895.1,GCF_000731355.1,GCF_000734955.1,GCF_000776065.1,GCF_000776745.1,GCF_000777535.1,GCF_000779095.1,GCF_000779215.1,GCF_000779275.1,GCF_000779295.1,GCF_000779365.1,GCF_000781275.1,GCF_000782155.1,GCF_000797735.1,GCF_000797815.1,GCF_000798335.1,GCF_000819205.1,GCF_000982035.1,GCF_001030305.1,GCF_001265625.1,GCF_001265995.1,GCF_001268805.1,GCF_001283625.1,GCF_001283665.1,GCF_001284005.1,GCF_001284385.1,GCF_001284865.1,GCF_001285045.1,GCF_001285345.1,GCF_001286225.1,GCF_001419895.1,GCF_001420055.1,GCF_001455405.1,GCF_001471815.2,GCF_001484085.1,GCF_001484235.1,GCF_001519635.1,GCF_001521095.1,GCF_001521115.1,GCF_001521195.1,GCF_001521215.1,GCF_001521285.1
2_0009	2	100	1336	60812	ml	100	GCF_000009565.1,GCF_000022665.1,GCF_000023665.1,GCF_000166535.2,GCF_000166615.1,GCF_000190815.1,GCF_000219515.2,GCF_000258225.1,GCF_000304115.2,GCF_000350785.1,GCF_000351265.1,GCF_000352025.1,GCF_000352165.1,GCF_000352225.1,GCF_000352245.1,GCF_000352285.1,GCF_000352805.1,GCF_000353005.1,GCF_000354915.1,GCF_000354975.1,GCF_000355075.2,GCF_000355375.2,GCF_000356125.1,GCF_000356625.2,GCF_000356665.2,GCF_000357025.2,GCF_000357145.2,GCF_000357605.2,GCF_000357785.2,GCF_000358205.2,GCF_000358315.1,GCF_000358395.2,GCF_000358415.2,GCF_000400895.2,GCF_000407845.1,GCF_000407985.1,GCF_000408005.1,GCF_000408085.1,GCF_000408405.1,GCF_000408425.1,GCF_000446305.2,GCF_000447105.2,GCF_000456585.1,GCF_000461235.1,GCF_000462445.2,GCF_000488495.1,GCF_000503515.1,GCF_000507685.1,GCF_000690965.1,GCF_000700265.1,GCF_000700645.1,GCF_000703585.1,GCF_000703605.1,GCF_000713175.1,GCF_000713255.1,GCF_000714055.1,GCF_000714385.1,GCF_000752695.1,GCF_000777065.1,GCF_000781965.1,GCF_000781995.1,GCF_000798095.1,GCF_000798175.1,GCF_000798295.1,GCF_000817375.1,GCF_000830035.1,GCF_000833145.1,GCF_000947375.1,GCF_000948625.1,GCF_000948835.1,GCF_000971615.1,GCF_001039415.1,GCF_001057385.1,GCF_001077875.1,GCF_001191045.1,GCF_001191295.1,GCF_001265155.1,GCF_001265265.1,GCF_001268605.1,GCF_001277535.1,GCF_001277655.1,GCF_001277775.1,GCF_001283465.1,GCF_001283765.1,GCF_001283845.1,GCF_001284105.1,GCF_001284285.1,GCF_001284385.1,GCF_001284905.2,GCF_001285045.1,GCF_001285205.1,GCF_001285425.1,GCF_001285605.1,GCF_001285925.1,GCF_001306585.1,GCF_001521025.1,GCF_001542545.1,GCF_001559615.2,GCF_001559635.1,GCF_001561705.1
2_0010	2	100	1148	58963	ml	99	GCF_000026305.1,GCF_000175735.1,GCF_000190855.1,GCF_000250315.1,GCF_000267205.2,GCF_000267345.2,GCF_000267465.2,GCF_000267765.2,GCF_000267925.2,GCF_000303315.2,GCF_000303335.2,GCF_000303355.2,GCF_000303375.2,GCF_000303415.2,GCF_000303495.2,GCF_000303575.2,GCF_000303875.2,GCF_000304255.1,GCF_000305395.2,GCF_000305415.2,GCF_000316705.2,GCF_000316725.2,GCF_000335335.2,GCF_000340235.1,GCF_000340455.2,GCF_000350985.1,GCF_000357105.1,GCF_000358655.2,GCF_000398885.1,GCF_000408785.1,GCF_000446175.2,GCF_000446365.2,GCF_000446585.2,GCF_000456885.1,GCF_000457655.1,GCF_000458875.1,GCF_000461215.1,GCF_000462385.2,GCF_000471505.1,GCF_000488735.1,GCF_000503335.1,GCF_000503355.1,GCF_000503495.1,GCF_000503595.1,GCF_000529975.1,GCF_000599725.2,GCF_000614085.2,GCF_000614305.2,GCF_000617165.2,GCF_000617445.2,GCF_000617725.2,GCF_000618105.2,GCF_000618625.1,GCF_000618985.2,GCF_000619165.1,GCF_000619245.1,GCF_000703965.1,GCF_000704125.1,GCF_000704285.1,GCF_000704345.1,GCF_000770255.1,GCF_000776395.1,GCF_000780895.1,GCF_000781735.1,GCF_000781775.1,GCF_000798195.1,GCF_000798235.1,GCF_000798575.1,GCF_000952305.1,GCF_001021595.1,GCF_001030595.1,GCF_001039155.2,GCF_001039225.2,GCF_001058895.1,GCF_001244915.1,GCF_001265925.1,GCF_001266175.1,GCF_001268385.1,GCF_001268705.1,GCF_001269045.1,GCF_001281985.1,GCF_001283365.1,GCF_001283865.2,GCF_001284665.1,GCF_001284685.1,GCF_001284885.1,GCF_001284905.2,GCF_001285865.1,GCF_001286245.1,GCF_001286265.1,GCF_001420055.1,GCF_001440355.1,GCF_001440565.1,GCF_001440575.1,GCF_001440735.1,GCF_001440755.1,GCF_001445675.1,GCF_001463455.1,GCF_001561685.1
2_0011	2	100	2480	74764	ml	100	GCF_000017985.1,GCF_000147755.1,GCF_000164235.1,GCF_000166535.2,GCF_000176555.2,GCF_000176675.2,GCF_000179795.1,GCF_000188855.1,GCF_000190955.1,GCF_000193995.1,GCF_000194475.2,GCF_000211395.1,GCF_000227625.1,GCF_000247665.3,GCF_000250575.1,GCF_000284495.1,GCF_000304135.2,GCF_000326305.1,GCF_000326445.1,GCF_000326585.1,GCF_000326625.1,GCF_000350685.1,GCF_000350745.1,GCF_000351425.1,GCF_000351465.1,GCF_000351665.1,GCF_000351805.1,GCF_000351905.1,GCF_000352625.1,GCF_000352905.1,GCF_000353065.1,GCF_000354835.2,GCF_000356125.1,GCF_000358205.2,GCF_000358225.2,GCF_000358245.2,GCF_000358315.1,GCF_000358735.1,GCF_000407965.1,GCF_000408505.1,GCF_000446135.2,GCF_000456345.1,GCF_000456805.1,GCF_000457875.1,GCF_000458455.1,GCF_000458805.1,GCF_000460555.1,GCF_000461335.1,GCF_000474825.1,GCF_000488035.1,GCF_000506485.2,GCF_000506585.2,GCF_000513375.1,GCF_000522165.1,GCF_000522185.2,GCF_000522205.1,GCF_000522225.1,GCF_000522245.1,GCF_000522265.1,GCF_000522285.1,GCF_000522305.1,GCF_000522405.1,GCF_000586515.1,GCF_000633675.2,GCF_000692515.1,GCF_000700625.1,GCF_000704625.1,GCF_000731455.1,GCF_000762385.1,GCF_000776355.1,GCF_000779025.1,GCF_000779125.1,GCF_000780035.1,GCF_000782035.1,GCF_000784925.1,GCF_000785795.1,GCF_000797755.1,GCF_000797975.1,GCF_000806195.1,GCF_000813165.1,GCF_000814525.1,GCF_000816865.1,GCF_000819265.1,GCF_000941195.1,GCF_000941535.1,GCF_001051135.1,GCF_001053245.1,GCF_001056845.1,GCF_001265575.1,GCF_001265655.1,GCF_001277535.1,GCF_001280405.1,GCF_001283865.2,GCF_001284165.2,GCF_001284985.1,GCF_001285065.1,GCF_001484295.1,GCF_001519525.1,GCF_001520955.1,GCF_001521285.1
2_0012	2	100	913	31672	ml	100	GCF_000171915.1,GCF_000171935.1,GCF_000175735.1,GCF_000175755.1,GCF_000178315.1,GCF_000178695.1,GCF_000178755.1,GCF_000234605.1,GCF_000267245.2,GCF_000267445.2,GCF_000267885.2,GCF_000303455.2,GCF_000303515.2,GCF_000303695.2,GCF_000303815.2,GCF_000305455.2,GCF_000316545.2,GCF_000335175.2,GCF_000335275.2,GCF_000335335.2,GCF_000335355.2,GCF_000354915.1,GCF_000355535.1,GCF_000356025.2,GCF_000356445.2,GCF_000357165.1,GCF_000357185.2,GCF_000357325.1,GCF_000357365.2,GCF_000357625.2,GCF_000358675.2,GCF_000397545.1,GCF_000446485.2,GCF_000446985.2,GCF_000461935.2,GCF_000462065.2,GCF_000462225.2,GCF_000462345.2,GCF_000462605.2,GCF_000462625.2,GCF_000471105.1,GCF_000471125.1,GCF_000471245.1,GCF_000471365.1,GCF_000471405.1,GCF_000471525.1,GCF_000477495.2,GCF_000495075.1,GCF_000498275.1,GCF_000614085.2,GCF_000614305.2,GCF_000614345.2,GCF_000614405.2,GCF_000614685.2,GCF_000616365.1,GCF_000617445.2,GCF_000617725.2,GCF_000617965.1,GCF_000618065.2,GCF_000618105.2,GCF_000618445.1,GCF_000618945.2,GCF_000618985.2,GCF_000619445.1,GCF_000619665.1,GCF_000619685.2,GCF_000692635.1,GCF_000713015.1,GCF_000713095.1,GCF_000713895.1,GCF_000752595.1,GCF_000753515.1,GCF_000776155.1,GCF_000781755.1,GCF_000797975.1,GCF_000812705.1,GCF_000812715.1,GCF_000936635.1,GCF_000940255.1,GCF_000941535.1,GCF_000953765.1,GCF_001030675.1,GCF_001054145.1,GCF_001058555.1,GCF_001058915.1,GCF_001076105.1,GCF_001265185.1,GCF_001269145.1,GCF_001281885.1,GCF_001281915.1,GCF_001281985.1,GCF_001281995.1,GCF_001282025.1,GCF_001284885.1,GCF_001284905.2,GCF_001286105.1,GCF_001297985.1,GCF_001309885.1,GCF_001520395.1,GCF_001561575.1
2_0013	2	100	263	39460	ml	100	GCF_000164475.1,GCF_000178735.1,GCF_000249535.1,GCF_000250115.1,GCF_000250535.1,GCF_000250575.1,GCF_000304255.1,GCF_000326465.1,GCF_000335035.2,GCF_000335155.2,GCF_000340235.1,GCF_000350985.1,GCF_000355295.1,GCF_000356065.2,GCF_000356685.2,GCF_000356745.2,GCF_000356865.2,GCF_000356905.1,GCF_000357505.2,GCF_000358145.2,GCF_000457635.1,GCF_000458175.1,GCF_000461975.2,GCF_000462125.2,GCF_000462645.2,GCF_000462905.2,GCF_000466625.1,GCF_000471065.1,GCF_000471205.1,GCF_000471225.1,GCF_000471265.1,GCF_000471285.1,GCF_000471325.1,GCF_000471385.1,GCF_000471425.1,GCF_000471445.1,GCF_000471545.1,GCF_000471565.1,GCF_000471585.1,GCF_000471605.1,GCF_000488595.1,GCF_000488735.1,GCF_000495035.1,GCF_000503455.1,GCF_000503495.1,GCF_000503675.1,GCF_000511425.1,GCF_000617305.2,GCF_000617405.2,GCF_000618685.1,GCF_000752895.1,GCF_000753155.1,GCF_000753315.1,GCF_000768505.1,GCF_000779775.1,GCF_000779935.1,GCF_000781675.1,GCF_000782075.1,GCF_000782115.1,GCF_000797695.1,GCF_000797775.1,GCF_000798195.1,GCF_000819065.1,GCF_001030325.1,GCF_001030505.1,GCF_001030515.1,GCF_001030595.1,GCF_001039145.2,GCF_001039155.2,GCF_001039225.2,GCF_001052365.1,GCF_001057975.1,GCF_001058895.1,GCF_001244915.1,GCF_001263035.1,GCF_001266385.1,GCF_001268385.1,GCF_001269005.1,GCF_001269045.1,GCF_001277435.1,GCF_001283365.1,GCF_001284165.2,GCF_001284385.1,GCF_001285545.1,GCF_001285865.1,GCF_001286145.1,GCF_001286445.1,GCF_001309595.1,GCF_001420125.1,GCF_001440355.1,GCF_001440645.1,GCF_001440655.1,GCF_001440735.1,GCF_001440755.1,GCF_001440805.1,GCF_001455035.2,GCF_001561285.1,GCF_001561635.1,GCF_001561835.1,GCF_001562765.1
2_0014	2	100	1765	66811	ml	100	GCF_000017765.1,GCF_000158395.1,GCF_000164615.1,GCF_000176615.2,GCF_000179075.1,GCF_000179115.1,GCF_000179135.1,GCF_000190855.1,GCF_000194295.2,GCF_000249075.1,GCF_000249135.1,GCF_000249215.1,GCF_000249695.1,GCF_000249735.1,GCF_000249755.1,GCF_000249775.1,GCF_000249895.1,GCF_000249955.1,GCF_000249975.1,GCF_000250075.1,GCF_000250475.1,GCF_000258785.1,GCF_000326725.1,GCF_000350985.1,GCF_000351325.1,GCF_000352145.1,GCF_000352205.1,GCF_000352525.1,GCF_000353085.1,GCF_000355115.2,GCF_000356045.2,GCF_000356445.2,GCF_000357105.1,GCF_000357125.1,GCF_000357465.2,GCF_000364305.1,GCF_000387785.2,GCF_000408465.1,GCF_000408625.1,GCF_000442065.2,GCF_000442085.2,GCF_000446265.2,GCF_000446905.2,GCF_000456105.1,GCF_000456525.1,GCF_000456825.1,GCF_000457005.1,GCF_000458195.1,GCF_000458375.1,GCF_000458495.1,GCF_000458575.1,GCF_000458935.1,GCF_000459055.1,GCF_000459935.1,GCF_000460055.1,GCF_000461075.1,GCF_000461095.1,GCF_000461175.1,GCF_000461515.1,GCF_000461555.1,GCF_000461575.1,GCF_000461715.1,GCF_000488155.1,GCF_000503275.1,GCF_000503635.1,GCF_000627255.1,GCF_000647455.1,GCF_000687105.1,GCF_000692395.1,GCF_000692895.1,GCF_000711415.1,GCF_000711475.1,GCF_000713195.1,GCF_000713345.1,GCF_000752815.1,GCF_000777535.1,GCF_000778565.1,GCF_000780535.1,GCF_000780555.1,GCF_001021615.1,GCF_001030485.1,GCF_001030505.1,GCF_001030555.1,GCF_001262785.1,GCF_001268665.1,GCF_001268925.1,GCF_001277395.1,GCF_001277435.1,GCF_001277475.1,GCF_001277515.1,GCF_001283145.1,GCF_001283565.1,GCF_001283585.1,GCF_001284205.1,GCF_001284805.1,GCF_001285225.1,GCF_001285525.1,GCF_001286585.1,GCF_001402805.1,GCF_001419945.1
