cohort_order	rung_n	assembly_id	exact_assembly_accession_version	input_line_number	input_occurrence_id	resolution_status	assembly_status	selection_stratum	stage_b_order	random_key	inclusion_probability	inference_weight	engineering_control_membership	collection_row_sha256	row_sha256
297	1000	asm-v1-638647d33a5d68cccf489f18	GCF_001571915.1	3788	occ-v1-7b2eebfdb9a0389686119f2d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02fc2ee9643ce5d018de2a3c659f7592225df3f54b899cb2a8d9409281a6874c	990/25353	25353/990	.	d2b85761328a0b5894b9743ddaa43246dc46393b45a08111c72890b654324f58	74e1aef38790200cf7bdabe4b8632e2fb17f5b7fea4501cdc0c0d29e6ca669ca
298	1000	asm-v1-a45a9f73ddb47af7a637bfff	GCF_002165115.2	5468	occ-v1-af679be6a5bb192e30aad2fa	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02fc8f2334720ed079d07e1e3ea8b8df099860604c11cb941044b70fabab5d01	990/25353	25353/990	.	3e30f236a15ac9bf801e39e1046d8d13136a5aadad22cf77205fe2f6df78bd07	0905056139d9964794164f64b9e5537e1c3240c85d7f5018d70b1af1ffc1a753
299	1000	asm-v1-7103693dc2ca5e5799eaab6e	GCF_016905495.1	20514	occ-v1-590b33bc7a049532ab8d94d7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03007ec95cebd5cfbc5839ce2249b3b9c84f9f3fde0a0f76f50aa56adc9a92a4	990/25353	25353/990	.	490807d694fa1c893b53689f796114e9af719b5aa92663f41c9701f3512ed710	43184d48c2359c0fd635a6eb67d5635ea6ac75d58b02eb9f7a84e4fe8c172719
300	1000	asm-v1-161adb1e63556b42ce19503e	GCF_002194715.1	5701	occ-v1-92a4101c58bf657ba72faed1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0302a7ba18d2db60847d1fe1c4cf41c561ddbd96643374b6fce589fa7701ce1e	990/25353	25353/990	.	1bdea114ad3a830661be4f8cc94c7dd548aa379e0eabad10beef3ab4a2ff9e60	bf49239b70414ae58326bd72489eff1baca97cd6b70153fb70f5daf2eee1e6de
301	1000	asm-v1-6934978087480b93c176ca79	GCF_002002235.1	4984	occ-v1-9e5b9511f85f9845cb6514bd	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0304ed054f192228727f5d7e89827a5b07834363f61683fb5edbb246d7fe8d41	990/25353	25353/990	.	621437f5c5b6796565afd276b6703bd1e622022c55f75d750ddcb982184b11d8	0e855a85695c016adff6bec4ac5f49b3585db575c66c1166e1df3a470e990358
302	1000	asm-v1-ab8c8fbeeba7f504a11347d9	GCF_001402805.1	3424	occ-v1-e75948483bd7636c02097be4	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03054590f5432961058284d5d940ed82d70a45fe4e9b33642e2b1a62979e6551	990/25353	25353/990	.	ca1abdad2897704907fb68dbaca639f1aa6fbd7d758e5aac4ee41374e813cf8e	3c439012a52f1f3e4e8d4d935838872f9ef280cfb067845753326057ba3d432a
303	1000	asm-v1-cee358232e223e147a344f01	GCF_000703265.1	1967	occ-v1-e12597cb721215757a6819c4	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0306e18dbe83c43daab4b0a0134f096c235dec7c4037f2e1a1150363ad50c864	990/25353	25353/990	.	3de2a09b45167768ecd11334f02abeae518982ea828d3748e7e46f456616ef7e	2a281b1c769a7facce93c3e3aa67603f96d83dfd246d482f37eeb5d21783ac63
304	1000	asm-v1-29d13d661dec836662c356df	GCF_009910465.1	16938	occ-v1-78899363c65a1e51640dcb8e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	030a8f69c3e67955374a913cebd3cfe9ed9c749928ac020cd67d017e2fc60f13	990/25353	25353/990	.	a0ae51bb648c1c1fc34209b008c7e962281511ed15fa84a461c7c23fd9ad57fa	07e22d03b7014218a5f10575e4e4cb9b138f143ad85fe106c43c75066b7ddc70
305	1000	asm-v1-7c0a7387943917c1a90842f3	GCF_004661495.1	13025	occ-v1-3f3afac9d78bc28ec6a3b4e7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	030bf17122f5dc82bd73cc4412a21b44a38c656c963874ddea5e602ec23591c0	990/25353	25353/990	.	c1f828aad9b45bd611e82ef78e82253f5af2de6f512726e5cf22a13226f81c10	263bf0d64d5627fa57abbe3bfb04c9a3ad901e94db287d69859ebc1b3b7f2d5f
306	1000	asm-v1-7f98386806518753240242da	GCF_002233475.1	6289	occ-v1-3609b5f89b3d4974a8315656	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	030c1b7bc5caa144fefef1655219985cb3375bcf16cfe1661f6eea588c92e833	990/25353	25353/990	.	20413ded7ef76a2c66fd25c5e92361bad5e00a145ade4f73ee0bf6062084686d	01ced1fa9d296eea3a1612d94277786c7b0ab5e71ee5e656e4ba40560f43ff4d
307	1000	asm-v1-90b202368fd6c0d1e2441417	GCF_021342755.1	23847	occ-v1-138bee1d697cb12f841345da	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	030c31d54d4f7300cc039b003ed5834317f4a6f37ec007e17a0f7b65e0327081	990/25353	25353/990	.	a64e1747ebda019f2d20678d146687d58207f63bc96e3551a153793b04199831	69e3e4752ae850fea6dd906be2a0f32aea33cde13ca8c7908a218a65cff80358
308	1000	asm-v1-149dc7a235438ec794b3434c	GCF_003301875.1	10559	occ-v1-e69b024154b7f98e8405b47b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0311372ff7d45c05898402b9c6f23fec05fe5d42ee93182d222740009d5c8338	990/25353	25353/990	.	78614a15cc6110e844fef87275dca2e147cc733bb5f744285fcbd708374cf441	80441149f56827f2a58d1a511c9545d2b0fdc9a5cebd63eb7ff31217ec2363aa
309	1000	asm-v1-35d8b5c370bbb919ae83bb8a	GCF_003318595.1	10891	occ-v1-05d79e6c8de5aea16cd15e10	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0311e07b24262d063a5932fb105794af64a2944f29e1f0b1d7519a23159c941c	990/25353	25353/990	.	661ab2d329d149668dc7b8282ab0ad183a1c8a64a69d2bae83771f9b44fe94f7	cc1ae46d9be362604c877403881bc8092be6c740746dbe61d154d9868d136fa9
310	1000	asm-v1-4a57ed85227bc796bf48c302	GCF_008388475.1	15781	occ-v1-9627243a32654b477ebcf149	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0314d4696384e876fb77f633d9b41c6324ea728a65a516273a570ff676c77672	990/25353	25353/990	.	b59741b2d94000e9be74e4a7bba3f8ccd647b83a69386a06776d24ed3879cd81	beab85ce8f0a3c6cea1896c9d121ceb8d45ff6a5586470e398b3024a75ec8dd9
311	1000	asm-v1-eca9eee0b48c78b133e952e4	GCF_003302895.1	10609	occ-v1-0b9847c1ffe6620896e70fb1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	031720ccf019e7563ef6a9b1d7b27407999c22e36529b41df8abea28c29734ea	990/25353	25353/990	.	a156ca60d300e44ae28e22d2c1cf2c5c7d033d12e2a0806a9f2aadb500a7b96f	8a3236cc9abb62b7ba6ae170cff981c398dbe0ea60cefa5450cd4ec8b33cbf49
312	1000	asm-v1-6ab9265ec1bebca054946981	GCF_001942085.1	4907	occ-v1-90e72c17444ad9ab7d93e219	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0318e584ddd609741482e2c1d5c81b0498e09a9854090e4d3d9a213f2e21cefc	990/25353	25353/990	.	36e3fe9817b0455c118cbc4b62e60c6860654109b93d04b0d20dc91736ea8c30	154bd54284796c2c145bfe37b920db739f38e9d664171b105f76b472c54ce9ae
313	1000	asm-v1-5ee4d28b46a20e414235fb9e	GCF_014862275.1	18968	occ-v1-389803fbe0df3f1184121831	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0319399d904795b9e4dcf4d1191655817f5394a52240d939fa1bd1d0d2d26c15	990/25353	25353/990	.	00aeaf66a695ddf8a9d4de12a6aaf510b904ae6cf04515c1939215aa85cef2d4	08b429bca68e6aa9f631404afecc291168c243fd7e8ec86af70c0be23e22314e
314	1000	asm-v1-0f2b1f62b29c5ba8049ac46f	GCF_017594325.1	20931	occ-v1-50b7b85063ac4e0548f77c64	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	031feb046352d6d1a51c7b6accde2d916e21cdb8412113a530a6ae93ee45b8cb	990/25353	25353/990	.	a18397ab25b011b1f7b1c6402b2c70fcb4540d15c9592467df78a9ffe2077b97	88f82c268946528f89c0f551e5cf3895a863c7bc1496b0a3b921df690c6732d7
315	1000	asm-v1-ce8c548dd5b3541ee02e5e4a	GCF_014117345.2	18490	occ-v1-e6a0f656fa75ae12a344230a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	032228b2aceb018e4c0a1fc27a30f7631cdf919d5c503a2f35ae2e7edf71d246	990/25353	25353/990	.	cea0d6f3a46d619f17976842c3c5745820ffb87ed8d4a9d989bd675183efc338	0a51e929183f7736a421c39d0e9a2d040a6b7bd4dc3218d224c06a516dd735d6
316	1000	asm-v1-1742798f78b5945129c1a5a8	GCF_003328095.1	11010	occ-v1-be1794e454e3582aba5494b0	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03271a03bb5dce3964288f409e2f0e0ebcc336b1ac8a071d805313eb7b511d32	990/25353	25353/990	.	5bb3b289aee0ed966b2f9a36b9005a17880ad36faa68e747d3518c46295a85dd	71feaf2834882308c573501570b588d2b5ad8438df61ff1a91c66e997afcb861
317	1000	asm-v1-0c9901123d4adabb8a8ead06	GCF_017165455.1	20784	occ-v1-e04aa6866d21c0072ed4cb44	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	032b1177709f50d1cf681079179b608ff41f9121680f7bb533fac962e70b52bf	990/25353	25353/990	.	5018a4259400edc96666488447e7ba50789b48d0b40ed4e3666371cb471355f2	44d6f662997774413f88794a874c4bf416679016121c35eace7f2aeec25af418
318	1000	asm-v1-b709ccd27fbe6f0951eea1e3	GCF_900499255.1	24966	occ-v1-be9924dd32d836065699f661	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0334590cb6cfe22445703468989a46a7d00ef61205c83ce2df875d93cf03f01d	990/25353	25353/990	.	e4ddece9ac72e8598f72c319c599703f47b94da6f8f53d97501ae8ceb04ea385	3f078cb70307235c57135a04572e50eb14aa7683bda30df65cc9fbd1c6503c12
319	1000	asm-v1-debe4843d6c69c07134dcd78	GCF_003469495.1	11557	occ-v1-9d9f59ccce9da6033053d4de	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0335b259b3bd6279f2b4deac4e01508b5744d0682430b10685ebb5eae8db6654	990/25353	25353/990	.	efbb9157b7f0bd2c5eb7d0a58d553cde03c5c10b4abfe95085b549806ce5fff3	45287b8b124d9e5715b031936340d9ea47eeb23342c6d9f2be03ce000607b680
320	1000	asm-v1-5f5a37cb9f23de875fd864bb	GCF_017595435.1	20960	occ-v1-d5e03c75eaf247ce6c0d2f7f	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	033637834968ffc596e62d43479ea43a9724e4b49e3f4b42211ce39a16823072	990/25353	25353/990	.	5fd75272ba087e67fa1b0f0bf7141eb83b45dcdef1143fe03279f7571886a9fd	bb33c55f01a2d2491639cb7bfa6430853710d235f18b4cf2f578437abf1e4ef7
321	1000	asm-v1-a1aca1b02b3c8aca5e2e48d9	GCF_001911755.1	4850	occ-v1-759ac861ea1719794cdb42e6	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0337ae6a58374c13b820088f158c524db88717ec2b69a44e78995ea6aacc0b65	990/25353	25353/990	.	11b5664454c323e0d3b51eebe328d7c1134df6adb1bca04a07bd2abdea561a76	8e4fea1b2f7fb1ee28769c4b4d91aa9b8f03d1364dbc2a2ef56f351c9bd6db83
322	1000	asm-v1-56589925f46a0fbaa7ec9742	GCF_009600715.1	16149	occ-v1-6bce8984f179df0bbb50cff3	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0338457047ef23c55911100624f59b23eb0d57b27b654932fa008de773f9f53e	990/25353	25353/990	.	0adcde6d4c9f3b86c84907599debce95407624ae9dd93e6dd53a5fc87555dfd1	0376239712775c0c9f6efc73c088e69fa07793307b4783da03d6c8cdd41af944
323	1000	asm-v1-2a338c67bfcd7d1fb9b97c81	GCF_002228035.1	6033	occ-v1-cf53b4036e15897b7855d367	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	033f803d25ae4a61decf425767bf5183b12916d9f52acfa7b26b0fd87e1a0449	990/25353	25353/990	.	b2f1f1cd1744443425c77e85bc0f3b12dbd8d73fa84e4fddb6e67ad08faf0b30	efe5ba3d218b59df71558e797e24ab91f9923b447b96d275644c673af4b11c55
324	1000	asm-v1-48516cf757f867f9c612801a	GCF_009899125.1	16863	occ-v1-67b615dbdc7cd0ea3940ed17	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	034dbad5eb7471f11b226324d92ab5fd33fb12a7f7240b8fc2b6e907ab7d63cb	990/25353	25353/990	.	94beab6d4be087002cc79f49833f66b675b35be35bb7a5910bf5f537b5946b3c	fa57aa0165ea3c8deb3ce20e4de7ff160abfb8a0549f527dfb1238561eba1c15
325	1000	asm-v1-218763b60aac8f808a938aa0	GCF_002469155.1	7273	occ-v1-7e5956bba45a5e88179fbe99	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	034e8532f8c661218bcfb1eaf27cc2c83851cb17678aa70bda2a738134a0061b	990/25353	25353/990	.	6652dc3833406b0eaccfb0c25cd15302c755642788445aa516b3eec4a50c4f91	4f43f0e3f7713df912941d60eb70591207dbaec2f197d6b6d7b6d6e693477c22
326	1000	asm-v1-2b28613b62139cb4aac040d2	GCF_006352105.1	15373	occ-v1-493fb01d180023c6f5d94b5c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03500a02ac8119b9508d38dface8f6e4130449816d05f65e1b601e282d6c30c1	990/25353	25353/990	.	4fe992108032b6b2725a3175ab5cba024af22e97ecce439c4753b5d20b5a0e75	e02eaad36b328a0f832dfa8c0d0d3715678cf4f91e673efd75a322e14f6ec5ab
327	1000	asm-v1-41706c0fafaa3caf67fa34de	GCF_009820835.1	16691	occ-v1-50c65765bcf5916f5e411b68	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	035050fd803663176c74e18c3df4dddde76cd9bc8c84b2baedcf9db5bd17bd4a	990/25353	25353/990	.	1db6d0c72762e4feae5355a7d0827a5315cdb3fe93a30d84b21f31eac64c6273	05a91558d0314777f42822be501219cc415fa31fb9c95f3a5b062efd142f87fd
328	1000	asm-v1-6ace243349e2a6002cc04c0c	GCF_001506145.1	3551	occ-v1-308e2b8e6489ea7568c45486	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0353d74af58b88fd85d222571475124fd08dda5aa63cc35ced096f6d7d9d388c	990/25353	25353/990	.	35eaf55d44c3c120003e4f3e68c923f8c3a7f53f7cbc5e522285897865c00e44	9e0b7c9c6ca5cab6d966d44a707f6d2dfe1fd5ad6b88b179c87c9c3999040924
329	1000	asm-v1-23cdc1691b517333b3cb2592	GCF_002546515.1	8512	occ-v1-1777875a404d2672fbb8ebde	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0354112f5725e07ca787844ae257b79693021cd48126e73df5eddbc31f5c7d6a	990/25353	25353/990	.	f78f1941f82221ad18761072e191b63e1da754b11747b4e1e2b09891a93a6804	afca8717f8c50e70442ffac3414deefa083d1fed59e0a429d00768eeac208c99
330	1000	asm-v1-307fa61f9afcf4c060a787f6	GCF_000350765.1	567	occ-v1-bb20289aec6420ba3bc1402c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0356b96268e7379d13e494062a83e67c0722a67baf3b1b474db31c37827e62f9	990/25353	25353/990	.	50387d9656fd10a5e6cb6f32dfdc8261745cfe36cc96e1d8f92d46fdec87dbee	b51220ce49097c83454a8069fc452c403263b91a664b309e88d434bf3e552351
331	1000	asm-v1-4dadc70b362e44beda023683	GCF_016123575.1	19857	occ-v1-86cd7687f11bccd15df47ebc	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0358968cb100d1c8894919e326f2847d0d585317fe55724fd416f1e05495edd1	990/25353	25353/990	.	cc533bddac535aec11ee5df457cd7cbc62b59ee0129622291c54b8fa9d1d8585	cb24b60eb4de042809c7bfa9024af594d136ff17c1dc48cc099b8b1a9bce4e33
332	1000	asm-v1-65c95e6668df4d76065b0afe	GCF_003361965.1	11389	occ-v1-01562f7398b3ed72cf07cbb1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0361621a97a2a16f25ea65b4412279556b29342b109bcca2ee6b103429ca5e6e	990/25353	25353/990	.	4363ca20711e7b2e519d62169e5a14ed3e890aa19c82e76f5d095a146fe4c032	a85199a8fd117c2c8dcdb2162469e40665b1c84c1f779e3e52bbf1a723b14a98
333	1000	asm-v1-07dbab52654a6dd0ff316c13	GCF_005395245.1	14487	occ-v1-3bb3a4998dc67c8577d8a754	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0362d57f7aa21eff3c177f2362cfe22d6e36c34df87ee5b9bc3a5106b81e3f94	990/25353	25353/990	.	7f67c025d26b0c92fae488f7bca40deda14021dffb3f2e206133f179396d2adb	8371254903b13b6741fb4050ede8c6830f411617eb6cb4a4fc411fd642ce051f
334	1000	asm-v1-ba10d552b7e3f48bd87ccd8f	GCF_003018655.1	9777	occ-v1-85830ce52d4ded0e10b3aead	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	036d19d5833b5c4b6e0387974dcf2c8d1fa1d314c926a70dfb322f9eea1af000	990/25353	25353/990	.	4d06e838e048b9fa9ef61c0e7501a41b9f690d7be08d218b0734eb98edab1547	4120de97320e9de45596de312f07d42fba19d7111a571af651d9cf1cab1a2cc6
335	1000	asm-v1-e403dd022d5e0fd72bffb5cb	GCF_900499355.1	24974	occ-v1-3800971f0577d657b878310b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0374e0cadd63611d3a7d34075eb5b65321c0abadca58741402114efc8105c7bf	990/25353	25353/990	.	3b382a9b0df93ac43cf1d5677b72d325463be6adde987a8e170ea239be90f097	6665ac0e39615c6e6fa17d59daa3b2db3f994eb7d7da1efad65e07aea63e7580
336	1000	asm-v1-c03a9846f7040f1e31988dda	GCF_003730645.1	11765	occ-v1-f4ce6d8e39549b2f99ed6706	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03751ce7bbe62880e5c61b77475979367f2148aa76c01bddb498642fdadff1eb	990/25353	25353/990	.	8c303c48a6051b274db0989b8ed5a710d53a1aab80a5303cd89d2a95b457078a	c7dea70e44e2e2869d597bd9205b9db2731007607978ba8af1640301c231b14a
337	1000	asm-v1-7da5142920ae69dcebdc948a	GCF_000819245.1	2641	occ-v1-059c452c6cf837cc11ee0687	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03766f98a4779cf3813c70a2ff749e6c523e938921b633a0f603d598a1875801	990/25353	25353/990	.	1196feb1f883c369a211609ddeed95b9e7bbd009935e88bf0789c18aa3ebb55c	d5698f4e014a5240b4686f36631f0be51ee6f2dd77f22f3c1a35b2a58775214c
338	1000	asm-v1-460b5765df02ac7c8a5f339e	GCF_011603145.1	17261	occ-v1-73eecc1ae85797a213fce988	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0379009697cd1844be38cf99d0cb3a4cd5d0c13da62b021ab07d3f1b56111ffc	990/25353	25353/990	.	1d60c3520f2a8b1911dc34ef26c72b51406affcdcdd859e08ad475ebc5eb579d	7aa8af0773327f94e44b99049048c585c496404fdba4cbd3e6d772ba1e7f9dc1
339	1000	asm-v1-443a03a5fe9071813b78a50b	GCF_003027835.1	9840	occ-v1-920f83209a0e1b2ecaa13259	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	037901185690a812559f31d179fb493209cdf6495d9f5a46686b624edc14c9dc	990/25353	25353/990	.	517ffd141c12eb3f9346ab76b652a26e44e728c36efd0ef4e6704095f2222607	2b14673aa72171f2a88af98efff1441c1e0d71933727df4c4fbff977eb96b7a5
340	1000	asm-v1-a1f9126f1276f3afd13b66c7	GCF_002485405.1	7481	occ-v1-91e07a53f4814252b82c63e9	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	037b18500c7902bf1804f2a6c0928d336342330e6affdc45db432951365bd0e9	990/25353	25353/990	.	4008859ce227c1896f9496583893cb9a5ff7e37fcce46ca78f7724ca5189a592	085bbc191bdbcedb96d86c8ff2a20b49cc38fa78f4b0e325d1b0708d14c9818c
341	1000	asm-v1-5e32489ef6f61bf8f4000519	GCF_003303815.1	10656	occ-v1-456e9f4332235020942fe966	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	037c797cd2309b1f6c68253857b7d3ebcfe79cb3f8fcd9e6a4445dd3c4494643	990/25353	25353/990	.	5c553f78b13a4d556518b3fb58c82f10d5d615a5561c58c72fa0d28e004c6c99	add4e5f7ba0c513d6c6674e12c32fc6010254158631b7332b0972adb4bb20b52
342	1000	asm-v1-d1ac73798e7bd76d77e6ce8f	GCF_002534845.1	8280	occ-v1-30afbf0aeb0220c9b8b86990	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	037fd4e9d0839e00ba7848bea1dc6bdd765b94e99d3027724b037a9fef7812c2	990/25353	25353/990	.	031a6c6ad282b64867aff7c369cc16a24e0b087a035acb1d29002ce4d02241af	8218a0aa7f08866db5e7edc0c1e01336ca4621ec3f1274a4275433ea23d5df8e
343	1000	asm-v1-b6a514216bdfcea1b6aed45d	GCF_900482185.1	24817	occ-v1-886d29c23fce0c6fbca843ac	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	037fe1d410aebd92eda1e24ad4d4f358e1595747728cac33aeb3417e49cc0332	990/25353	25353/990	.	8b958ea30622b74dedeb742c9136a6b423c2f482b57124b5ba4e8bfcdd33de19	2abafe95b8ba6b9ea0f14ce1231d7fecf3588fb0bd9b14f5337282df622d5f2f
344	1000	asm-v1-8bbff006bbc9369db3c47532	GCF_001521415.1	3676	occ-v1-62ea1b91faf78234f8f54c36	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	038195f710bb2e752b8a1f07789aa67b809bffc6bf90ca655ec2a91584693c82	990/25353	25353/990	.	b8dff32f371e250dcb0fdbd7606558315c217c51611a76c628ca8fa1ad03fef8	a2057a5e3e36640fa7845f5fddfed2ef5edb443707c87eecd027139a14cb0347
345	1000	asm-v1-3813dccdbc3f18b41577c3d5	GCF_001519485.1	3580	occ-v1-afae27f32d315294bd7c7db4	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0385766ee062d298ec880067f34bb073372191d2285bdc4f6544f5ee411dce3e	990/25353	25353/990	.	1bcba6142c79f060ea55615c32f45d4797076ff43fe5a248d0665b5c941486ec	4cd33302b7b0780a189f8cf529b8ec351d20e3775d25134375dc6ba4fb69a930
346	1000	asm-v1-59418e84eb5efb3a168b3146	GCF_000006665.1	2	occ-v1-306d1cc3661ad3942330e4e3	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0388b93b8d8667bd758771e32b3406745fa7be69a49e95970f02c412a84db75c	990/25353	25353/990	.	6091c714a0c2fe9f562cf23ee7ba3337135e0926eacd8e25f193e4cb6503ae11	576bea20eeac5302bebd2d1caf4e9651156586ae4506f508bde2ff34b681906d
347	1000	asm-v1-4820b1db114f21d54c17a5a1	GCF_015699425.1	19666	occ-v1-05fb03c6026edaa36d80ed6b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0389c1df14373ed4b591f6213850c4ebfd4dd2702fef3def527db7a6a7371a12	990/25353	25353/990	.	86dfc091e37469709f9fb753230d6398e8fc6816c6364807fba41a2e2a7f2555	b9f930d27ec1d27b51515b58937c9abe895ca37cd9d15ca8f80d1dd7272c8ba7
348	1000	asm-v1-20beacdfe9a0ee56ab59a2e6	GCF_020051575.1	22726	occ-v1-eacfea5a375aaf6e81efd2cf	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	038ab8179f1c786b7220d34499f878e2bd8bcc7a88eab3e11dd803c7df6d6347	990/25353	25353/990	.	3a1e799075d0038e594c86cbccca0de4a89776b2fc1a73b8b30ce19f138d2445	fb229186ba2812c1b9a06cdc5928fd1423fcdbbfe56e23a71b71b8e4ddea360d
349	1000	asm-v1-012bb7dc8dc7430dfd79e25d	GCF_000797675.1	2535	occ-v1-d09e29ca6a5207b311993bd1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	038e22cf4b78b2fd0cb3a2889d87b4411fb302f2e2195de94110022ad1926c7b	990/25353	25353/990	.	3f0bfe0256db1dd25fd2d689c1f6ce52b37c4461bcc398ca336b1efd0ae60c06	ae093a90d8dbccdbc24367c5a185bd6c4d23b5fff8d7a7dce5e5cdd97b20fa9a
350	1000	asm-v1-2ddd58feec0d6e3eb206d409	GCF_016123675.1	19862	occ-v1-0aa5815d440afc9f716deea5	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0390e983c6f32be38046b4d59ee05363a065c4d095fcd4d4b159cb3782bc7160	990/25353	25353/990	.	080bf288062d8de789149aeb1753d7fa29589a3f21129f5d3b72fa4725cca824	f94aae569f03cbb3c0b236bdc470c6ef7cc06864a4a23323747c5a4341656582
351	1000	asm-v1-d946162c4ce5d45ef69a5f96	GCF_001285365.1	3308	occ-v1-f30bf60cb69a3c85c119826d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0390f47c6caef2f9d3af81cd6259be48e6371b011663b6ad79cad60e4197243a	990/25353	25353/990	.	22cf97372e37cfadaecfa0df3cdae8a4fce48be77c0a377790f9771c3b865b76	0825e2f62518f2880963b427bf4f6bde79afa2fa5e5efcb4f7d4c2b144982c63
352	1000	asm-v1-70609e525b618ab06840fadb	GCF_019202505.1	21832	occ-v1-7034a8bbb0b1b52c5c311d96	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03976ace5f95716cbe065e4f7ca23c569cb7da151aa9ec5292c61bba9dbc7313	990/25353	25353/990	.	365e74e8c0af3a8e78dd7c3f69b84ad0d9aadca5e8ee946778ed1785876c9942	23b0f8c04cd85540eefbbacd51d215ec64dab07780a1321c87573c98cc57f9dc
353	1000	asm-v1-dd0362739728b36eace6b0cb	GCF_003291305.1	10307	occ-v1-3a3ecbb6a8c5dc27d7848856	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0397d785cfc42576e6a8ffa63aca90013018026d36fa439b8d6e21af8ae4f73b	990/25353	25353/990	.	fabd557677eb9320fe095bdc50032c8f55f6a097ebb34f2c2afaaf689232ee85	011b69bde70243ea984405b71547664a225feba8bb83a634034d4e3e010d9d55
354	1000	asm-v1-b398cd81bf42467c63c7bf2b	GCF_002518045.1	7990	occ-v1-81f6539c89dd755462ba23b6	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	039c361971267f6bf31c26a2a414a23d0ab175cb946b6ba84e22ffd853bf8eef	990/25353	25353/990	.	522145a62dca00156e28d7754b5c803b445a67f59cf881aaea29529585a011e0	23f1f94788b7edb9a8805179cb3414735ca8b796b0e7bf6f8c2d5485b54f8ad0
355	1000	asm-v1-8c95891294b59a9f5e76eee5	GCF_006236345.1	15145	occ-v1-81d2126ca383b50b61468946	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	039c823c3f2906435f23a9f493341ba0bafc652495fe62d1bd835c47ef98e04b	990/25353	25353/990	.	39aed6f65a3afc8a68405636ea189aa2d6ccca40212ee1e712e49ea265c993a7	f30d44b0ad41fa248a7b35bb4aad0f33eec396808461baf0c782894ad889f841
