prophage_id,ecor_strain,strain_index,assembly_accession,gca_accession,wgs_master,source_contig,contig_start,contig_end,length_bp,transposable,taxonomy,community,in_connected_component,cluster,genome,in_tree,tree_leaf_id,neighborhood_size,nearest_neighbor,nearest_neighbor_dist,contig_url,contig_fasta_url,assembly_url,neighborhood_png
GCF_003334495.1_prophage_3,ECOR-52,52,GCF_003334495.1,GCA_003334495.1,QOYL00000000.1,NZ_QOYL01000026.1,562,16405,15844,0.0,Myoviridae / Siphoviridae,36538,0,,GCF_003334495.1,1,GCF_003334495.1_prophage_3,7,GCF_003334095.1_prophage_3,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYL01000026.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYL01000026.1?report=fasta&from=562&to=16405,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334495.1,ecor_neighborhoods/GCF_003334495.1_prophage_3.png
GCF_003334495.1_prophage_4,ECOR-52,52,GCF_003334495.1,GCA_003334495.1,QOYL00000000.1,NZ_QOYL01000033.1,2669,20078,17410,0.0,Siphoviridae,36539,0,,GCF_003334495.1,1,GCF_003334495.1_prophage_4,58,GCF_019282015.1_prophage_3,9.6e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYL01000033.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYL01000033.1?report=fasta&from=2669&to=20078,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334495.1,ecor_neighborhoods/GCF_003334495.1_prophage_4.png
GCF_003334495.1_prophage_5,ECOR-52,52,GCF_003334495.1,GCA_003334495.1,QOYL00000000.1,NZ_QOYL01000008.1,370,17682,17313,0.0,Siphoviridae / Podoviridae / Bicaudaviridae,36540,0,,GCF_003334495.1,1,GCF_003334495.1_prophage_5,20,GCF_003334095.1_prophage_5,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYL01000008.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYL01000008.1?report=fasta&from=370&to=17682,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334495.1,ecor_neighborhoods/GCF_003334495.1_prophage_5.png
GCF_003334525.1_prophage_1,ECOR-64,64,GCF_003334525.1,GCA_003334525.1,QOYW00000000.1,NZ_QOYW01000012.1,2100,14510,12411,0.0,Siphoviridae / Podoviridae,36541,0,,GCF_003334525.1,1,GCF_003334525.1_prophage_1,2,GCF_013424095.1_prophage_4,0.014976,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYW01000012.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYW01000012.1?report=fasta&from=2100&to=14510,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334525.1,ecor_neighborhoods/GCF_003334525.1_prophage_1.png
GCF_003334525.1_prophage_2,ECOR-64,64,GCF_003334525.1,GCA_003334525.1,QOYW00000000.1,NZ_QOYW01000014.1,13104,46203,33100,0.0,Myoviridae,36542,0,,GCF_003334525.1,1,GCF_003334525.1_prophage_2,59,GCF_002189945.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYW01000014.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYW01000014.1?report=fasta&from=13104&to=46203,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334525.1,ecor_neighborhoods/GCF_003334525.1_prophage_2.png
GCF_003334535.1_prophage_1,ECOR-48,48,GCF_003334535.1,GCA_003334535.1,QOYH00000000.1,NZ_QOYH01000010.1,65467,89286,23820,0.0,Myoviridae,36543,0,,GCF_003334535.1,1,GCF_003334535.1_prophage_1,45,GCF_002486795.1_prophage_1,0.001392,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYH01000010.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYH01000010.1?report=fasta&from=65467&to=89286,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334535.1,ecor_neighborhoods/GCF_003334535.1_prophage_1.png
GCF_003334535.1_prophage_2,ECOR-48,48,GCF_003334535.1,GCA_003334535.1,QOYH00000000.1,NZ_QOYH01000012.1,6784,39902,33119,0.0,Podoviridae,36544,0,,GCF_003334535.1,1,GCF_003334535.1_prophage_2,55,GCF_002191025.1_prophage_2,2.4e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYH01000012.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYH01000012.1?report=fasta&from=6784&to=39902,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334535.1,ecor_neighborhoods/GCF_003334535.1_prophage_2.png
GCF_003334535.1_prophage_3,ECOR-48,48,GCF_003334535.1,GCA_003334535.1,QOYH00000000.1,NZ_QOYH01000019.1,1,33354,33354,1.0,Myoviridae,36545,0,,GCF_003334535.1,1,GCF_003334535.1_prophage_3,9,GCF_002191025.1_prophage_7,4.8e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYH01000019.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYH01000019.1?report=fasta&from=1&to=33354,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334535.1,ecor_neighborhoods/GCF_003334535.1_prophage_3.png
GCF_003334535.1_prophage_4,ECOR-48,48,GCF_003334535.1,GCA_003334535.1,QOYH00000000.1,NZ_QOYH01000038.1,629,22046,21418,0.0,Siphoviridae,36546,0,,GCF_003334535.1,1,GCF_003334535.1_prophage_4,16,GCF_002520965.1_prophage_5,0.004738,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYH01000038.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYH01000038.1?report=fasta&from=629&to=22046,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334535.1,ecor_neighborhoods/GCF_003334535.1_prophage_4.png
GCF_003334535.1_prophage_5,ECOR-48,48,GCF_003334535.1,GCA_003334535.1,QOYH00000000.1,NZ_QOYH01000004.1,36,27396,27361,0.0,Siphoviridae,36547,0,,GCF_003334535.1,1,GCF_003334535.1_prophage_5,1,,,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYH01000004.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYH01000004.1?report=fasta&from=36&to=27396,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334535.1,ecor_neighborhoods/GCF_003334535.1_prophage_5.png
GCF_003334535.1_prophage_6,ECOR-48,48,GCF_003334535.1,GCA_003334535.1,QOYH00000000.1,NZ_QOYH01000004.1,179273,212770,33498,0.0,Myoviridae,36548,0,,GCF_003334535.1,1,GCF_003334535.1_prophage_6,57,GCF_002191025.1_prophage_3,7.2e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYH01000004.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYH01000004.1?report=fasta&from=179273&to=212770,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334535.1,ecor_neighborhoods/GCF_003334535.1_prophage_6.png
GCF_003334555.1_prophage_1,ECOR-57,57,GCF_003334555.1,GCA_003334555.1,QOYQ00000000.1,NZ_QOYQ01000018.1,101009,141550,40542,0.0,Podoviridae,36549,0,,GCF_003334555.1,1,GCF_003334555.1_prophage_1,5,GCF_002189815.1_prophage_2,0.005742,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYQ01000018.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYQ01000018.1?report=fasta&from=101009&to=141550,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334555.1,ecor_neighborhoods/GCF_003334555.1_prophage_1.png
GCF_003334555.1_prophage_2,ECOR-57,57,GCF_003334555.1,GCA_003334555.1,QOYQ00000000.1,NZ_QOYQ01000020.1,54643,59834,5192,0.0,Unknown,36550,0,,GCF_003334555.1,1,GCF_003334555.1_prophage_2,44,GCF_009649375.1_prophage_4,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYQ01000020.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYQ01000020.1?report=fasta&from=54643&to=59834,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334555.1,ecor_neighborhoods/GCF_003334555.1_prophage_2.png
GCF_003334555.1_prophage_3,ECOR-57,57,GCF_003334555.1,GCA_003334555.1,QOYQ00000000.1,NZ_QOYQ01000028.1,11850,28921,17072,0.0,Podoviridae,36551,0,,GCF_003334555.1,1,GCF_003334555.1_prophage_3,52,GCF_000776915.1_prophage_2,0.001656,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYQ01000028.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYQ01000028.1?report=fasta&from=11850&to=28921,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334555.1,ecor_neighborhoods/GCF_003334555.1_prophage_3.png
GCF_003334555.1_prophage_4,ECOR-57,57,GCF_003334555.1,GCA_003334555.1,QOYQ00000000.1,NZ_QOYQ01000030.1,76040,96661,20622,0.0,Podoviridae,36552,0,,GCF_003334555.1,1,GCF_003334555.1_prophage_4,59,GCF_002189815.1_prophage_5,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYQ01000030.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYQ01000030.1?report=fasta&from=76040&to=96661,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334555.1,ecor_neighborhoods/GCF_003334555.1_prophage_4.png
GCF_003334555.1_prophage_5,ECOR-57,57,GCF_003334555.1,GCA_003334555.1,QOYQ00000000.1,NZ_QOYQ01000034.1,3437,11988,8552,0.0,Siphoviridae,36553,0,,GCF_003334555.1,1,GCF_003334555.1_prophage_5,29,GCF_002189815.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYQ01000034.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYQ01000034.1?report=fasta&from=3437&to=11988,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334555.1,ecor_neighborhoods/GCF_003334555.1_prophage_5.png
GCF_003334555.1_prophage_6,ECOR-57,57,GCF_003334555.1,GCA_003334555.1,QOYQ00000000.1,NZ_QOYQ01000047.1,4600,16769,12170,0.0,Unknown,36554,0,,GCF_003334555.1,1,GCF_003334555.1_prophage_6,58,GCF_907177075.1_prophage_1,4.8e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYQ01000047.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYQ01000047.1?report=fasta&from=4600&to=16769,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334555.1,ecor_neighborhoods/GCF_003334555.1_prophage_6.png
GCF_003334585.1_prophage_1,ECOR-46,46,GCF_003334585.1,GCA_003334585.1,QOYF00000000.1,NZ_QOYF01000018.1,1012,15192,14181,0.0,Myoviridae / Podoviridae,36555,0,,GCF_003334585.1,1,GCF_003334585.1_prophage_1,54,GCF_014333065.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000018.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000018.1?report=fasta&from=1012&to=15192,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334585.1,ecor_neighborhoods/GCF_003334585.1_prophage_1.png
GCF_003334585.1_prophage_2,ECOR-46,46,GCF_003334585.1,GCA_003334585.1,QOYF00000000.1,NZ_QOYF01000026.1,128819,166761,37943,0.0,Myoviridae,36556,0,18,GCF_003334585.1,1,GCF_003334585.1_prophage_2,1,,,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000026.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000026.1?report=fasta&from=128819&to=166761,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334585.1,ecor_neighborhoods/GCF_003334585.1_prophage_2.png
GCF_003334585.1_prophage_3,ECOR-46,46,GCF_003334585.1,GCA_003334585.1,QOYF00000000.1,NZ_QOYF01000035.1,2655,23598,20944,0.0,Siphoviridae,36557,0,,GCF_003334585.1,1,GCF_003334585.1_prophage_3,45,GCF_019840625.1_prophage_4,0.008384,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000035.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000035.1?report=fasta&from=2655&to=23598,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334585.1,ecor_neighborhoods/GCF_003334585.1_prophage_3.png
GCF_003334585.1_prophage_4,ECOR-46,46,GCF_003334585.1,GCA_003334585.1,QOYF00000000.1,NZ_QOYF01000038.1,645,18031,17387,0.0,Siphoviridae / Podoviridae,36558,0,,GCF_003334585.1,1,GCF_003334585.1_prophage_4,43,GCF_002407295.1_prophage_3,0.000144,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000038.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000038.1?report=fasta&from=645&to=18031,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334585.1,ecor_neighborhoods/GCF_003334585.1_prophage_4.png
GCF_003334585.1_prophage_5,ECOR-46,46,GCF_003334585.1,GCA_003334585.1,QOYF00000000.1,NZ_QOYF01000043.1,4142,24293,20152,0.0,Siphoviridae,36559,0,,GCF_003334585.1,1,GCF_003334585.1_prophage_5,35,GCF_005389945.1_prophage_2,0.005152,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000043.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000043.1?report=fasta&from=4142&to=24293,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334585.1,ecor_neighborhoods/GCF_003334585.1_prophage_5.png
GCF_003334585.1_prophage_6,ECOR-46,46,GCF_003334585.1,GCA_003334585.1,QOYF00000000.1,NZ_QOYF01000055.1,138558,164146,25589,0.0,Myoviridae,36560,0,,GCF_003334585.1,1,GCF_003334585.1_prophage_6,11,GCF_005671015.1_prophage_4,0.002658,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000055.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000055.1?report=fasta&from=138558&to=164146,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334585.1,ecor_neighborhoods/GCF_003334585.1_prophage_6.png
GCF_003334585.1_prophage_7,ECOR-46,46,GCF_003334585.1,GCA_003334585.1,QOYF00000000.1,NZ_QOYF01000007.1,299169,336923,37755,0.0,Myoviridae,36561,0,,GCF_003334585.1,1,GCF_003334585.1_prophage_7,45,GCF_005388225.1_prophage_1,7.2e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000007.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYF01000007.1?report=fasta&from=299169&to=336923,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334585.1,ecor_neighborhoods/GCF_003334585.1_prophage_7.png
GCF_003334605.1_prophage_1,ECOR-38,38,GCF_003334605.1,GCA_003334605.1,QOXX00000000.1,NZ_QOXX01000001.1,46981,83409,36429,0.0,Myoviridae,36562,0,,GCF_003334605.1,1,GCF_003334605.1_prophage_1,44,GCF_003333855.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXX01000001.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXX01000001.1?report=fasta&from=46981&to=83409,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334605.1,ecor_neighborhoods/GCF_003334605.1_prophage_1.png
GCF_003334605.1_prophage_2,ECOR-38,38,GCF_003334605.1,GCA_003334605.1,QOXX00000000.1,NZ_QOXX01000002.1,8154,24601,16448,0.0,Siphoviridae,36563,0,,GCF_003334605.1,1,GCF_003334605.1_prophage_2,35,GCF_003333855.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXX01000002.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXX01000002.1?report=fasta&from=8154&to=24601,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334605.1,ecor_neighborhoods/GCF_003334605.1_prophage_2.png
GCF_003334605.1_prophage_3,ECOR-38,38,GCF_003334605.1,GCA_003334605.1,QOXX00000000.1,NZ_QOXX01000031.1,15991,53905,37915,0.0,Siphoviridae,36564,0,,GCF_003334605.1,1,GCF_003334605.1_prophage_3,36,GCF_003333855.1_prophage_3,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXX01000031.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXX01000031.1?report=fasta&from=15991&to=53905,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334605.1,ecor_neighborhoods/GCF_003334605.1_prophage_3.png
GCF_003334605.1_prophage_4,ECOR-38,38,GCF_003334605.1,GCA_003334605.1,QOXX00000000.1,NZ_QOXX01000040.1,678,17929,17252,0.0,Myoviridae,36565,0,,GCF_003334605.1,1,GCF_003334605.1_prophage_4,51,GCF_916164095.1_prophage_4,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXX01000040.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXX01000040.1?report=fasta&from=678&to=17929,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334605.1,ecor_neighborhoods/GCF_003334605.1_prophage_4.png
GCF_003334605.1_prophage_5,ECOR-38,38,GCF_003334605.1,GCA_003334605.1,QOXX00000000.1,NZ_QOXX01000043.1,117,21803,21687,0.0,Myoviridae,36566,0,,GCF_003334605.1,1,GCF_003334605.1_prophage_5,54,GCF_003333855.1_prophage_6,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXX01000043.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXX01000043.1?report=fasta&from=117&to=21803,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334605.1,ecor_neighborhoods/GCF_003334605.1_prophage_5.png
GCF_003334605.1_prophage_6,ECOR-38,38,GCF_003334605.1,GCA_003334605.1,QOXX00000000.1,NZ_QOXX01000045.1,2,31058,31057,0.0,Myoviridae,36567,0,,GCF_003334605.1,1,GCF_003334605.1_prophage_6,32,GCF_003333855.1_prophage_7,4.8e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXX01000045.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXX01000045.1?report=fasta&from=2&to=31058,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334605.1,ecor_neighborhoods/GCF_003334605.1_prophage_6.png
GCF_003334615.1_prophage_1,ECOR-51,51,GCF_003334615.1,GCA_003334615.1,QOYK00000000.1,NZ_QOYK01000015.1,2495,25896,23402,0.0,Unknown,36568,0,,GCF_003334615.1,1,GCF_003334615.1_prophage_1,44,GCF_021295555.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYK01000015.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYK01000015.1?report=fasta&from=2495&to=25896,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334615.1,ecor_neighborhoods/GCF_003334615.1_prophage_1.png
GCF_003334615.1_prophage_2,ECOR-51,51,GCF_003334615.1,GCA_003334615.1,QOYK00000000.1,NZ_QOYK01000008.1,95775,100256,4482,0.0,Unknown,36569,0,,GCF_003334615.1,1,GCF_003334615.1_prophage_2,60,GCF_000456385.1_prophage_5,0.001412,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYK01000008.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYK01000008.1?report=fasta&from=95775&to=100256,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334615.1,ecor_neighborhoods/GCF_003334615.1_prophage_2.png
GCF_003334615.1_prophage_3,ECOR-51,51,GCF_003334615.1,GCA_003334615.1,QOYK00000000.1,NZ_QOYK01000008.1,105237,107534,2298,0.0,Unknown,36570,0,,GCF_003334615.1,1,GCF_003334615.1_prophage_3,33,GCF_900449815.1_prophage_5,0.000484,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYK01000008.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYK01000008.1?report=fasta&from=105237&to=107534,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334615.1,ecor_neighborhoods/GCF_003334615.1_prophage_3.png
GCF_003334615.1_prophage_4,ECOR-51,51,GCF_003334615.1,GCA_003334615.1,QOYK00000000.1,NZ_QOYK01000008.1,114530,140993,26464,0.0,Siphoviridae,36571,0,,GCF_003334615.1,1,GCF_003334615.1_prophage_4,59,GCF_000456385.1_prophage_7,0.000337,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYK01000008.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYK01000008.1?report=fasta&from=114530&to=140993,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334615.1,ecor_neighborhoods/GCF_003334615.1_prophage_4.png
GCF_003334625.1_prophage_1,ECOR-34,34,GCF_003334625.1,GCA_003334625.1,QOXT00000000.1,NZ_QOXT01000013.1,65955,105099,39145,0.0,Myoviridae,36572,0,,GCF_003334625.1,1,GCF_003334625.1_prophage_1,40,GCF_003334815.1_prophage_1,0.00294,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXT01000013.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXT01000013.1?report=fasta&from=65955&to=105099,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334625.1,ecor_neighborhoods/GCF_003334625.1_prophage_1.png
GCF_003334625.1_prophage_2,ECOR-34,34,GCF_003334625.1,GCA_003334625.1,QOXT00000000.1,NZ_QOXT01000032.1,21473,36047,14575,1.0,Siphoviridae / Podoviridae,36573,0,,GCF_003334625.1,1,GCF_003334625.1_prophage_2,11,GCF_001614555.1_prophage_5,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXT01000032.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXT01000032.1?report=fasta&from=21473&to=36047,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334625.1,ecor_neighborhoods/GCF_003334625.1_prophage_2.png
GCF_003334625.1_prophage_3,ECOR-34,34,GCF_003334625.1,GCA_003334625.1,QOXT00000000.1,NZ_QOXT01000007.1,100892,143133,42242,0.0,Podoviridae,36574,0,,GCF_003334625.1,1,GCF_003334625.1_prophage_3,13,GCF_002190785.1_prophage_1,0.003816,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXT01000007.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXT01000007.1?report=fasta&from=100892&to=143133,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334625.1,ecor_neighborhoods/GCF_003334625.1_prophage_3.png
GCF_003334665.1_prophage_1,ECOR-27,27,GCF_003334665.1,GCA_003334665.1,QOXM00000000.1,NZ_QOXM01000010.1,2746,15976,13231,1.0,Siphoviridae / Podoviridae,36575,0,,GCF_003334665.1,1,GCF_003334665.1_prophage_1,12,GCF_002542565.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXM01000010.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXM01000010.1?report=fasta&from=2746&to=15976,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334665.1,ecor_neighborhoods/GCF_003334665.1_prophage_1.png
GCF_003334665.1_prophage_2,ECOR-27,27,GCF_003334665.1,GCA_003334665.1,QOXM00000000.1,NZ_QOXM01000015.1,27442,65114,37673,0.0,Podoviridae,36576,0,,GCF_003334665.1,1,GCF_003334665.1_prophage_2,56,GCF_002190645.1_prophage_2,0.00018,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXM01000015.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXM01000015.1?report=fasta&from=27442&to=65114,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334665.1,ecor_neighborhoods/GCF_003334665.1_prophage_2.png
GCF_003334665.1_prophage_3,ECOR-27,27,GCF_003334665.1,GCA_003334665.1,QOXM00000000.1,NZ_QOXM01000023.1,828,20565,19738,0.0,Podoviridae,36577,0,,GCF_003334665.1,1,GCF_003334665.1_prophage_3,6,GCF_005385345.1_prophage_3,0.003876,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXM01000023.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXM01000023.1?report=fasta&from=828&to=20565,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334665.1,ecor_neighborhoods/GCF_003334665.1_prophage_3.png
GCF_003334665.1_prophage_4,ECOR-27,27,GCF_003334665.1,GCA_003334665.1,QOXM00000000.1,NZ_QOXM01000003.1,1282,36375,35094,0.0,Siphoviridae,36578,0,,GCF_003334665.1,1,GCF_003334665.1_prophage_4,4,GCF_002110275.1_prophage_1,0.001892,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXM01000003.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXM01000003.1?report=fasta&from=1282&to=36375,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334665.1,ecor_neighborhoods/GCF_003334665.1_prophage_4.png
GCF_003334675.1_prophage_1,ECOR-16,16,GCF_003334675.1,GCA_003334675.1,QOXB00000000.1,NZ_QOXB01000013.1,6077,17831,11755,0.0,Siphoviridae / Podoviridae,36579,0,,GCF_003334675.1,1,GCF_003334675.1_prophage_1,15,GCF_002190435.1_prophage_3,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXB01000013.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXB01000013.1?report=fasta&from=6077&to=17831,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334675.1,ecor_neighborhoods/GCF_003334675.1_prophage_1.png
GCF_003334675.1_prophage_2,ECOR-16,16,GCF_003334675.1,GCA_003334675.1,QOXB00000000.1,NZ_QOXB01000023.1,48426,64801,16376,0.0,Myoviridae / Podoviridae,36580,0,,GCF_003334675.1,1,GCF_003334675.1_prophage_2,38,GCF_002190435.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXB01000023.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXB01000023.1?report=fasta&from=48426&to=64801,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334675.1,ecor_neighborhoods/GCF_003334675.1_prophage_2.png
GCF_003334675.1_prophage_3,ECOR-16,16,GCF_003334675.1,GCA_003334675.1,QOXB00000000.1,NZ_QOXB01000009.1,127477,133574,6098,0.0,Unknown,36581,0,,GCF_003334675.1,1,GCF_003334675.1_prophage_3,48,GCF_002190435.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXB01000009.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXB01000009.1?report=fasta&from=127477&to=133574,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334675.1,ecor_neighborhoods/GCF_003334675.1_prophage_3.png
GCF_003334705.1_prophage_1,ECOR-14,14,GCF_003334705.1,GCA_003334705.1,QOWZ00000000.1,NZ_QOWZ01000001.1,241624,278818,37195,0.0,Podoviridae,36582,0,,GCF_003334705.1,1,GCF_003334705.1_prophage_1,55,GCF_002190375.1_prophage_4,0.000386,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWZ01000001.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWZ01000001.1?report=fasta&from=241624&to=278818,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334705.1,ecor_neighborhoods/GCF_003334705.1_prophage_1.png
