genome_key	origin	source_ns	accession	numeric	species	prophage_count	canonical_acc	plan	resolution_method	link_gz	bvbrc_contigs	notes
GCA_017175975.1	export	NCBI	GCA_017175975.1	017175975	Mycobacteroides abscessus ATCC 19977	4	GCA_017175975.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017175975.1/GCA_017175975.1.pansn.fa.gz		
GCA_017175995.1	export	NCBI	GCA_017175995.1	017175995	Mycobacteroides abscessus ATCC 19977	2	GCA_017175995.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017175995.1/GCA_017175995.1.pansn.fa.gz		
GCA_017176015.1	export	NCBI	GCA_017176015.1	017176015	Mycobacteroides abscessus subsp. massiliense CIP 108297	2	GCA_017176015.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176015.1/GCA_017176015.1.pansn.fa.gz		
GCA_017176045.1	export	NCBI	GCA_017176045.1	017176045	Mycobacteroides abscessus ATCC 19977	0	GCA_017176045.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176045.1/GCA_017176045.1.pansn.fa.gz		
GCA_017176075.1	export	NCBI	GCA_017176075.1	017176075	Mycobacteroides abscessus ATCC 19977	0	GCA_017176075.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176075.1/GCA_017176075.1.pansn.fa.gz		
GCA_017176085.1	export	NCBI	GCA_017176085.1	017176085	Mycobacteroides abscessus ATCC 19977	2	GCA_017176085.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176085.1/GCA_017176085.1.pansn.fa.gz		
GCA_017176095.1	export	NCBI	GCA_017176095.1	017176095	Mycobacteroides abscessus ATCC 19977	4	GCA_017176095.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176095.1/GCA_017176095.1.pansn.fa.gz		
GCA_017176115.1	export	NCBI	GCA_017176115.1	017176115	Mycobacteroides abscessus subsp. massiliense CIP 108297	4	GCA_017176115.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176115.1/GCA_017176115.1.pansn.fa.gz		
GCA_017176235.1	export	NCBI	GCA_017176235.1	017176235	Mycobacteroides abscessus subsp. massiliense CIP 108297	2	GCA_017176235.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176235.1/GCA_017176235.1.pansn.fa.gz		
GCA_017176255.1	export	NCBI	GCA_017176255.1	017176255	Mycobacteroides abscessus ATCC 19977	2	GCA_017176255.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176255.1/GCA_017176255.1.pansn.fa.gz		
GCA_017176265.1	export	NCBI	GCA_017176265.1	017176265	Mycobacteroides abscessus ATCC 19977	3	GCA_017176265.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176265.1/GCA_017176265.1.pansn.fa.gz		
GCA_017176275.1	export	NCBI	GCA_017176275.1	017176275	Mycobacteroides abscessus ATCC 19977	3	GCA_017176275.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176275.1/GCA_017176275.1.pansn.fa.gz		
GCA_017176315.1	export	NCBI	GCA_017176315.1	017176315	Mycobacteroides abscessus ATCC 19977	1	GCA_017176315.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176315.1/GCA_017176315.1.pansn.fa.gz		
GCA_017176395.1	export	NCBI	GCA_017176395.1	017176395	Mycobacteroides abscessus subsp. massiliense CIP 108297	1	GCA_017176395.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176395.1/GCA_017176395.1.pansn.fa.gz		
GCA_017176455.1	export	NCBI	GCA_017176455.1	017176455	Mycobacteroides abscessus subsp. massiliense CIP 108297	2	GCA_017176455.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176455.1/GCA_017176455.1.pansn.fa.gz		
GCA_017176465.1	export	NCBI	GCA_017176465.1	017176465	Mycobacteroides abscessus ATCC 19977	4	GCA_017176465.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176465.1/GCA_017176465.1.pansn.fa.gz		
GCA_017176555.1	export	NCBI	GCA_017176555.1	017176555	Mycobacteroides abscessus ATCC 19977	5	GCA_017176555.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176555.1/GCA_017176555.1.pansn.fa.gz		
GCA_017176575.1	export	NCBI	GCA_017176575.1	017176575	Mycobacteroides abscessus ATCC 19977	1	GCA_017176575.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176575.1/GCA_017176575.1.pansn.fa.gz		
GCA_017176595.1	export	NCBI	GCA_017176595.1	017176595	Mycobacteroides abscessus ATCC 19977	0	GCA_017176595.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176595.1/GCA_017176595.1.pansn.fa.gz		
GCA_017176615.1	export	NCBI	GCA_017176615.1	017176615	Mycobacteroides abscessus ATCC 19977	3	GCA_017176615.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176615.1/GCA_017176615.1.pansn.fa.gz		
GCA_017176635.1	export	NCBI	GCA_017176635.1	017176635	Mycobacteroides abscessus ATCC 19977	5	GCA_017176635.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176635.1/GCA_017176635.1.pansn.fa.gz		
GCA_017176655.1	export	NCBI	GCA_017176655.1	017176655	Mycobacteroides abscessus subsp. massiliense CIP 108297	2	GCA_017176655.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176655.1/GCA_017176655.1.pansn.fa.gz		
GCA_017176675.1	export	NCBI	GCA_017176675.1	017176675	Mycobacteroides abscessus ATCC 19977	2	GCA_017176675.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017176675.1/GCA_017176675.1.pansn.fa.gz		
GCA_017183555.1	export	NCBI	GCA_017183555.1	017183555	Mycobacteroides abscessus ATCC 19977	1	GCA_017183555.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183555.1/GCA_017183555.1.pansn.fa.gz		
GCA_017183655.1	export	NCBI	GCA_017183655.1	017183655	Mycobacteroides abscessus ATCC 19977	1	GCA_017183655.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183655.1/GCA_017183655.1.pansn.fa.gz		
GCA_017183735.1	export	NCBI	GCA_017183735.1	017183735	Mycobacteroides abscessus ATCC 19977	2	GCA_017183735.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183735.1/GCA_017183735.1.pansn.fa.gz		
GCA_017183775.1	export	NCBI	GCA_017183775.1	017183775	Mycobacteroides abscessus ATCC 19977	3	GCA_017183775.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183775.1/GCA_017183775.1.pansn.fa.gz		
GCA_017183795.1	export	NCBI	GCA_017183795.1	017183795	Mycobacteroides abscessus ATCC 19977	2	GCA_017183795.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183795.1/GCA_017183795.1.pansn.fa.gz		
GCA_017183815.1	export	NCBI	GCA_017183815.1	017183815	Mycobacteroides abscessus ATCC 19977	1	GCA_017183815.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183815.1/GCA_017183815.1.pansn.fa.gz		
GCA_017183835.1	export	NCBI	GCA_017183835.1	017183835	Mycobacteroides abscessus ATCC 19977	3	GCA_017183835.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183835.1/GCA_017183835.1.pansn.fa.gz		
GCA_017183855.1	export	NCBI	GCA_017183855.1	017183855	Mycobacteroides abscessus subsp. massiliense CIP 108297	4	GCA_017183855.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183855.1/GCA_017183855.1.pansn.fa.gz		
GCA_017183875.1	export	NCBI	GCA_017183875.1	017183875	Mycobacteroides abscessus ATCC 19977	4	GCA_017183875.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183875.1/GCA_017183875.1.pansn.fa.gz		
GCA_017183895.1	export	NCBI	GCA_017183895.1	017183895	Mycobacteroides abscessus ATCC 19977	4	GCA_017183895.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183895.1/GCA_017183895.1.pansn.fa.gz		
GCA_017183915.1	export	NCBI	GCA_017183915.1	017183915	Mycobacteroides abscessus subsp. bolletii BD	9	GCA_017183915.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183915.1/GCA_017183915.1.pansn.fa.gz		
GCA_017183935.1	export	NCBI	GCA_017183935.1	017183935	Mycobacteroides abscessus ATCC 19977	4	GCA_017183935.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183935.1/GCA_017183935.1.pansn.fa.gz		
GCA_017183955.1	export	NCBI	GCA_017183955.1	017183955	Mycobacteroides abscessus ATCC 19977	4	GCA_017183955.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183955.1/GCA_017183955.1.pansn.fa.gz		
GCA_017183975.1	export	NCBI	GCA_017183975.1	017183975	Mycobacteroides abscessus subsp. massiliense CIP 108297	1	GCA_017183975.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017183975.1/GCA_017183975.1.pansn.fa.gz		
GCA_017189355.1	export	NCBI	GCA_017189355.1	017189355	Mycobacteroides abscessus ATCC 19977	2	GCA_017189355.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017189355.1/GCA_017189355.1.pansn.fa.gz		
GCA_017189375.1	export	NCBI	GCA_017189375.1	017189375	Mycobacteroides abscessus ATCC 19977	4	GCA_017189375.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017189375.1/GCA_017189375.1.pansn.fa.gz		
GCA_017189395.1	export	NCBI	GCA_017189395.1	017189395	Mycobacteroides abscessus ATCC 19977	3	GCA_017189395.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017189395.1/GCA_017189395.1.pansn.fa.gz		
GCA_017189415.1	export	NCBI	GCA_017189415.1	017189415	Mycobacteroides abscessus ATCC 19977	9	GCA_017189415.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017189415.1/GCA_017189415.1.pansn.fa.gz		
GCA_017189435.1	export	NCBI	GCA_017189435.1	017189435	Mycobacteroides abscessus ATCC 19977	11	GCA_017189435.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017189435.1/GCA_017189435.1.pansn.fa.gz		
GCA_017190535.1	export	NCBI	GCA_017190535.1	017190535	Mycobacteroides abscessus subsp. massiliense CIP 108297	1	GCA_017190535.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017190535.1/GCA_017190535.1.pansn.fa.gz		
GCA_017190595.1	export	NCBI	GCA_017190595.1	017190595	Mycobacteroides abscessus ATCC 19977	4	GCA_017190595.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017190595.1/GCA_017190595.1.pansn.fa.gz		
GCA_017190695.1	export	NCBI	GCA_017190695.1	017190695	Mycobacteroides abscessus ATCC 19977	2	GCA_017190695.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017190695.1/GCA_017190695.1.pansn.fa.gz		
GCA_017190795.1	export	NCBI	GCA_017190795.1	017190795	Mycobacteroides abscessus ATCC 19977	5	GCA_017190795.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017190795.1/GCA_017190795.1.pansn.fa.gz		
GCA_017190875.1	export	NCBI	GCA_017190875.1	017190875	Mycobacteroides abscessus ATCC 19977	8	GCA_017190875.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017190875.1/GCA_017190875.1.pansn.fa.gz		
GCA_017312405.1	export	NCBI	GCA_017312405.1	017312405	Mycolicibacterium aurantiacum	0	GCA_017312405.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017312405.1/GCA_017312405.1.pansn.fa.gz		
GCA_017312425.1	export	NCBI	GCA_017312425.1	017312425	Mycolicibacterium aurantiacum	0	GCA_017312425.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017312425.1/GCA_017312425.1.pansn.fa.gz		
GCA_017876775.1	export	NCBI	GCA_017876775.1	017876775	Mycolicibacterium lutetiense	3	GCA_017876775.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017876775.1/GCA_017876775.1.pansn.fa.gz		
GCA_017915355.1	export	NCBI	GCA_017915355.1	017915355	Mycolicibacterium fortuitum subsp. fortuitum	1	GCA_017915355.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017915355.1/GCA_017915355.1.pansn.fa.gz		
GCA_017948465.1	export	NCBI	GCA_017948465.1	017948465	Mycolicibacterium fortuitum subsp. fortuitum	0	GCA_017948465.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_017948465.1/GCA_017948465.1.pansn.fa.gz		
GCA_018278905.1	export	NCBI	GCA_018278905.1	018278905	Mycobacterium spongiae	1	GCA_018278905.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_018278905.1/GCA_018278905.1.pansn.fa.gz		
GCA_018326145.1	export	NCBI	GCA_018326145.1	018326145	Mycobacterium toneyamaense	5	GCA_018326145.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_018326145.1/GCA_018326145.1.pansn.fa.gz		
GCA_018326285.1	export	NCBI	GCA_018326285.1	018326285	Mycobacterium toneyamaense	5	GCA_018326285.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_018326285.1/GCA_018326285.1.pansn.fa.gz		
GCA_018363015.1	export	NCBI	GCA_018363015.1	018363015	Mycolicibacterium neoaurum	4	GCA_018363015.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_018363015.1/GCA_018363015.1.pansn.fa.gz		
GCA_018455725.1	export	NCBI	GCA_018455725.1	018455725	Mycolicibacter acidiphilus	2	GCA_018455725.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_018455725.1/GCA_018455725.1.pansn.fa.gz		
GCA_018524265.1	export	NCBI	GCA_018524265.1	018524265	Mycolicibacterium goodii	2	GCA_018524265.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_018524265.1/GCA_018524265.1.pansn.fa.gz		
GCA_018524285.1	export	NCBI	GCA_018524285.1	018524285	Mycolicibacterium goodii	2	GCA_018524285.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_018524285.1/GCA_018524285.1.pansn.fa.gz		
GCA_018524295.1	export	NCBI	GCA_018524295.1	018524295	Mycolicibacterium goodii	7	GCA_018524295.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_018524295.1/GCA_018524295.1.pansn.fa.gz		
GCA_018524325.1	export	NCBI	GCA_018524325.1	018524325	Mycolicibacterium goodii	2	GCA_018524325.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_018524325.1/GCA_018524325.1.pansn.fa.gz		
GCA_018524375.1	export	NCBI	GCA_018524375.1	018524375	Mycolicibacterium goodii	2	GCA_018524375.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_018524375.1/GCA_018524375.1.pansn.fa.gz		
GCA_019050325.1	export	NCBI	GCA_019050325.1	019050325	Mycolicibacterium sp.	0	GCF_019050325.1	link_v1v2	twin_same_version	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCF_019050325.1/GCF_019050325.1.pansn.fa.gz		
GCA_019061385.1	export	NCBI	GCA_019061385.1	019061385	Mycobacteroides chelonae subsp. bovistauri QIA-37	2	GCF_019061385.1	link_v1v2	twin_same_version	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCF_019061385.1/GCF_019061385.1.pansn.fa.gz		
GCA_019148985.1	export	NCBI	GCA_019148985.1	019148985	Mycolicibacterium gilvum	1	GCF_019148985.1	link_v1v2	twin_same_version	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v1/genomes/canonical_objects/GCF_019148985.1/GCF_019148985.1.pansn.fa.gz		
GCA_019456655.1	export	NCBI	GCA_019456655.1	019456655	Mycolicibacterium diernhoferi	2	GCF_019456655.1	link_v1v2	twin_same_version	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v1/genomes/canonical_objects/GCF_019456655.1/GCF_019456655.1.pansn.fa.gz		
GCA_019456675.1	export	NCBI	GCA_019456675.1	019456675	Mycolicibacterium pallens	4	GCF_019456675.1	link_v1v2	twin_same_version	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v1/genomes/canonical_objects/GCF_019456675.1/GCF_019456675.1.pansn.fa.gz		
GCA_019456695.2	export	NCBI	GCA_019456695.2	019456695	Mycobacterium shottsii	1	GCF_019456695.2	link_v1v2	twin_same_version	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v1/genomes/canonical_objects/GCF_019456695.2/GCF_019456695.2.pansn.fa.gz		
GCA_019645815.1	export	NCBI	GCA_019645815.1	019645815	Mycolicibacter heraklionensis	0	GCF_019645815.1	link_v1v2	twin_same_version	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v1/genomes/canonical_objects/GCF_019645815.1/GCF_019645815.1.pansn.fa.gz		
GCA_019645835.1	export	NCBI	GCA_019645835.1	019645835	Mycolicibacterium holsaticum DSM 44478 = JCM 12374	0	GCF_019645835.1	link_v1v2	twin_same_version	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v1/genomes/canonical_objects/GCF_019645835.1/GCF_019645835.1.pansn.fa.gz		
GCA_019645855.1	export	NCBI	GCA_019645855.1	019645855	Mycobacterium malmoense	0	GCF_019645855.1	link_v1v2	twin_same_version	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v1/genomes/canonical_objects/GCF_019645855.1/GCF_019645855.1.pansn.fa.gz		
GCA_019645875.1	export	NCBI	GCA_019645875.1	019645875	Mycolicibacterium senegalense	1	GCF_019645875.1	link_v1v2	twin_same_version	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v1/genomes/canonical_objects/GCF_019645875.1/GCF_019645875.1.pansn.fa.gz		
GCA_019710635.1	export	NCBI	GCA_019710635.1	019710635	Mycolicibacterium xanthum	1	GCA_019710635.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_019710635.1/GCA_019710635.1.pansn.fa.gz		
GCA_019739075.1	export	NCBI	GCA_019739075.1	019739075	Mycolicibacterium senegalense	2	GCA_019739075.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_019739075.1/GCA_019739075.1.pansn.fa.gz		
GCA_019739095.1	export	NCBI	GCA_019739095.1	019739095	Mycolicibacterium senegalense	1	GCA_019739095.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_019739095.1/GCA_019739095.1.pansn.fa.gz		
GCA_019749805.1_ASM1974980v1_genomic	export	NCBI	GCA_019749805.1	019749805	Mycolicibacterium sp.	2	GCA_019749805.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_019749805.1/GCA_019749805.1.pansn.fa.gz		
GCA_019856635.1	export	NCBI	GCA_019856635.1	019856635	Mycolicibacterium vanbaalenii PYR-1	0	GCA_019856635.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_019856635.1/GCA_019856635.1.pansn.fa.gz		
GCA_019856655.1	export	NCBI	GCA_019856655.1	019856655	Mycolicibacterium vanbaalenii PYR-1	3	GCA_019856655.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_019856655.1/GCA_019856655.1.pansn.fa.gz		
GCA_019856675.1	export	NCBI	GCA_019856675.1	019856675	Mycolicibacterium vanbaalenii PYR-1	1	GCA_019856675.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_019856675.1/GCA_019856675.1.pansn.fa.gz		
GCA_019880505.1	export	NCBI	GCA_019880505.1	019880505	Mycolicibacterium austroafricanum	1	GCA_019880505.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_019880505.1/GCA_019880505.1.pansn.fa.gz		
GCA_019930745.1	export	NCBI	GCA_019930745.1	019930745	Mycolicibacterium smegmatis	4	GCA_019930745.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_019930745.1/GCA_019930745.1.pansn.fa.gz		
GCA_020054515.1	export	NCBI	GCA_020054515.1	020054515	Mycobacterium avium subsp. hominissuis ATCC 700898	0	GCA_020054515.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_020054515.1/GCA_020054515.1.pansn.fa.gz		
GCA_020054535.1	export	NCBI	GCA_020054535.1	020054535	Mycobacterium avium subsp. hominissuis ATCC 700898	1	GCA_020054535.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_020054535.1/GCA_020054535.1.pansn.fa.gz		
GCA_020054555.1	export	NCBI	GCA_020054555.1	020054555	Mycobacterium timonense	1	GCA_020054555.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_020054555.1/GCA_020054555.1.pansn.fa.gz		
GCA_020054575.1	export	NCBI	GCA_020054575.1	020054575	Mycobacterium avium subsp. hominissuis ATCC 700898	1	GCA_020054575.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_020054575.1/GCA_020054575.1.pansn.fa.gz		
GCA_020055095.1	export	NCBI	GCA_020055095.1	020055095	Mycobacterium timonense	0	GCA_020055095.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_020055095.1/GCA_020055095.1.pansn.fa.gz		
GCA_020055125.1	export	NCBI	GCA_020055125.1	020055125	Mycobacterium timonense	0	GCA_020055125.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_020055125.1/GCA_020055125.1.pansn.fa.gz		
GCA_020055145.1	export	NCBI	GCA_020055145.1	020055145	Mycobacterium avium subsp. paratuberculosis ATCC 19698	0	GCA_020055145.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_020055145.1/GCA_020055145.1.pansn.fa.gz		
GCA_020055155.1	export	NCBI	GCA_020055155.1	020055155	Mycobacterium timonense	0	GCA_020055155.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_020055155.1/GCA_020055155.1.pansn.fa.gz		
GCA_020055185.1	export	NCBI	GCA_020055185.1	020055185	Mycobacterium avium subsp. paratuberculosis ATCC 19698	0	GCA_020055185.1	link_v1v2	exact_acc	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_020055185.1/GCA_020055185.1.pansn.fa.gz		
