genome_id,source,accession,species,has_phigaro_result,prophage_count
ERR12075715,ASSEMBLY,ERR12075715,Mycobacterium simiae,True,0
ERR12075716,ASSEMBLY,ERR12075716,Mycobacterium simiae,True,0
ERR12075719,ASSEMBLY,ERR12075719,Mycobacterium simiae,True,0
ERR12075720,ASSEMBLY,ERR12075720,Mycobacterium simiae,True,0
ERR12075721,ASSEMBLY,ERR12075721,Mycobacterium simiae,True,0
ERR12075723,ASSEMBLY,ERR12075723,Mycobacterium simiae,True,0
ERR12075724,ASSEMBLY,ERR12075724,Mycobacterium sp.,True,3
ERR12075725,ASSEMBLY,ERR12075725,Mycobacterium terramassiliense,True,0
ERR12075726,ASSEMBLY,ERR12075726,Mycobacterium palustre,True,1
ERR1215659,ASSEMBLY,ERR1215659,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,0
ERR1251273,ASSEMBLY,ERR1251273,Mycobacteroides abscessus ATCC 19977,True,4
ERR1251274,ASSEMBLY,ERR1251274,Mycobacteroides abscessus ATCC 19977,True,5
ERR1251275,ASSEMBLY,ERR1251275,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
ERR12526059,ASSEMBLY,ERR12526059,Mycolicibacterium smegmatis,True,0
ERR12526060,ASSEMBLY,ERR12526060,Mycolicibacterium smegmatis,True,0
ERR12526061,ASSEMBLY,ERR12526061,Mycolicibacterium smegmatis,True,0
ERR12526062,ASSEMBLY,ERR12526062,Mycolicibacterium smegmatis,True,0
ERR12526063,ASSEMBLY,ERR12526063,Mycolicibacterium smegmatis,True,0
ERR12526064,ASSEMBLY,ERR12526064,Mycolicibacterium smegmatis,True,0
ERR12526065,ASSEMBLY,ERR12526065,Mycolicibacterium smegmatis,True,0
ERR12526066,ASSEMBLY,ERR12526066,Mycolicibacterium smegmatis,True,0
ERR12526068,ASSEMBLY,ERR12526068,Mycolicibacterium smegmatis,True,0
ERR12526069,ASSEMBLY,ERR12526069,Mycolicibacterium smegmatis,True,0
ERR12526070,ASSEMBLY,ERR12526070,Mycolicibacterium smegmatis,True,0
ERR12526071,ASSEMBLY,ERR12526071,Mycolicibacterium smegmatis,True,0
ERR12526072,ASSEMBLY,ERR12526072,Mycolicibacterium smegmatis,True,0
ERR12526073,ASSEMBLY,ERR12526073,Mycolicibacterium smegmatis,True,0
ERR12526074,ASSEMBLY,ERR12526074,Mycolicibacterium smegmatis,True,0
ERR12526075,ASSEMBLY,ERR12526075,Mycolicibacterium smegmatis,True,0
ERR12526077,ASSEMBLY,ERR12526077,Mycolicibacterium smegmatis,True,0
ERR12526080,ASSEMBLY,ERR12526080,Mycolicibacterium smegmatis,True,0
ERR12526081,ASSEMBLY,ERR12526081,Mycolicibacterium smegmatis,True,0
ERR12526082,ASSEMBLY,ERR12526082,Mycolicibacterium smegmatis,True,0
ERR12526083,ASSEMBLY,ERR12526083,Mycolicibacterium smegmatis,True,0
ERR12526084,ASSEMBLY,ERR12526084,Mycolicibacterium smegmatis,True,0
ERR12526085,ASSEMBLY,ERR12526085,Mycolicibacterium smegmatis,True,0
ERR12526086,ASSEMBLY,ERR12526086,Mycolicibacterium smegmatis,True,0
ERR12526087,ASSEMBLY,ERR12526087,Mycolicibacterium smegmatis,True,0
ERR12526088,ASSEMBLY,ERR12526088,Mycolicibacterium smegmatis,True,0
ERR12526091,ASSEMBLY,ERR12526091,Mycolicibacterium smegmatis,True,0
ERR12526093,ASSEMBLY,ERR12526093,Mycolicibacterium smegmatis,True,0
ERR12662849,ASSEMBLY,ERR12662849,Mycolicibacterium smegmatis,True,0
ERR12662850,ASSEMBLY,ERR12662850,Mycolicibacterium smegmatis,True,0
ERR12662851,ASSEMBLY,ERR12662851,Mycolicibacterium smegmatis,True,0
ERR12662852,ASSEMBLY,ERR12662852,Mycolicibacterium smegmatis,True,0
ERR12662853,ASSEMBLY,ERR12662853,Mycolicibacterium smegmatis,True,0
ERR12662854,ASSEMBLY,ERR12662854,Mycolicibacterium smegmatis,True,0
ERR12662855,ASSEMBLY,ERR12662855,Mycolicibacterium smegmatis,True,0
ERR12662856,ASSEMBLY,ERR12662856,Mycolicibacterium smegmatis,True,0
ERR12662857,ASSEMBLY,ERR12662857,Mycolicibacterium smegmatis,True,0
ERR12662858,ASSEMBLY,ERR12662858,Mycolicibacterium smegmatis,True,0
ERR12860987,ASSEMBLY,ERR12860987,Mycobacteroides abscessus ATCC 19977,True,1
ERR12860988,ASSEMBLY,ERR12860988,Mycobacteroides abscessus ATCC 19977,True,1
ERR12860989,ASSEMBLY,ERR12860989,Mycobacteroides abscessus ATCC 19977,True,0
ERR12861364,ASSEMBLY,ERR12861364,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861365,ASSEMBLY,ERR12861365,Mycobacterium avium subsp. avium,True,0
ERR12861366,ASSEMBLY,ERR12861366,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861367,ASSEMBLY,ERR12861367,Mycobacterium timonense,True,0
ERR12861368,ASSEMBLY,ERR12861368,Mycobacterium avium subsp. avium,True,1
ERR12861369,ASSEMBLY,ERR12861369,Mycobacterium avium subsp. hominissuis ATCC 700898,True,2
ERR12861370,ASSEMBLY,ERR12861370,Mycobacterium timonense,True,0
ERR12861371,ASSEMBLY,ERR12861371,Mycobacterium avium subsp. hominissuis ATCC 700898,True,2
ERR12861372,ASSEMBLY,ERR12861372,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861373,ASSEMBLY,ERR12861373,Mycobacterium timonense,True,0
ERR12861374,ASSEMBLY,ERR12861374,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861375,ASSEMBLY,ERR12861375,Mycobacterium avium subsp. hominissuis ATCC 700898,True,2
ERR12861376,ASSEMBLY,ERR12861376,Mycobacterium timonense,True,0
ERR12861377,ASSEMBLY,ERR12861377,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861378,ASSEMBLY,ERR12861378,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861379,ASSEMBLY,ERR12861379,Mycobacterium timonense,True,0
ERR12861380,ASSEMBLY,ERR12861380,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861381,ASSEMBLY,ERR12861381,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861382,ASSEMBLY,ERR12861382,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861383,ASSEMBLY,ERR12861383,Mycobacterium avium subsp. avium,True,0
ERR12861384,ASSEMBLY,ERR12861384,Mycobacterium paraintracellulare,True,1
ERR12861386,ASSEMBLY,ERR12861386,Mycobacterium timonense,True,0
ERR12861387,ASSEMBLY,ERR12861387,Mycobacterium timonense,True,0
ERR12861388,ASSEMBLY,ERR12861388,Mycobacterium paraintracellulare,True,1
ERR12861389,ASSEMBLY,ERR12861389,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861392,ASSEMBLY,ERR12861392,Mycobacterium timonense,True,1
ERR12861393,ASSEMBLY,ERR12861393,Mycobacterium paraintracellulare,True,1
ERR12861394,ASSEMBLY,ERR12861394,Mycobacterium timonense,True,0
ERR12861395,ASSEMBLY,ERR12861395,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861396,ASSEMBLY,ERR12861396,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861398,ASSEMBLY,ERR12861398,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861399,ASSEMBLY,ERR12861399,Mycobacterium timonense,True,0
ERR12861400,ASSEMBLY,ERR12861400,Mycobacterium timonense,True,0
ERR12861401,ASSEMBLY,ERR12861401,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861402,ASSEMBLY,ERR12861402,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861403,ASSEMBLY,ERR12861403,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861404,ASSEMBLY,ERR12861404,Mycobacterium paraintracellulare,True,1
ERR12861405,ASSEMBLY,ERR12861405,Mycobacterium paraintracellulare,True,1
ERR12861406,ASSEMBLY,ERR12861406,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861407,ASSEMBLY,ERR12861407,Mycobacterium paraintracellulare,True,1
ERR12861408,ASSEMBLY,ERR12861408,Mycobacterium marseillense,True,0
ERR12861409,ASSEMBLY,ERR12861409,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861410,ASSEMBLY,ERR12861410,Mycobacterium paraintracellulare,True,1
ERR12861411,ASSEMBLY,ERR12861411,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861412,ASSEMBLY,ERR12861412,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861413,ASSEMBLY,ERR12861413,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861414,ASSEMBLY,ERR12861414,Mycobacterium timonense,True,0
ERR12861415,ASSEMBLY,ERR12861415,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861416,ASSEMBLY,ERR12861416,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861417,ASSEMBLY,ERR12861417,Mycobacterium timonense,True,0
ERR12861418,ASSEMBLY,ERR12861418,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861419,ASSEMBLY,ERR12861419,Mycobacterium paraintracellulare,True,1
ERR12861420,ASSEMBLY,ERR12861420,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861421,ASSEMBLY,ERR12861421,Mycobacterium paraintracellulare,True,1
ERR12861422,ASSEMBLY,ERR12861422,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861423,ASSEMBLY,ERR12861423,Mycobacterium paraintracellulare,True,0
ERR12861424,ASSEMBLY,ERR12861424,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861425,ASSEMBLY,ERR12861425,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861426,ASSEMBLY,ERR12861426,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861427,ASSEMBLY,ERR12861427,Mycobacterium avium subsp. hominissuis ATCC 700898,True,2
ERR12861428,ASSEMBLY,ERR12861428,Mycobacterium paraintracellulare,True,1
ERR12861429,ASSEMBLY,ERR12861429,Mycobacterium paraintracellulare,True,1
ERR12861430,ASSEMBLY,ERR12861430,Mycobacterium intracellulare subsp. chimaera DSM 44623,True,0
ERR12861431,ASSEMBLY,ERR12861431,Mycobacterium avium subsp. hominissuis ATCC 700898,True,3
ERR12861432,ASSEMBLY,ERR12861432,Mycobacterium avium subsp. avium,True,1
ERR12861433,ASSEMBLY,ERR12861433,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861434,ASSEMBLY,ERR12861434,Mycobacterium paraintracellulare,True,2
ERR12861435,ASSEMBLY,ERR12861435,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861436,ASSEMBLY,ERR12861436,Mycobacterium timonense,True,0
ERR12861437,ASSEMBLY,ERR12861437,Mycobacterium timonense,True,1
ERR12861438,ASSEMBLY,ERR12861438,Mycobacterium timonense,True,0
ERR12861439,ASSEMBLY,ERR12861439,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861440,ASSEMBLY,ERR12861440,Mycobacterium timonense,True,1
ERR12861441,ASSEMBLY,ERR12861441,Mycobacterium timonense,True,1
ERR12861442,ASSEMBLY,ERR12861442,Mycobacterium timonense,True,1
ERR12861443,ASSEMBLY,ERR12861443,Mycobacterium avium subsp. avium,True,0
ERR12861444,ASSEMBLY,ERR12861444,Mycobacterium timonense,True,0
ERR12861445,ASSEMBLY,ERR12861445,Mycobacterium intracellulare subsp. chimaera DSM 44623,True,0
ERR12861446,ASSEMBLY,ERR12861446,Mycobacterium timonense,True,0
ERR12861447,ASSEMBLY,ERR12861447,Mycobacterium timonense,True,1
ERR12861448,ASSEMBLY,ERR12861448,Mycobacterium timonense,True,1
ERR12861449,ASSEMBLY,ERR12861449,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861450,ASSEMBLY,ERR12861450,Mycobacterium avium subsp. hominissuis ATCC 700898,True,2
ERR12861451,ASSEMBLY,ERR12861451,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861452,ASSEMBLY,ERR12861452,Mycobacterium paraintracellulare,True,0
ERR12861453,ASSEMBLY,ERR12861453,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861455,ASSEMBLY,ERR12861455,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861456,ASSEMBLY,ERR12861456,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861457,ASSEMBLY,ERR12861457,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861458,ASSEMBLY,ERR12861458,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861459,ASSEMBLY,ERR12861459,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861460,ASSEMBLY,ERR12861460,Mycobacterium paraintracellulare,True,1
ERR12861461,ASSEMBLY,ERR12861461,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861462,ASSEMBLY,ERR12861462,Mycobacterium avium subsp. hominissuis ATCC 700898,True,2
ERR12861463,ASSEMBLY,ERR12861463,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861464,ASSEMBLY,ERR12861464,Mycobacterium paraintracellulare,True,1
ERR12861465,ASSEMBLY,ERR12861465,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861466,ASSEMBLY,ERR12861466,Mycobacterium intracellulare ATCC 13950,True,4
ERR12861467,ASSEMBLY,ERR12861467,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861468,ASSEMBLY,ERR12861468,Mycobacterium avium subsp. hominissuis ATCC 700898,True,2
ERR12861469,ASSEMBLY,ERR12861469,Mycobacterium intracellulare subsp. chimaera DSM 44623,True,0
ERR12861470,ASSEMBLY,ERR12861470,Mycobacterium timonense,True,0
ERR12861471,ASSEMBLY,ERR12861471,Mycobacterium paraintracellulare,True,1
ERR12861474,ASSEMBLY,ERR12861474,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861475,ASSEMBLY,ERR12861475,Mycobacterium timonense,True,0
ERR12861477,ASSEMBLY,ERR12861477,Mycobacterium timonense,True,0
ERR12861478,ASSEMBLY,ERR12861478,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861479,ASSEMBLY,ERR12861479,Mycobacterium paraintracellulare,True,1
ERR12861480,ASSEMBLY,ERR12861480,Mycobacterium intracellulare ATCC 13950,True,4
ERR12861481,ASSEMBLY,ERR12861481,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861482,ASSEMBLY,ERR12861482,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861483,ASSEMBLY,ERR12861483,Mycobacterium intracellulare ATCC 13950,True,4
ERR12861484,ASSEMBLY,ERR12861484,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861486,ASSEMBLY,ERR12861486,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861487,ASSEMBLY,ERR12861487,Mycobacterium timonense,True,0
ERR12861488,ASSEMBLY,ERR12861488,Mycobacterium paraintracellulare,True,1
ERR12861489,ASSEMBLY,ERR12861489,Mycobacterium paraintracellulare,True,1
ERR12861490,ASSEMBLY,ERR12861490,Mycobacterium timonense,True,0
ERR12861491,ASSEMBLY,ERR12861491,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861492,ASSEMBLY,ERR12861492,Mycobacterium avium subsp. avium,True,0
ERR12861493,ASSEMBLY,ERR12861493,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861494,ASSEMBLY,ERR12861494,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861495,ASSEMBLY,ERR12861495,Mycobacterium avium subsp. hominissuis ATCC 700898,True,2
ERR12861496,ASSEMBLY,ERR12861496,Mycobacterium avium subsp. avium,True,1
ERR12861497,ASSEMBLY,ERR12861497,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861498,ASSEMBLY,ERR12861498,Mycobacterium paraintracellulare,True,1
ERR12861500,ASSEMBLY,ERR12861500,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861501,ASSEMBLY,ERR12861501,Mycobacterium intracellulare ATCC 13950,True,4
ERR12861502,ASSEMBLY,ERR12861502,Mycobacterium intracellulare ATCC 13950,True,4
ERR12861503,ASSEMBLY,ERR12861503,Mycobacterium timonense,True,0
ERR12861504,ASSEMBLY,ERR12861504,Mycobacterium intracellulare subsp. chimaera DSM 44623,True,1
ERR12861505,ASSEMBLY,ERR12861505,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861506,ASSEMBLY,ERR12861506,Mycobacterium paraintracellulare,True,1
ERR12861507,ASSEMBLY,ERR12861507,Mycobacterium intracellulare ATCC 13950,True,4
ERR12861508,ASSEMBLY,ERR12861508,Mycobacterium paraintracellulare,True,1
ERR12861509,ASSEMBLY,ERR12861509,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861510,ASSEMBLY,ERR12861510,Mycobacterium timonense,True,0
ERR12861511,ASSEMBLY,ERR12861511,Mycobacterium intracellulare ATCC 13950,True,5
ERR12861512,ASSEMBLY,ERR12861512,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861513,ASSEMBLY,ERR12861513,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861514,ASSEMBLY,ERR12861514,Mycobacterium timonense,True,0
ERR12861515,ASSEMBLY,ERR12861515,Mycobacterium timonense,True,0
ERR12861516,ASSEMBLY,ERR12861516,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861517,ASSEMBLY,ERR12861517,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861518,ASSEMBLY,ERR12861518,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861519,ASSEMBLY,ERR12861519,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861520,ASSEMBLY,ERR12861520,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861521,ASSEMBLY,ERR12861521,Mycobacterium paraintracellulare,True,1
ERR12861522,ASSEMBLY,ERR12861522,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861523,ASSEMBLY,ERR12861523,Mycobacterium intracellulare subsp. chimaera DSM 44623,True,0
ERR12861524,ASSEMBLY,ERR12861524,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861525,ASSEMBLY,ERR12861525,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861526,ASSEMBLY,ERR12861526,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861527,ASSEMBLY,ERR12861527,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861528,ASSEMBLY,ERR12861528,Mycobacterium paraintracellulare,True,1
ERR12861529,ASSEMBLY,ERR12861529,Mycobacterium intracellulare ATCC 13950,True,4
ERR12861530,ASSEMBLY,ERR12861530,Mycobacterium paraintracellulare,True,1
ERR12861531,ASSEMBLY,ERR12861531,Mycobacterium paraintracellulare,True,1
ERR12861532,ASSEMBLY,ERR12861532,Mycobacterium paraintracellulare,True,1
ERR12861533,ASSEMBLY,ERR12861533,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861534,ASSEMBLY,ERR12861534,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861535,ASSEMBLY,ERR12861535,Mycobacterium timonense,True,0
ERR12861536,ASSEMBLY,ERR12861536,Mycobacterium paraintracellulare,True,2
ERR12861537,ASSEMBLY,ERR12861537,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861538,ASSEMBLY,ERR12861538,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861539,ASSEMBLY,ERR12861539,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861540,ASSEMBLY,ERR12861540,Mycobacterium timonense,True,0
ERR12861541,ASSEMBLY,ERR12861541,Mycobacterium intracellulare ATCC 13950,True,4
ERR12861542,ASSEMBLY,ERR12861542,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861543,ASSEMBLY,ERR12861543,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861544,ASSEMBLY,ERR12861544,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861545,ASSEMBLY,ERR12861545,Mycobacterium paraintracellulare,True,1
ERR12861546,ASSEMBLY,ERR12861546,Mycobacterium timonense,True,0
ERR12861547,ASSEMBLY,ERR12861547,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861548,ASSEMBLY,ERR12861548,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861549,ASSEMBLY,ERR12861549,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861550,ASSEMBLY,ERR12861550,Mycobacterium timonense,True,0
ERR12861551,ASSEMBLY,ERR12861551,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861552,ASSEMBLY,ERR12861552,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861553,ASSEMBLY,ERR12861553,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861554,ASSEMBLY,ERR12861554,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861555,ASSEMBLY,ERR12861555,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861556,ASSEMBLY,ERR12861556,Mycobacterium timonense,True,0
ERR12861557,ASSEMBLY,ERR12861557,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861558,ASSEMBLY,ERR12861558,Mycobacterium paraintracellulare,True,1
ERR12861559,ASSEMBLY,ERR12861559,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861560,ASSEMBLY,ERR12861560,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861561,ASSEMBLY,ERR12861561,Mycobacterium timonense,True,0
ERR12861562,ASSEMBLY,ERR12861562,Mycobacterium avium subsp. hominissuis ATCC 700898,True,2
ERR12861563,ASSEMBLY,ERR12861563,Mycobacterium avium subsp. hominissuis ATCC 700898,True,2
ERR12861564,ASSEMBLY,ERR12861564,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861565,ASSEMBLY,ERR12861565,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861566,ASSEMBLY,ERR12861566,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861567,ASSEMBLY,ERR12861567,Mycobacterium avium subsp. hominissuis ATCC 700898,True,2
ERR12861568,ASSEMBLY,ERR12861568,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861569,ASSEMBLY,ERR12861569,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861570,ASSEMBLY,ERR12861570,Mycobacterium intracellulare ATCC 13950,True,0
ERR12861571,ASSEMBLY,ERR12861571,Mycobacterium intracellulare ATCC 13950,True,4
ERR12861572,ASSEMBLY,ERR12861572,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861573,ASSEMBLY,ERR12861573,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861574,ASSEMBLY,ERR12861574,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
ERR12861575,ASSEMBLY,ERR12861575,Mycobacterium paraintracellulare,True,1
ERR12861576,ASSEMBLY,ERR12861576,Mycobacterium intracellulare ATCC 13950,True,4
ERR12861577,ASSEMBLY,ERR12861577,Mycobacterium paraintracellulare,True,1
ERR12861578,ASSEMBLY,ERR12861578,Mycobacterium intracellulare ATCC 13950,True,4
ERR12861579,ASSEMBLY,ERR12861579,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861580,ASSEMBLY,ERR12861580,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861581,ASSEMBLY,ERR12861581,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861582,ASSEMBLY,ERR12861582,Mycobacterium timonense,True,0
ERR12861583,ASSEMBLY,ERR12861583,Mycobacterium paraintracellulare,True,1
ERR12861584,ASSEMBLY,ERR12861584,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
ERR12861585,ASSEMBLY,ERR12861585,Mycobacterium timonense,True,0
